training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
6.9066563,-0.6761185,-9.72708,0.5938932,1.0,3.4751441,0.0,-20.191439,-22.187428,1.331198,-2.515069,35.327923,-12.168985,-19.544514,-21.6094,0.0056249937,0.012683201026916504,63.41600728034973,5000
39.29431,-0.3857478,-9.242374,0.47271645,1.0,1.5100024,0.0,-35.26539,-38.57765,6.295464,-8.024831,152.55736,-10.208932,-34.644783,-37.85742,0.027884856,0.0007842301368713378,67.3371696472168,10000
0.0020640413,-1.1596851,-8.875538,0.3810075,1.0,1.0914848,-11.598592,-46.19091,-50.459343,17.694025,-15.791724,246.33751,-10.508553,-45.658516,-50.02796,0.012678315,0.0007873514175415039,71.27392935752869,15000
5.1664267,-0.61137235,-8.607161,0.3139131,1.0,1.1932896,0.0,-53.495804,-59.898468,12.394887,-9.614251,148.22108,-3.7011373,-53.08177,-59.472527,0.032788888,0.0007801608085632324,75.1747362613678,20000
21.966034,-0.62200207,-8.43384,0.27058294,1.0,2.7582147,0.0,-59.76758,-66.519936,14.314377,-9.958547,160.18927,-2.9266262,-59.401157,-66.197365,0.029753007,0.0007953782558441162,79.15163135528564,25000
1.573551,-0.74253505,-8.402565,0.2627641,1.0,1.0311893,-0.024221122,-64.24509,-72.65896,16.268177,-16.416958,207.25095,0.98076147,-63.846767,-72.31987,0.041297566,0.0007861600875854493,83.08243489265442,30000
50.083275,-0.29335147,-8.372001,0.25512335,1.0,1.4808891,0.0,-66.74814,-77.271866,9.506962,-7.282453,147.09569,-2.4121614,-66.51144,-77.01682,0.041633986,0.0007760488510131836,86.96268224716187,35000
45.261475,-0.52270955,-8.189543,0.20950884,1.0,1.848566,0.0,-70.20346,-80.80408,13.246468,-12.23308,230.89857,-0.57650495,-69.93263,-80.532616,0.055618316,0.0007868630409240722,90.89700222015381,40000
251.02748,0.18925844,-8.210517,0.21475227,1.0,2.9721167,1.6138024,-67.89351,-84.4122,28.989454,-36.563694,628.2033,2.2911167,-67.66817,-84.25307,0.10642448,0.000808872652053833,94.94137525558472,45000
33.709427,-0.3651269,-8.267904,0.22909912,1.0,1.6101426,-5.6866264,-72.912735,-84.816376,5.538259,-13.425482,163.36232,-4.7037063,-72.59105,-84.652214,0.068026885,0.0008122953414916993,99.0028555393219,50000
12.676117,-0.6132707,-8.167743,0.20405869,1.0,1.9238131,-7.4882975,-71.98956,-86.333496,18.596777,-7.4016466,184.79799,-6.8583655,-71.716,-86.17628,0.057857838,0.0008136837959289551,103.07127833366394,55000
102.43234,-0.18403706,-8.251757,0.2250619,1.0,1.5656998,0.0,-70.88937,-87.87047,9.741114,-9.929147,231.2013,1.4695665,-70.54692,-87.93049,0.09087761,0.0008146392345428467,107.14447784423828,60000
25.850142,-0.54049534,-8.140667,0.19728959,1.0,1.8292994,0.0867362,-73.591255,-88.797806,11.871986,-7.5583615,180.36809,-1.4532567,-73.369225,-88.68588,0.105477974,0.0007741871833801269,111.01541686058044,65000
188.94553,-0.032841273,-8.23943,0.22198051,1.0,1.7417867,-3.4542472,-71.8225,-89.140015,9.027069,-12.649657,278.4871,-1.6875892,-71.57003,-89.06195,0.078466415,0.0007663610458374024,114.84722542762756,70000
133.65018,-0.21842587,-8.159234,0.20193148,1.0,1.2692354,-4.5469723,-70.51869,-88.71674,9.320336,-15.35426,201.52747,-3.585241,-70.19189,-88.495636,0.06636393,0.0007786817073822021,118.74064135551453,75000
