training/actor/actor_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
0.67903155,0.48067892,0.0,-20.125912,-22.781921,3.764491,-4.2454104,56.17569,-0.55807245,-19.382496,-21.99894,0.019449692,0.021323662424087526,106.61832022666931,5000
0.49767846,1.8956283,0.0,-34.9393,-40.18145,16.090057,-17.046648,215.58652,-0.6715882,-34.248375,-39.576527,0.046130456,0.0013991400718688966,113.61402797698975,10000
0.5004467,0.8792496,0.0,-44.744026,-54.6022,2.6321454,-2.3894906,63.74093,-0.08956481,-44.22709,-54.098938,0.059058342,0.0013692681312561035,120.46037244796753,15000
0.52394414,2.761599,0.0,-51.050797,-65.58324,33.539314,-30.407602,372.1188,0.38956434,-50.628826,-65.2397,0.15471128,0.0013904586791992188,127.41266942024231,20000
0.49421296,2.363032,0.0,-57.503716,-74.95617,23.84504,-26.783989,256.61148,0.53267264,-57.07642,-74.70826,0.10885981,0.0014027044773101806,134.4261953830719,25000
0.48633307,1.6999252,-1.5124778,-63.3078,-81.517944,4.650367,-3.9432564,72.53274,-0.52514565,-62.931526,-81.33831,0.06441037,0.001374707269668579,141.29973912239075,30000
0.4635653,3.0214128,0.0,-64.501785,-86.61425,18.980728,-17.115562,227.14177,0.95829266,-64.10119,-86.48652,0.0871342,0.001363148546218872,148.11548519134521,35000
0.47321665,1.9293686,0.0,-69.27457,-90.49034,7.449433,-9.42557,114.44234,-0.014293082,-69.05664,-90.40252,0.07234142,0.0013763892650604248,154.99743485450745,40000
0.46669415,2.8119583,0.0,-69.652054,-92.969734,10.860733,-11.008117,159.03554,0.19068101,-69.323,-92.90247,0.08557182,0.0014001524925231934,161.99820184707642,45000
0.4767694,1.8847891,0.0,-71.23273,-96.926315,8.020475,-5.2987504,104.63981,0.48134375,-70.97496,-96.85915,0.10177461,0.0014577235221862792,169.28682661056519,50000
0.4662568,2.43247,0.0,-72.063705,-109.96585,8.343329,-7.768307,147.61688,-2.458364,-71.81391,-109.95078,0.118825965,0.0013720611572265624,176.14713621139526,55000
0.4360344,1.6650932,0.0,-72.11893,-111.20252,8.26126,-12.039252,145.5712,-0.1962895,-71.86742,-111.318504,0.18062499,0.001348221969604492,182.8882532119751,60000
0.4318925,0.7846926,0.0,-71.04086,-113.051865,2.6484594,-2.9072554,42.92175,0.86640507,-70.77059,-113.18058,0.040845923,0.001357477855682373,189.67564606666565,65000
0.46812874,1.2876563,0.0,-73.34548,-113.525116,9.508655,-13.444413,114.72017,-0.5547937,-73.08753,-113.5492,0.06451717,0.0013865708827972413,196.60850429534912,70000
0.40488428,3.4741619,0.0,-70.468094,-109.956825,45.100346,-56.42156,350.90646,0.266443,-70.138885,-110.05699,0.13769309,0.0014063529014587402,203.6402726173401,75000
0.48137638,4.791416,0.0,-71.99167,-125.43337,37.917248,-44.59275,409.54538,-0.2773707,-71.66785,-125.69807,0.3174132,0.0013617982864379883,210.44926691055298,80000
0.44440335,1.031966,0.0,-73.774086,-106.81948,3.3539126,-3.9674728,69.975914,0.46560556,-73.46866,-106.87163,0.11514148,0.0014025227069854736,217.46189260482788,85000
0.4610729,2.314847,0.0,-72.54744,-121.12289,9.623018,-6.3212295,128.83102,0.4432567,-72.18646,-121.33104,0.14655164,0.0013720347404479981,224.32207489013672,90000
0.41363677,1.407383,0.0,-73.99972,-103.97822,6.0001926,-8.940301,114.71664,-0.28655368,-73.64787,-104.072845,0.078837164,0.0013525606155395508,231.08488154411316,95000
0.42658773,2.5100048,0.0,-73.33355,-105.90538,39.58369,-36.81178,355.9452,0.51965326,-73.014725,-106.02065,0.098405935,0.0013660799980163574,237.9152889251709,100000
0.43571764,1.3201824,0.0,-76.19811,-117.12514,2.1708775,-3.1144133,76.14446,0.11431603,-75.95728,-117.31665,0.09558914,0.011604221200942993,295.9363992214203,105000
0.47462803,1.2341477,0.0,-73.92318,-100.1026,8.479342,-6.8288207,120.067505,0.2087229,-73.5929,-99.866295,0.07512495,0.001445704984664917,303.16492772102356,110000
0.46452194,1.6530421,0.0,-71.970215,-118.06661,7.4912343,-9.706597,120.88549,0.78647125,-71.67375,-117.48674,0.2346596,0.0014282131195068359,310.3060004711151,115000
0.41979188,4.751935,0.0,-73.58686,-119.64006,142.92409,-109.24767,884.2925,-0.32633728,-73.22527,-119.83929,0.10269807,0.001441053056716919,317.51127338409424,120000
0.44495815,1.2702322,0.0,-73.21119,-110.83648,3.9369853,-8.295574,80.32855,0.05127649,-72.97157,-111.07505,0.10257832,0.0014312280178070068,324.6674208641052,125000
