training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
3.415152,-0.7236275,-9.435071,0.5208907,1.0,0.4803796,-3.008823,-21.610666,-23.40376,1.7786177,-1.8734264,45.49096,-2.344155,-20.810549,-22.629885,0.007511968,0.014352341508865357,71.76171088218689,5000
12.53401,-0.6206918,-8.873537,0.38050714,1.0,1.1290085,0.0,-35.90923,-40.839096,7.742584,-6.5211973,114.57439,-0.04536154,-35.315804,-40.241844,0.03039531,0.0012899343013763427,78.21139168739319,10000
39.91234,-0.65080285,-8.652507,0.3252497,1.0,2.113678,0.0,-45.901733,-55.622494,4.1410627,-5.2746196,141.13023,0.34111616,-45.332962,-55.168602,0.059281517,0.0012660620212554931,84.5417058467865,15000
29.053493,-0.62707305,-8.308979,0.2393676,1.0,1.6321381,0.0,-54.956413,-67.89762,15.659465,-14.357796,224.90038,-0.2161482,-54.480774,-67.57317,0.09019471,0.001309226417541504,91.0878415107727,20000
8.494635,-0.8843701,-8.214469,0.21574026,1.0,2.656065,0.0,-60.23056,-76.615166,9.29749,-13.728863,206.2881,0.07896332,-59.83259,-76.182236,0.09481487,0.0013234846115112305,97.70527052879333,25000
146.54623,-0.15870675,-8.105341,0.18845803,1.0,2.4202147,0.0,-64.89342,-83.996994,28.74359,-20.666826,398.68842,-0.20052946,-64.60149,-83.82739,0.15389387,0.001318676805496216,104.29865789413452,30000
123.53046,-0.41045445,-8.058548,0.17675987,1.0,3.9415078,0.0,-67.99067,-89.04386,16.489864,-14.422897,330.42493,-0.19818544,-67.56157,-88.9349,0.18099442,0.0012780324935913086,110.68882417678833,35000
114.653824,-0.5734594,-7.996872,0.1613409,1.0,2.6488104,0.0,-69.145355,-92.6809,7.6262336,-11.75949,216.07907,0.44669068,-68.81178,-92.59454,0.14807025,0.0013135434627532959,117.25654482841492,40000
230.5293,-0.103111625,-8.072765,0.1803143,1.0,2.911663,0.0,-73.43913,-95.70516,9.505924,-15.50356,307.2479,0.64660645,-73.22922,-95.66613,0.11002332,0.0013088896751403808,123.80099701881409,45000
87.51515,-0.35582316,-8.05731,0.1764506,1.0,2.080904,0.0,-73.1322,-102.254295,19.773466,-11.8920765,238.10783,0.07316831,-72.88007,-102.27539,0.1201116,0.0013195478916168213,130.3987421989441,50000
