training/actor/actor_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
0.6125599,0.002090235,-21.540195,-23.497223,-23.609694,0.09865498,-0.077792965,2.8220003,-20.65599,-22.724075,-22.838331,8.5925174e-05,0.013994589138031005,69.97295546531677,5000
0.51247996,0.00016051238,-38.925026,-40.242737,-40.286633,0.08613957,-0.062201086,1.8126107,-38.34699,-39.63871,-39.68283,3.671686e-06,0.001393563413619995,76.94078159332275,10000
0.49530426,0.009178403,-52.31701,-53.306526,-53.364395,0.30128986,-0.11140327,7.689176,-51.834515,-52.834198,-52.89394,1.1121049e-05,0.0014148419857025146,84.01500082015991,15000
0.5323629,0.00022247793,-62.941505,-63.677383,-63.718155,0.051654693,-0.06967969,1.8200853,-62.539837,-63.309883,-63.35151,1.5771255e-05,0.0013983357906341553,91.00668382644653,20000
0.45552534,0.00075052143,-71.508255,-72.05256,-72.082184,0.09294538,-0.077335194,2.473907,-71.21274,-71.76924,-71.79965,2.7027669e-05,0.0013980748176574706,97.99706745147705,25000
0.44902974,0.021111147,-78.24696,-78.60441,-78.62849,0.08795123,-0.111473985,3.3335419,-78.02374,-78.387886,-78.41252,1.9556719e-05,0.001386041212081909,104.92727756500244,30000
0.4130205,0.0007681396,-83.73141,-84.03699,-84.05891,0.06281343,-0.07614492,2.838777,-83.56715,-83.876305,-83.8977,2.286476e-05,0.001397472333908081,111.91464853286743,35000
0.47101188,0.00020809921,-87.67872,-87.77938,-87.797356,0.08536947,-0.09510028,2.2542944,-87.5463,-87.656334,-87.67902,1.5533604e-05,0.001379097890853882,118.810142993927,40000
0.42947558,0.0015952901,-90.518745,-90.55014,-90.55852,0.10882846,-0.1365292,2.4825795,-90.41504,-90.45531,-90.46329,7.150859e-06,0.0014063709259033203,125.84200191497803,45000
0.37086433,5.945654e-05,-93.09585,-93.131836,-93.13689,0.06794503,-0.07449717,1.7731625,-93.026924,-93.062065,-93.06741,2.7815313e-06,0.0014517795085906982,133.10090923309326,50000
0.41406637,0.0021979446,-95.03371,-95.071175,-95.075966,0.17960277,-0.08871122,5.2421026,-94.97365,-95.02149,-95.02644,6.6298758e-06,0.0014122171878814698,140.16200065612793,55000
0.43939328,0.0013367285,-96.2072,-96.255325,-96.29808,0.112243414,-0.12286891,3.9866948,-96.172325,-96.218254,-96.26934,7.17917e-05,0.0013856443881988525,147.09023237228394,60000
0.4089853,0.00012867429,-97.36828,-97.39795,-97.41331,0.06323837,-0.09127994,1.877069,-97.34172,-97.37198,-97.38716,1.1285685e-05,0.0013886525630950927,154.03349804878235,65000
0.5179118,6.947303e-05,-98.05283,-98.065094,-98.06909,0.14091827,-0.10683122,2.3677979,-98.03484,-98.04546,-98.04911,9.284002e-06,0.0013868823051452637,160.96791315078735,70000
0.45162195,0.00011686073,-98.55175,-98.59482,-98.60164,0.15024465,-0.13343379,2.597636,-98.55807,-98.58112,-98.58837,3.420926e-06,0.0013876798629760742,167.9063160419464,75000
0.44125432,0.00026632182,-99.106186,-99.13725,-99.15132,0.08044572,-0.08562826,2.2706373,-99.00673,-99.127594,-99.14493,5.980191e-05,0.0014067954063415528,174.9403054714203,80000
0.44810015,0.00080624456,-99.383385,-99.42708,-99.434135,0.117529094,-0.09332141,2.4957924,-99.37229,-99.420876,-99.42911,2.5503796e-05,0.0013590400695800782,181.7355091571808,85000
0.43712676,0.0005566216,-99.71269,-99.7429,-99.74822,0.11035733,-0.13657469,3.452401,-99.71468,-99.74028,-99.7454,4.2948864e-06,0.0013833052158355712,188.65204429626465,90000
0.43644866,0.009218855,-99.578476,-99.89686,-99.92986,0.15322307,-0.2322342,7.308345,-99.687546,-99.89615,-99.92964,0.00028937566,0.0013829712867736816,195.5669047832489,95000
0.41050738,0.000859789,-99.54046,-99.77696,-99.79158,0.107229225,-0.1436665,2.6912763,-99.450485,-99.77438,-99.790054,8.455738e-05,0.0013008701324462892,202.07125878334045,100000
0.4409984,0.00057043915,-99.56063,-99.754654,-99.76695,0.12383813,-0.16659851,2.2483964,-99.705505,-99.75242,-99.765366,2.7246651e-05,0.010448624515533448,254.31438517570496,105000
0.4105628,0.061074078,-99.097595,-99.74503,-100.023155,0.4677611,-0.20456438,14.239107,-98.475136,-99.7478,-99.9765,0.005600169,0.0014822150707244873,261.7254710197449,110000
0.38468677,0.004343068,-99.523796,-99.74501,-99.7701,0.11893487,-0.16609311,5.7345743,-99.52084,-99.742004,-99.7701,9.0839596e-05,0.0015227539539337158,269.339243888855,115000
0.40395087,0.0019770712,-99.51808,-99.75316,-99.77791,0.12618223,-0.22454032,4.5903325,-99.68364,-99.7509,-99.77095,2.8617162e-05,0.0014242588043212891,276.4605417251587,120000
0.37690616,0.0015108569,-99.882996,-99.96182,-99.97701,0.07232849,-0.1315344,3.847151,-99.87001,-99.961754,-99.977066,2.2109827e-05,0.0014290858268737794,283.6059739589691,125000
0.41193718,0.0017552945,-99.73379,-99.95119,-99.970345,0.12321731,-0.08808263,4.3052807,-99.83056,-99.95113,-99.97041,5.4932036e-05,0.0014023113250732422,290.6175343990326,130000
0.36855596,0.06721346,-99.08742,-99.874054,-99.93119,0.33455372,-0.8025974,20.573673,-99.09003,-99.86948,-99.929825,0.0015121052,0.0013626116275787354,297.43059635162354,135000
0.50958264,0.0116657205,-99.01077,-99.9686,-99.99971,0.19398026,-0.12975599,3.2002559,-99.70209,-99.970955,-100.00134,0.00013319132,0.0014102012634277343,304.48160672187805,140000
0.4322718,0.11889065,-95.80581,-99.85927,-99.95145,0.13644493,-0.0764113,3.4555614,-96.895676,-99.861984,-99.9477,0.0035525754,0.001418404197692871,311.57363533973694,145000
0.44256014,0.009517598,-98.47563,-99.636055,-99.67596,0.13629,-0.09704329,3.6744313,-98.52962,-99.6357,-99.66895,0.0002730597,0.0014186737060546874,318.6670136451721,150000
0.3911413,0.00046532505,-98.43038,-99.65956,-99.68215,0.08087695,-0.12507774,2.0072935,-97.91997,-99.65411,-99.67932,7.52046e-05,0.0014378303527832032,325.85616874694824,155000
0.3985361,0.009300411,-99.24302,-99.510445,-99.53207,0.28492594,-0.14147225,8.592776,-99.19376,-99.50551,-99.528435,0.00017119583,0.0014499573707580566,333.10595965385437,160000
0.43096146,0.00092142227,-99.31704,-99.39602,-99.416306,0.09226161,-0.10103885,3.2604659,-99.29696,-99.390564,-99.40983,4.040692e-05,0.0015027852058410644,340.61988830566406,165000
0.40117794,0.0010127795,-99.274605,-99.49216,-99.51511,0.14107697,-0.106702216,1.8819175,-99.28065,-99.487686,-99.50906,7.1698865e-05,0.0014303436756134033,347.7716107368469,170000
0.401811,0.00983783,-98.831406,-99.56485,-99.59165,0.08591744,-0.17174119,5.512318,-99.02167,-99.56193,-99.586624,0.00025890372,0.0014134236335754395,354.83873176574707,175000
0.38674206,0.0061860513,-99.04525,-99.57343,-99.61149,0.159442,-0.12194333,4.182953,-99.25313,-99.57334,-99.60758,0.00024774042,0.0014635751247406006,362.1566119194031,180000
0.43067092,0.05130102,-97.575485,-99.14812,-99.3202,0.25891513,-0.104715675,7.5290885,-97.55122,-99.14195,-99.36842,0.0060298126,0.001432021427154541,369.31672382354736,185000
0.405563,0.00085957244,-99.11996,-99.308426,-99.32546,0.08114085,-0.23793541,2.4520152,-99.146545,-99.301575,-99.31776,6.341101e-05,0.0014027523040771484,376.3304958343506,190000
