training/actor/actor_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
0.63941085,1.1151074,-3.56218,-21.826479,-23.390543,9.448067,-9.782723,172.73044,-2.5230577,-21.034206,-22.617474,0.015555141,0.018962945890426637,94.81473994255066,5000
0.5527084,1.043357,0.0,-36.14792,-41.143063,4.2053695,-3.4237256,68.86187,0.36114052,-35.533653,-40.544914,0.040776543,0.0014327981472015382,101.97874236106873,10000
0.5166688,1.9914182,0.0,-46.19212,-55.63542,7.4553394,-5.9264317,112.66667,0.25967056,-45.621872,-55.191544,0.063581645,0.001446264934539795,109.21007061004639,15000
0.5277431,1.622164,0.0,-55.03163,-67.75781,19.833063,-22.831814,230.75836,0.2513554,-54.57804,-67.43142,0.06534209,0.001426318836212158,116.34166932106018,20000
0.4868385,3.163209,0.0,-60.496872,-76.574936,27.350819,-29.14469,342.16556,0.12305423,-60.0959,-76.33416,0.15621486,0.0014484028816223145,123.58370041847229,25000
0.5101902,1.5598316,0.0,-65.36238,-84.28765,18.13343,-14.105126,180.9811,-0.030328728,-65.048035,-84.14871,0.08628652,0.0014349061012268066,130.75824284553528,30000
0.4680855,2.0160272,0.0,-68.95384,-90.51476,17.54665,-11.113205,183.2048,0.1790019,-68.59385,-90.41619,0.12336599,0.0014189515113830567,137.85300469398499,35000
0.53015137,2.0142655,0.0,-69.78792,-94.90427,11.633509,-14.8473215,170.42915,0.60587084,-69.46205,-94.87043,0.1273568,0.0014113394737243652,144.90970611572266,40000
0.44523257,2.491328,0.0,-73.74508,-98.22503,15.121396,-10.489673,152.78839,0.7333032,-73.5982,-98.20721,0.108472794,0.001438194417953491,152.10068202018738,45000
0.41140822,2.1351786,0.0,-73.26274,-99.91676,7.311543,-8.492443,114.75721,0.3319279,-73.038666,-99.922676,0.12121911,0.0014698105335235595,159.44974207878113,50000
0.4222564,1.7398721,0.0,-73.10715,-107.126144,8.7782755,-7.3074784,108.83223,0.17643803,-72.86217,-107.4641,0.09436705,0.001414193820953369,166.52071571350098,55000
0.45018628,4.947438,0.0,-74.35654,-111.388,16.00234,-20.64101,269.34677,-0.17653444,-74.076454,-111.50124,0.09683013,0.0014076436519622803,173.55893921852112,60000
0.4051876,2.2107868,0.0,-74.287575,-99.89421,8.729329,-8.449071,119.22794,0.020255812,-74.085556,-99.92105,0.122315295,0.0014161427021026612,180.639662027359,65000
0.4265382,2.2420213,0.0,-71.37013,-127.198,10.3470335,-5.838562,133.36633,0.35720658,-71.06496,-127.46505,0.10126087,0.0014126188755035401,187.70276069641113,70000
0.4744442,1.6616066,-3.728569,-75.62605,-99.55425,15.345268,-9.004819,133.3432,-4.0222692,-75.34709,-99.55695,0.09797776,0.001430480670928955,194.85516786575317,75000
0.42615184,2.7790122,0.0,-71.191315,-130.58517,15.567469,-16.464329,179.67352,0.0968685,-70.971466,-130.9005,0.1421046,0.0014681118488311768,202.19573402404785,80000
0.44384563,2.476099,0.0,-75.10521,-100.75932,34.40846,-24.062685,281.2076,0.36228758,-74.87978,-100.796165,0.102105916,0.001481525182723999,209.60337138175964,85000
0.45706284,3.194864,0.0,-73.43491,-103.8657,18.266357,-28.106823,216.98975,0.8445821,-73.17157,-103.92331,0.117031224,0.0014834647178649902,217.02070665359497,90000
0.46259335,1.1454045,0.0,-75.33168,-141.1218,2.796393,-2.0438342,63.54107,0.28886914,-75.15383,-141.53586,0.11088939,0.0014951568603515624,224.496502161026,95000
0.37224427,1.6816216,0.0,-73.36545,-110.031715,19.45734,-17.19958,238.87422,0.2732335,-73.16511,-110.132095,0.23641096,0.0014732544422149658,231.8627781867981,100000
0.41556707,1.711436,0.0,-73.80365,-111.7285,14.584867,-14.709322,145.52701,-0.4095109,-73.551056,-111.84617,0.096992835,0.011632202672958374,290.02379870414734,105000
0.4505488,2.0800517,0.0,-75.72654,-108.32763,13.21682,-10.47151,141.39786,1.0923717,-75.527466,-108.40643,0.08054103,0.0013764429092407227,296.90602350234985,110000
0.42366707,3.3392382,0.0,-77.01802,-128.29083,32.15361,-44.95717,258.33878,0.39536983,-76.851585,-128.57681,0.114044935,0.001357628631591797,303.6941783428192,115000
0.4548809,1.2310848,0.0,-74.501495,-117.10345,17.235357,-12.331725,116.35511,0.26729733,-74.17086,-117.27807,0.06762073,0.0014034142971038818,310.71126341819763,120000
0.4112804,1.40242,0.0,-77.60829,-118.71735,6.4927673,-7.0854254,95.692825,-0.10960761,-77.444016,-118.90573,0.069500044,0.001375742530822754,317.5899884700775,125000
0.4351035,2.244969,0.0,-75.84933,-102.680954,22.533863,-15.339853,169.09045,0.20479858,-75.636765,-102.69941,0.06274281,0.0013740085601806641,324.4600353240967,130000
0.39256385,3.3702323,0.0,-74.741776,-103.44665,20.618143,-18.775845,198.76486,1.2042449,-74.465065,-103.43315,0.09439577,0.001398837900161743,331.45423769950867,135000
0.48803574,1.9337616,0.0,-75.02895,-103.773796,4.8785257,-5.3229527,99.887115,0.20012236,-74.79769,-103.81438,0.09705449,0.0013732487201690675,338.3204925060272,140000
