training/actor/actor_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
0.6345816,0.1267264,-10.271875,-22.01949,-23.828217,0.59854746,-1.1772456,17.884031,-9.368728,-21.220936,-23.060143,0.00213013,0.01839002332687378,91.95011949539185,5000
0.613789,2.0596626,0.0,-37.47651,-40.699123,9.422376,-8.0166645,146.62263,-3.1370032,-36.886673,-40.09919,0.03749198,0.001324603033065796,98.57314491271973,10000
0.5954124,1.1456889,0.0,-48.246166,-53.98652,8.013756,-7.280017,114.93582,-5.162106,-47.803185,-53.520523,0.034736536,0.0013091686248779297,105.11899256706238,15000
0.47339213,2.5955343,0.0,-54.411728,-64.25374,7.228342,-8.612566,151.95213,-1.4080818,-54.029053,-63.88895,0.06258906,0.0012969769954681396,111.60388922691345,20000
0.5150419,1.1584378,0.0,-59.600876,-72.90546,6.903925,-5.064111,112.496864,0.2827646,-59.13257,-72.631454,0.095216684,0.001278823947906494,117.99801278114319,25000
0.4839856,3.055984,-1.7098817,-64.6425,-80.66497,34.56771,-35.992977,305.31317,-0.47227946,-64.25191,-80.46962,0.0770068,0.0013188790321350097,124.5924174785614,30000
0.4805854,3.8679256,0.0,-67.88707,-86.85022,36.119686,-31.938028,389.93433,0.86651766,-67.56341,-86.71654,0.082493916,0.0012819538593292236,131.00219535827637,35000
0.49284095,1.3613435,0.0,-72.566605,-92.56567,8.172041,-11.037869,124.445244,-0.79700714,-72.33481,-92.506714,0.04920864,0.0013270839691162108,137.63761949539185,40000
0.4176517,4.303097,0.0,-70.25589,-100.696434,40.204353,-30.966022,360.19418,-8.058522,-70.05166,-100.64367,0.09061411,0.0013595858097076416,144.43555283546448,45000
0.4255874,2.3856003,0.0,-75.50387,-106.81429,9.395775,-9.313057,152.54027,-1.4687088,-75.28862,-106.90491,0.17797823,0.0013263192176818847,151.067152261734,50000
0.45006797,2.8724196,0.0,-75.33694,-113.56238,36.37806,-32.188564,350.35602,0.103350215,-75.01192,-113.70405,0.08382675,0.0014231142044067383,158.18272995948792,55000
0.48429456,3.032596,0.0,-73.47559,-117.80872,7.9512405,-9.801289,140.50908,-2.169063,-73.22644,-117.92251,0.11520704,0.0013358381271362304,164.86192345619202,60000
0.43914902,1.3310242,0.0,-76.220825,-121.672745,9.263743,-8.783253,113.47585,-2.641158,-75.96593,-121.35891,0.069388926,0.0013267091751098634,171.49547290802002,65000
0.44468313,1.2600772,-4.5134134,-75.04825,-124.04213,3.9577367,-5.8573422,69.39007,-5.3216696,-74.83533,-124.30007,0.05857712,0.0013368080615997315,178.17951655387878,70000
0.46488732,1.6678691,0.0,-76.638,-124.926506,24.00633,-20.807587,198.43277,-0.8971668,-76.40216,-125.08139,0.08056111,0.0013590606212615967,184.9748239517212,75000
0.490314,1.2211826,0.0,-77.56743,-123.32574,5.8017683,-3.647744,93.80727,-1.2773471,-77.25555,-123.5569,0.10975042,0.0013876217365264892,191.91293621063232,80000
0.4425718,1.2782209,0.0,-75.59205,-121.64183,7.9987316,-7.9986644,84.59926,1.1238408,-75.347916,-121.847145,0.053199172,0.0013691206455230713,198.75854659080505,85000
0.4219749,1.1121871,-4.1732736,-76.3335,-117.421295,5.031352,-4.614654,70.97306,-3.1998222,-76.08684,-117.542145,0.06336918,0.0013542667388916016,205.5298843383789,90000
0.42742938,2.2129953,0.0,-76.58415,-111.33793,7.250136,-8.341016,126.09276,-9.133822,-76.4781,-111.51059,0.17696212,0.001368460988998413,212.37219309806824,95000
0.4702136,2.2002769,0.0,-75.64438,-106.74904,13.018334,-15.260755,168.20831,-0.3328151,-75.39899,-106.80848,0.13586466,0.001368339204788208,219.21389293670654,100000
0.5381062,1.1794145,0.0,-75.25732,-104.8285,6.416623,-6.461286,82.664955,-0.18693067,-75.01158,-104.89945,0.08098602,0.010051924085617066,269.4735176563263,105000
0.45112258,1.4991064,0.0,-76.46825,-103.629196,15.598156,-11.604916,164.22842,-5.119962,-76.211624,-103.53922,0.2964645,0.0014231470108032227,276.5892562866211,110000
0.43659294,2.991136,-8.631167,-76.70221,-102.62919,16.219208,-8.666836,149.88397,-7.711585,-76.48382,-102.65646,0.13720119,0.0013868257999420167,283.523389339447,115000
0.42014992,1.7553315,0.0,-74.31242,-101.68652,11.636139,-18.825579,180.35582,-0.78137726,-74.07248,-101.66475,0.1104212,0.0013436448574066162,290.24161744117737,120000
0.40604678,6.2914863,0.0,-76.7213,-103.60046,42.067463,-55.98907,430.36414,-7.372006,-76.603226,-103.6313,0.16817477,0.001343605613708496,296.9596498012543,125000
0.43452996,1.8553431,-0.3224315,-75.89427,-103.675125,10.863699,-15.602136,187.48074,-0.5862254,-75.554306,-103.65054,0.25134456,0.001396000051498413,303.9396595954895,130000
0.45781654,1.3688552,0.0,-78.64775,-105.87906,4.5335293,-3.8512626,91.65028,-2.5085275,-78.453354,-105.97411,0.06857103,0.001415776252746582,311.018545627594,135000
0.48447514,2.729005,0.0,-75.726295,-112.20779,7.352974,-8.960412,125.551834,-3.2229843,-75.493256,-112.357834,0.08838245,0.0014248273849487305,318.1426866054535,140000
0.4099074,1.0002666,-7.7485137,-77.130936,-115.53738,7.606474,-8.0730505,78.830765,-6.8155894,-76.91712,-115.84245,0.06675011,0.0014202521324157714,325.2439513206482,145000
0.4208483,0.86885285,-12.911128,-76.75481,-119.41801,6.4024024,-6.8942785,70.03419,-11.849054,-76.42711,-119.62431,0.07345724,0.0014103217601776122,332.29556822776794,150000
0.4029434,1.0639939,0.0,-77.70976,-123.73541,9.255572,-7.3587203,104.81532,1.0724127,-77.50287,-123.96463,0.06267891,0.0013490626335144044,339.0408899784088,155000
0.4005269,2.1771688,0.0,-76.545876,-100.591484,14.777328,-14.3935,151.50624,1.1820794,-76.38901,-100.59839,0.121695444,0.0013629496097564697,345.8556423187256,160000
