training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
3.415152,-0.7236275,-9.435071,0.5208907,1.0,0.4803796,-3.008823,-21.610666,-23.40376,1.7786177,-1.8734264,45.49096,-2.344155,-20.810549,-22.629885,0.007511968,0.014447751379013062,72.23875999450684,5000
12.53401,-0.6206918,-8.873537,0.38050714,1.0,1.1290085,0.0,-35.90923,-40.839096,7.742584,-6.5211973,114.57439,-0.04536154,-35.315804,-40.241844,0.03039531,0.001330385446548462,78.89070272445679,10000
39.91234,-0.65080285,-8.652507,0.3252497,1.0,2.113678,0.0,-45.901733,-55.622494,4.1410627,-5.2746196,141.13023,0.34111616,-45.332962,-55.168602,0.059281517,0.0012923937797546386,85.35267400741577,15000
29.053493,-0.62707305,-8.308979,0.2393676,1.0,1.6321381,0.0,-54.956413,-67.89762,15.659465,-14.357796,224.90038,-0.2161482,-54.480774,-67.57317,0.09019471,0.0012750297546386719,91.72782683372498,20000
8.494635,-0.8843701,-8.214469,0.21574026,1.0,2.656065,0.0,-60.23056,-76.615166,9.29749,-13.728863,206.2881,0.07896332,-59.83259,-76.182236,0.09481487,0.0013557483673095703,98.50657844543457,25000
146.54623,-0.15870675,-8.105341,0.18845803,1.0,2.4202147,0.0,-64.89342,-83.996994,28.74359,-20.666826,398.68842,-0.20052946,-64.60149,-83.82739,0.15389387,0.001343858528137207,105.22587394714355,30000
123.53046,-0.41045445,-8.058548,0.17675987,1.0,3.9415078,0.0,-67.99067,-89.04386,16.489864,-14.422897,330.42493,-0.19818544,-67.56157,-88.9349,0.18099442,0.001322337532043457,111.837566614151,35000
114.653824,-0.5734594,-7.996872,0.1613409,1.0,2.6488104,0.0,-69.145355,-92.6809,7.6262336,-11.75949,216.07907,0.44669068,-68.81178,-92.59454,0.14807025,0.0012768154621124268,118.2216522693634,40000
230.5293,-0.103111625,-8.072765,0.1803143,1.0,2.911663,0.0,-73.43913,-95.70516,9.505924,-15.50356,307.2479,0.64660645,-73.22922,-95.66613,0.11002332,0.0012923645496368409,124.68347811698914,45000
87.51515,-0.35582316,-8.05731,0.1764506,1.0,2.080904,0.0,-73.1322,-102.254295,19.773466,-11.8920765,238.10783,0.07316831,-72.88007,-102.27539,0.1201116,0.0013059378147125245,131.21317052841187,50000
309.39966,-0.0871816,-7.9480753,0.14914177,1.0,2.8375926,0.0,-72.912735,-107.54714,12.695148,-13.066882,291.6698,-0.12259888,-72.67743,-107.62447,0.12172292,0.0013812071800231934,138.11921000480652,55000
83.12248,-0.5815222,-7.979122,0.15690361,1.0,3.196632,0.0,-73.59534,-110.81112,19.698685,-25.487093,283.45358,-0.31730163,-73.345505,-110.921814,0.1256787,0.0012835405349731445,144.5369210243225,60000
65.72534,-0.3314911,-7.900699,0.13729781,1.0,2.7441893,0.0,-74.345184,-115.28763,9.283823,-8.256032,191.92154,0.29595596,-74.164154,-115.40744,0.07578039,0.0013348126888275147,151.2109944820404,65000
94.18588,-0.73606956,-7.941025,0.14737922,1.0,3.773682,0.0,-71.17998,-117.51162,16.920889,-10.6937475,348.36627,0.19789559,-70.87955,-116.771706,0.16780007,0.0013296241283416747,157.85911893844604,70000
9.842091,-0.5815587,-8.032642,0.1702834,1.0,1.3641124,-3.867323,-74.67847,-107.45327,3.5718448,-2.6599503,96.74459,-4.504477,-74.36893,-107.47209,0.06877462,0.0013210299015045167,164.4642722606659,75000
89.65016,-0.55034983,-7.902789,0.13782012,1.0,4.801485,0.0,-71.022385,-125.13324,29.389942,-23.692972,463.02173,0.5355501,-70.78034,-125.38375,0.221075,0.0013451377868652344,171.1899642944336,80000
91.8113,-0.49161172,-7.905199,0.1384228,1.0,1.5610781,0.0,-74.74437,-106.350815,12.581655,-10.101435,205.89258,0.0121875405,-74.5205,-106.52107,0.09783718,0.0013561273574829102,177.97060418128967,85000
