training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
0.18181671,-0.85137284,-9.549269,0.54944,1.0,0.56842375,0.0,-19.1515,-22.10014,2.7310548,-2.0506546,30.153147,-0.609443,-18.410229,-21.301653,0.0098935645,0.01330898232460022,66.54492282867432,5000
38.36818,-0.42250097,-9.30725,0.4889356,1.0,1.0390851,0.0,-33.432533,-37.86433,7.3053126,-12.221828,175.15276,-1.252583,-32.76017,-37.213013,0.023002697,0.0008710334777832031,70.90009760856628,10000
5.3932867,-0.6618254,-8.815769,0.36606514,1.0,0.90957844,0.0,-43.6111,-50.31002,6.8519735,-3.0528274,80.33995,-0.67880887,-43.083126,-49.791157,0.024033427,0.0008651764392852783,75.22598648071289,15000
54.01419,-0.43314478,-8.612395,0.31522173,1.0,2.1695962,0.56207204,-49.56328,-59.715393,8.952234,-15.268927,215.66808,2.6821253,-49.070984,-59.2307,0.04545876,0.0008630291938781738,79.54114246368408,20000
7.604954,-0.68637097,-8.496946,0.28635976,1.0,1.18891,0.0,-56.19836,-67.153564,16.402193,-9.714404,184.56358,0.9122996,-55.827377,-66.793236,0.036297888,0.0008418904304504395,83.75059795379639,25000
12.521303,-0.6515615,-8.408988,0.26437002,1.0,1.2529367,1.3850367,-61.49803,-72.98809,27.199602,-13.280235,299.47012,2.1272912,-61.13607,-72.68287,0.08542018,0.0008334862232208252,87.91803312301636,30000
24.647467,-0.4198739,-8.293566,0.23551449,1.0,2.1008472,0.48321092,-62.906425,-77.376114,7.119178,-3.5992546,102.107315,3.986208,-62.521683,-77.409874,0.05663254,0.000802155351638794,91.92881608009338,35000
468.23807,0.38109076,-8.319115,0.24190143,1.0,3.0214858,0.0,-67.844574,-81.20226,21.855793,-28.848747,597.2125,2.4412484,-67.56775,-80.93294,0.06896343,0.0008378497123718261,96.1180682182312,40000
24.240784,-0.73235714,-8.33613,0.24615529,1.0,1.9830183,0.0,-66.547966,-84.19216,11.661091,-7.73426,185.58524,6.0418034,-66.19288,-84.061554,0.08889814,0.0008151979923248291,100.19406151771545,45000
91.99318,-0.24623342,-8.302339,0.23770761,1.0,1.8710206,6.0853157,-68.21866,-84.52354,4.5560875,-7.6699643,151.12453,6.6212893,-67.98402,-84.27518,0.082399756,0.0008206846714019775,104.29748821258545,50000
51.235382,-0.4676702,-8.228922,0.21935338,1.0,4.696692,0.0,-68.101845,-87.01024,34.366844,-13.147395,277.96402,-1.193956,-67.85239,-86.84979,0.08871122,0.0008273922920227051,108.43446063995361,55000
36.352295,-0.76450956,-8.186047,0.20863461,1.0,1.9459565,0.0,-68.57779,-87.87074,14.078649,-6.1673374,200.46704,1.8829476,-68.17744,-87.75108,0.08962081,0.0008165737152099609,112.51733255386353,60000
28.791353,-0.46975052,-8.17421,0.20567527,1.0,1.9131016,0.0,-66.90576,-86.767746,14.667355,-7.1105566,151.22461,1.1839039,-66.55148,-86.665306,0.06870355,0.0008222825050354004,116.62874841690063,65000
92.860695,-0.34934807,-8.234535,0.22075684,1.0,1.502901,1.9278848,-70.09578,-88.97179,5.233957,-9.363936,132.61182,2.7633367,-69.84349,-89.05707,0.06861465,0.0008099625587463379,120.67856478691101,70000
21.761591,-0.64694595,-8.112813,0.1903263,1.0,1.9053357,0.0,-66.67027,-88.58854,8.49715,-2.8490999,115.75189,-0.5351974,-66.30959,-88.47374,0.05993879,0.0008533826828002929,124.94548201560974,75000
31.38909,-0.8761822,-8.14287,0.19784027,1.0,3.4850786,4.0926876,-68.35414,-89.1153,21.333122,-35.580338,398.00745,2.8330119,-68.06032,-89.00363,0.09510309,0.0008949166297912598,129.42007040977478,80000
319.30728,0.18587217,-8.185902,0.20859852,1.0,2.5568285,0.0,-70.05115,-89.339226,15.130648,-33.066013,497.19995,1.8426658,-69.687225,-89.28622,0.06122065,0.0008599795818328858,133.7199742794037,85000
53.61435,-0.42929688,-8.169326,0.20445423,1.0,2.0171156,0.0,-68.172485,-89.64831,8.999746,-8.735035,168.56062,0.5382318,-67.81114,-89.570595,0.080621004,0.0008581759452819824,138.0108573436737,90000
42.716885,-0.45824713,-8.116502,0.1912484,1.0,1.398414,0.0,-71.19109,-91.69782,4.3900585,-6.1767993,121.71668,1.1912246,-70.760376,-91.134346,0.059260752,0.0008270682811737061,142.14620232582092,95000
5.6383247,-1.1597849,-8.101402,0.18747348,1.0,3.5471878,0.0,-68.99949,-89.2953,60.6387,-33.48131,585.79034,2.3073082,-68.6982,-89.19059,0.086583406,0.000859784746170044,146.44512915611267,100000
46.686096,-0.4409566,-8.132196,0.19517218,1.0,2.6512492,0.0,-72.70891,-90.3219,10.644727,-6.1980863,175.10269,3.0754843,-72.49359,-90.23713,0.06169338,0.008750511026382446,190.19768714904785,105000
