training/actor/actor_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
0.59005225,0.419693,0.0,-21.87107,-23.889208,1.3094487,-1.4189124,35.310608,-3.587209,-21.129675,-23.126915,0.008957848,0.021491552543640137,107.45776629447937,5000
0.6132592,0.8132005,0.0,-36.145615,-41.375523,7.018762,-5.931408,81.76713,-1.8471979,-35.569656,-40.782574,0.03456317,0.0013645008563995362,114.28028321266174,10000
0.56414175,1.1838281,0.0,-46.63467,-55.391605,11.272489,-9.005483,123.56469,-1.9197956,-46.062805,-54.939434,0.06287674,0.001370175552368164,121.13116502761841,15000
0.5912827,1.4100881,0.0,-53.190834,-66.511826,8.379724,-10.828199,118.34453,-0.80378836,-52.720028,-66.214294,0.03987939,0.0013791424751281739,128.02688241004944,20000
0.54765004,1.4591761,0.0,-59.36792,-74.14474,10.291993,-18.626692,140.47496,0.7942176,-59.032562,-73.89447,0.07714996,0.0013573459625244142,134.813622713089,25000
0.5406492,1.309664,0.0,-63.744728,-79.24561,7.7026577,-5.9758663,83.79008,-0.6160028,-63.358322,-79.032234,0.07507854,0.001352976608276367,141.57851004600525,30000
0.46855038,1.5876822,0.0,-64.01197,-83.12792,9.753619,-4.3442526,101.92053,-1.5687389,-63.675396,-82.969475,0.08785142,0.0013710965633392334,148.43399786949158,35000
0.59069014,0.78021246,0.0,-67.315,-86.93919,4.797665,-5.159823,78.91665,0.8606501,-66.981476,-86.80837,0.056233414,0.0013442187786102296,155.15509605407715,40000
0.46195012,1.7839342,-3.662346,-68.08272,-99.683174,14.22116,-10.120252,125.30223,-2.7380917,-67.79161,-99.48019,0.05500207,0.0013794855594635009,162.05252885818481,45000
0.42085245,3.8695104,0.0,-72.248215,-120.63849,65.54987,-37.12635,401.35056,-4.557644,-71.98312,-120.85184,0.09447929,0.0014525833129882813,169.3154501914978,50000
0.51239485,1.3876684,-2.5979533,-71.23056,-103.77036,39.346447,-66.873886,329.93893,-2.4562573,-70.934525,-103.28628,0.11033268,0.0013731335163116455,176.18112325668335,55000
0.4459257,1.6686764,0.0,-71.77747,-101.17219,26.220715,-15.819585,163.93962,1.1216236,-71.47015,-100.86556,0.07772383,0.0013357985973358154,182.86012053489685,60000
0.4246367,1.4307415,0.0,-73.5109,-110.74057,9.004476,-10.759652,98.91962,0.99365443,-73.24965,-110.812386,0.08956234,0.0013503190994262695,189.61172008514404,65000
0.47642094,0.66761374,0.0,-74.44258,-107.96893,4.050073,-4.0708795,46.591534,-1.3316826,-74.22908,-108.02189,0.028401766,0.00130662522315979,196.14485025405884,70000
0.4771688,0.94879407,0.0,-74.578766,-106.99973,8.5021105,-8.140568,89.337555,-2.0396485,-74.38441,-107.26936,0.10295228,0.0013013234615325928,202.6514768600464,75000
0.42625892,1.7876279,0.0,-73.70256,-101.591064,7.7805557,-3.9449124,96.8537,-0.12712203,-73.41527,-101.88978,0.08090478,0.0013095953464508057,209.19945764541626,80000
0.4489051,1.5695703,0.0,-74.37083,-106.701126,32.37325,-54.370865,234.77425,-2.0195332,-74.06816,-106.81624,0.09077156,0.0013031291961669922,215.7151141166687,85000
0.47640145,2.5117671,0.0,-75.67388,-104.375145,58.96528,-81.21994,473.8641,-1.4747698,-75.41467,-104.151436,0.050928153,0.0012900357246398925,222.165296792984,90000
0.4831615,4.0190406,-3.3329232,-77.43252,-116.309975,10.988144,-25.479898,271.33633,-2.8905485,-77.13896,-116.48432,0.36759728,0.0012853139877319335,228.59187054634094,95000
0.40893948,0.9407564,0.0,-73.53884,-105.31532,7.0880094,-15.806288,84.20365,0.42046785,-73.23852,-105.37035,0.040459104,0.001289252758026123,235.0381383895874,100000
0.41478503,1.4409345,-4.1745176,-76.045944,-117.44207,22.858223,-11.325357,135.65038,-3.6784315,-75.81304,-117.40187,0.0649603,0.01614900722503662,315.7831783294678,105000
0.45767757,0.8107542,0.0,-76.395515,-102.8167,1.6891259,-1.7029784,41.99277,-1.2014486,-76.1635,-102.80903,0.063669324,0.0014162528038024903,322.86444664001465,110000
0.44085577,1.5569341,0.0,-75.43843,-102.99021,14.814015,-10.066894,106.87137,-0.63020754,-75.20489,-103.24061,0.09421791,0.0013868940830230713,329.79892110824585,115000
0.4361029,1.7446465,-2.0564604,-75.5108,-112.19271,25.807539,-25.302265,159.04018,-0.995314,-75.319176,-112.5697,0.09132887,0.0013849143028259276,336.72349643707275,120000
0.43975782,1.1508112,0.0,-74.2639,-111.75334,32.06783,-12.820475,152.12674,-0.009276748,-74.033966,-111.85026,0.059345737,0.0013818886280059814,343.63295006752014,125000
0.42962742,1.2006366,0.0,-75.321945,-110.50238,23.910929,-14.418006,131.15291,0.5939287,-75.13806,-110.583466,0.07661783,0.001354439115524292,350.40514945983887,130000
0.40846303,0.69378316,0.0,-75.693436,-109.01036,5.8771515,-2.4043148,44.980656,-0.12721793,-75.46881,-109.02604,0.072363324,0.0013310523509979248,357.0604155063629,135000
0.5405824,0.9363107,0.0,-75.77669,-118.17848,4.6989136,-8.711273,63.569054,0.57567865,-75.569466,-118.39441,0.043245375,0.0013899577140808106,364.01020908355713,140000
