training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
20.576588,-0.7279923,-9.240348,0.4722099,1.0,0.8932774,0.0,-20.180244,-22.944527,5.537968,-4.8722897,109.166885,0.015106937,-19.38113,-22.166306,0.04518514,0.016107942581176756,80.53971600532532,5000
8.97188,-0.5733597,-8.796062,0.36113858,1.0,1.3484131,0.0,-34.863655,-39.63541,4.5445547,-3.4339476,87.009514,-1.8785636,-34.232338,-39.019417,0.023337372,0.00139327654838562,87.5061023235321,10000
61.065536,-0.4659681,-8.574311,0.30570084,1.0,2.0833182,-5.266754,-46.284225,-53.955097,17.970623,-20.921345,323.83856,-3.922836,-45.685795,-53.48454,0.12212898,0.0013814256191253661,94.41323685646057,15000
50.41432,-0.58542633,-8.346545,0.24875928,1.0,0.8656459,-1.5332884,-54.07273,-65.205414,4.90882,-6.1375794,146.09502,-0.53473693,-53.69432,-64.90904,0.04647807,0.0013029792308807374,100.92813658714294,20000
42.16993,-0.7135818,-8.332452,0.24523602,1.0,1.9062612,-2.9094872,-59.712025,-73.01684,7.345011,-5.8193803,155.30898,-1.8519006,-59.265762,-72.74469,0.06579544,0.0012861769676208495,107.35902523994446,25000
109.33252,-0.4290712,-8.236299,0.2211977,1.0,2.2314987,0.0,-62.26509,-78.064735,8.258688,-8.578241,210.76135,-1.0541321,-61.895695,-77.8823,0.123328224,0.0013301027774810792,114.00954294204712,30000
56.610867,-0.44331878,-8.193096,0.21039686,1.0,1.7054181,0.0,-64.10296,-82.366005,16.94319,-20.779444,250.8424,-1.2213863,-63.743946,-82.19417,0.14662758,0.0014211312770843506,121.11520314216614,35000
52.847954,-0.45090225,-8.179985,0.20711902,1.0,0.97346425,-2.528932,-68.45315,-86.65534,5.7623806,-6.5305104,141.66914,-1.5685756,-68.103676,-86.52424,0.044497564,0.001326956844329834,127.74999070167542,40000
109.964584,-0.33556086,-8.211222,0.21492854,1.0,3.3412585,0.0,-68.25169,-92.073906,13.897159,-20.471663,308.1618,-1.2566615,-67.99861,-91.994545,0.119920984,0.0013825329780578614,134.662659406662,45000
80.70205,-0.2506482,-8.079691,0.18204568,1.0,1.1000152,0.0,-70.780876,-97.40344,9.834626,-15.232797,195.34895,-1.5910879,-70.63199,-97.38354,0.079206996,0.0013663261890411377,141.49429535865784,50000
89.39395,-0.32389885,-8.065291,0.17844585,1.0,0.7179904,0.0,-73.62949,-100.293,5.8748775,-4.56826,116.75116,1.0557888,-73.37193,-100.29481,0.044417832,0.0014413233757019043,148.7009162902832,55000
62.077488,-0.2933196,-8.170582,0.20476827,1.0,0.7453371,0.0,-70.51995,-105.765396,13.64847,-9.146738,176.16188,-0.145634,-70.20416,-105.74404,0.044632547,0.0013833654403686522,155.61774706840515,60000
83.41135,-0.19142658,-8.080867,0.18233967,1.0,1.1020181,0.0,-74.30605,-107.69882,10.19177,-11.221893,185.21236,0.33177125,-74.06326,-107.76032,0.051429518,0.001380413818359375,162.51981949806213,65000
34.93929,-0.3308426,-8.077035,0.18138166,1.0,0.6582103,0.0,-74.3666,-103.20168,3.5556335,-3.0146594,95.45671,-0.8041502,-74.13602,-103.198044,0.0510128,0.0013782379150390626,169.4110128879547,70000
46.5921,-0.22579192,-7.9588957,0.15184687,1.0,0.76068056,0.0,-74.52107,-108.52065,6.9473133,-12.2117405,151.69034,0.3580383,-74.300766,-108.880554,0.04663873,0.0013855743885040283,176.3388912677765,75000
46.570602,-0.4449614,-8.071498,0.17999756,1.0,1.823925,0.0,-74.99342,-117.46596,33.040386,-42.790825,400.15555,-1.3690296,-74.77797,-117.64047,0.08868902,0.0013958151817321778,183.3179714679718,80000
41.45597,-0.40836346,-8.176111,0.2061505,1.0,0.5763041,0.0,-75.067566,-99.91484,6.864084,-9.374453,136.48032,-1.8497937,-74.76964,-99.914185,0.07918672,0.0013561680316925048,190.09881496429443,85000
27.675299,-0.6525899,-8.124115,0.19315183,1.0,1.3251464,0.0,-75.75563,-101.43325,7.647914,-5.7126822,136.13716,-0.20237257,-75.487076,-101.453636,0.09632753,0.0013526766300201417,196.8622043132782,90000
45.32884,-0.2834159,-8.063004,0.17787397,1.0,1.0647146,0.0,-75.083145,-101.62352,11.571831,-12.472314,172.80249,1.2183826,-74.82433,-101.45258,0.07217944,0.0013749780654907227,203.73709797859192,95000
6.9672627,-0.46437514,-8.058776,0.17681699,1.0,0.56909513,-1.3715233,-76.50833,-127.02911,6.190344,-6.1449604,88.49721,-0.6947035,-76.263374,-127.30775,0.101917125,0.0013506080627441407,210.49014234542847,100000
34.253197,-0.32688951,-7.9795637,0.15701395,1.0,0.8577711,0.0,-74.91431,-126.8283,4.412834,-6.1639013,116.73248,-0.8515588,-74.70517,-126.8525,0.075095356,0.013162252855300904,276.3014099597931,105000
81.05919,-0.20353103,-8.0615635,0.17751363,1.0,1.0086579,0.0,-76.48478,-124.79299,4.618424,-13.211963,166.83633,-1.0794512,-76.23515,-124.390564,0.05830898,0.0014104180335998535,283.35350346565247,110000
42.29822,-0.32588384,-8.029599,0.16952288,1.0,2.3432744,0.0,-76.66472,-139.42075,15.088879,-13.357567,184.5988,0.14175642,-76.457344,-139.86325,0.17801103,0.0013942648410797118,290.32483077049255,115000
66.53258,-0.33021316,-8.02305,0.16788572,1.0,2.128479,0.0,-75.5515,-134.29434,17.315002,-40.966675,342.0471,-0.7984309,-75.29792,-134.90926,0.08497139,0.0013954320907592773,297.30199432373047,120000
53.975883,-0.26458472,-8.046438,0.17373237,1.0,1.0062973,0.0,-77.64546,-100.43033,10.695773,-15.935028,233.76324,-2.228523,-77.43071,-100.43625,0.050119102,0.0013899494647979737,304.2517445087433,125000
33.801712,-0.3989219,-8.013325,0.1654543,1.0,1.1522249,0.0,-76.33333,-97.56578,8.313609,-16.071373,168.80513,-1.06337,-76.11497,-97.25151,0.06800075,0.001389245367050171,311.1979749202728,130000
31.610647,-0.3282858,-7.9814034,0.15747379,1.0,0.9101646,0.0,-77.854805,-95.87666,17.27766,-10.203824,151.1268,-1.6811794,-77.695915,-95.83694,0.052396115,0.0013731131076812745,318.0635437965393,135000
