training/actor/actor_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
0.656909,1.0689412,0.0,-20.33382,-22.92885,6.787559,-6.055589,111.98489,0.040063262,-19.531218,-22.153543,0.03843041,0.019863080549240113,99.3154067993164,5000
0.6189718,1.3293328,0.0,-34.924103,-39.84434,3.74162,-3.2480028,57.8455,-1.3279132,-34.288383,-39.22896,0.014715211,0.0013558085441589356,106.09446144104004,10000
0.6119708,2.6327133,-4.700839,-46.565178,-55.266552,16.326342,-14.807368,232.37825,-4.5443945,-46.000023,-54.81553,0.18179834,0.0014454926490783692,113.32192850112915,15000
0.51248044,0.5520571,-1.7137729,-54.499115,-66.73712,4.6492968,-6.4518347,78.392426,-0.6919715,-54.116497,-66.40447,0.040087186,0.0013793303966522217,120.21858859062195,20000
0.55640566,1.5283829,-3.0162995,-60.16273,-74.539856,5.7250986,-4.48369,109.41541,-2.752369,-59.75477,-74.25707,0.039392564,0.0013356231212615967,126.89671015739441,25000
0.52008307,8.7808,0.0,-61.920017,-79.54257,33.52515,-41.494785,435.24985,-0.11289743,-61.53045,-79.291336,0.23835802,0.0013187729835510253,133.49058771133423,30000
0.54151404,0.7598839,0.0,-64.2719,-84.537674,6.390318,-6.8590326,85.96839,-1.703716,-63.88224,-84.408035,0.0987469,0.001333708381652832,140.15913891792297,35000
0.47650903,1.0788302,-2.5554957,-68.33296,-88.37723,3.0143366,-4.4446616,66.79685,-1.6065004,-68.000534,-88.25313,0.03963327,0.0013100687980651855,146.70948958396912,40000
0.4890759,1.9380722,0.0,-68.22981,-93.84588,9.486852,-12.490161,110.14977,-1.1159507,-67.897125,-93.88005,0.09405492,0.001310434103012085,153.26166820526123,45000
0.47593343,0.6473574,0.0,-70.48096,-98.526344,6.754088,-10.234582,87.56285,-1.1640794,-70.29028,-98.58223,0.058498815,0.0013101019859313966,159.81218671798706,50000
0.46009755,0.91757137,0.0,-73.415436,-102.48426,3.2905102,-3.694742,73.62755,0.59020084,-73.16831,-102.51006,0.040800758,0.0013413362503051757,166.51887202262878,55000
0.46741688,0.65810025,0.0,-69.977745,-106.45692,10.798669,-7.2374034,79.12597,0.06325637,-69.655136,-106.55044,0.048109666,0.0013188130378723145,173.11294531822205,60000
0.48299974,1.6992651,0.0,-73.574295,-108.25167,2.3150074,-2.4125676,58.64474,-0.07083371,-73.37368,-108.29957,0.06808548,0.0013560294151306151,179.89309740066528,65000
0.4791147,1.1235934,0.0,-73.704956,-105.41355,2.7346406,-2.4742234,42.55718,-0.48574248,-73.47406,-105.44289,0.048621524,0.0013416536331176758,186.60137462615967,70000
0.47449207,0.951038,0.0,-74.27344,-108.893,5.149345,-8.11701,73.96387,0.5875598,-74.06671,-108.90774,0.052923817,0.001320011568069458,193.20143628120422,75000
0.5098288,2.591896,0.0,-74.61253,-103.25668,23.14318,-12.269864,185.22417,0.04108824,-74.390465,-103.25653,0.12269717,0.0013078630924224853,199.74076056480408,80000
0.4353093,1.2054759,0.0,-74.71868,-98.15458,13.423892,-9.442283,118.94028,-2.328043,-74.40756,-98.13748,0.11318713,0.0012895678043365478,206.18860387802124,85000
0.43110162,2.4425364,0.0,-75.37916,-99.81992,11.843604,-8.412539,113.54035,-1.499264,-75.15889,-99.63123,0.08653797,0.00126220440864563,212.49962997436523,90000
0.44053268,1.6524334,0.0,-74.967834,-107.14209,12.839368,-23.81538,177.71655,1.6412487,-74.705124,-107.443405,0.12144095,0.0013115113735198975,219.05719590187073,95000
0.46600258,0.6245221,-1.5399591,-76.189255,-106.97721,7.177254,-4.722289,90.09021,-0.22249646,-75.9498,-107.0623,0.17586869,0.0013700332641601563,225.90736722946167,100000
0.5151178,0.79798865,0.0,-74.72274,-130.33237,3.2568922,-2.5450583,52.870968,-0.7636469,-74.49754,-130.64246,0.058469977,0.01679809584617615,309.89785504341125,105000
0.43907893,0.8627438,0.0,-76.40233,-100.90441,11.178759,-14.893623,103.20472,-0.5079849,-76.15293,-100.90472,0.03438635,0.0014033183097839355,316.91445112228394,110000
0.47107443,0.89294267,0.0,-76.80545,-126.50848,4.28727,-7.1947684,83.56417,-0.24384579,-76.616714,-126.59058,0.16767931,0.0013684325695037841,323.7566177845001,115000
0.45629144,6.9179726,0.0,-75.42188,-105.81958,40.87873,-71.05219,449.44025,-1.7991652,-75.19055,-105.87773,0.10424879,0.0014051278591156006,330.7822616100311,120000
0.440862,0.90624815,0.0,-77.27254,-106.62403,5.501379,-7.6532335,82.38015,-2.0935264,-77.07205,-106.68504,0.05102562,0.0014393413543701172,337.9789710044861,125000
0.47267258,0.9826375,0.0,-76.678955,-122.41808,12.1302595,-19.977623,124.62619,-0.6697092,-76.38895,-123.429436,0.07645108,0.001448851490020752,345.2232325077057,130000
0.45590508,3.253107,0.0,-77.639534,-95.71429,37.781067,-20.156136,255.95717,-0.90007484,-77.450745,-95.667175,0.21816956,0.0014476848125457764,352.4616611003876,135000
0.46217036,1.6049584,0.0,-75.628235,-95.91346,33.51118,-16.750896,203.46974,0.44664863,-75.46112,-95.88017,0.055587295,0.00140357928276062,359.47956371307373,140000
0.43410057,1.5385189,0.0,-74.60593,-109.42945,9.127321,-13.341123,108.723724,0.3047048,-74.29947,-109.74322,0.08402689,0.0014393904209136963,366.67652463912964,145000
0.43242276,1.7252368,0.0,-74.7837,-96.32598,16.27146,-9.99199,106.3171,-0.2053323,-74.6167,-96.28853,0.08180419,0.0014329671382904052,373.8413643836975,150000
0.48354557,1.4169841,0.0,-75.214775,-111.06329,9.253385,-13.312894,109.20676,-1.2896454,-75.04056,-111.1773,0.08495912,0.001407277822494507,380.87775802612305,155000
0.42659992,1.9625878,0.0,-76.86926,-107.80749,14.890824,-27.709337,165.32568,-2.0974953,-76.59297,-107.79524,0.066647075,0.0013611583232879638,387.68355441093445,160000
0.4559798,0.66222095,-1.4196229,-77.51571,-108.516556,4.1095095,-3.7354143,47.248707,-0.32348228,-77.2657,-108.59036,0.07246224,0.0013606738567352296,394.4869329929352,165000
0.37993813,0.6817728,0.0,-78.927956,-108.26918,4.8980684,-3.416825,62.7775,-1.5313132,-78.781425,-108.25784,0.04290407,0.0013718522548675537,401.34619784355164,170000
0.4190672,1.2368224,0.0,-76.423584,-108.43673,16.48053,-11.755225,128.40353,1.8095399,-76.20926,-108.514046,0.04677944,0.0014630011081695556,408.66120862960815,175000
0.4138881,0.9044219,0.0,-77.24834,-106.152115,8.4791,-10.406839,81.367584,-0.062964484,-76.972015,-106.228424,0.07630074,0.001440622615814209,415.8643305301666,180000
0.3956676,1.3537781,-3.8406484,-78.21395,-96.19842,20.814007,-25.86701,184.97519,-2.1188307,-78.00347,-96.16353,0.054041646,0.0014297878742218018,423.0132734775543,185000
0.4100503,1.764565,0.0,-75.91475,-103.0961,10.350181,-15.602796,126.152954,-0.2943945,-75.75747,-103.051186,0.16263965,0.0014045366287231446,430.03596115112305,190000
0.43440524,1.4763265,0.0,-76.86841,-109.44705,16.266193,-12.765692,106.09294,-0.29713678,-76.540985,-109.6254,0.15874761,0.001394037389755249,437.0061523914337,195000
0.43453422,0.90513027,-2.5916815,-77.94174,-100.752846,7.1309304,-5.739514,80.67314,-2.1469438,-77.66908,-100.27241,0.22130477,0.0013785967826843261,443.89913988113403,200000
0.41192198,0.6162133,-1.969027,-78.551994,-109.683914,3.084837,-3.4346251,43.877796,-1.1097798,-78.37421,-109.75109,0.050865974,0.014609728288650512,516.9477908611298,205000
0.41736338,1.5598404,-2.6337132,-79.33995,-99.943634,3.3622835,-18.933168,106.45831,-0.8905691,-79.14456,-99.93335,0.13076511,0.001376352882385254,523.829564332962,210000
0.40298226,1.1427162,-3.9473658,-79.29802,-98.802414,7.6219597,-10.5479965,94.91549,-2.137253,-79.09898,-98.80091,0.08567011,0.0013818423748016358,530.7387800216675,215000
0.39803627,1.1898612,0.0,-76.57901,-95.98285,17.589582,-13.252885,139.6519,0.2252508,-76.372444,-95.94215,0.082893975,0.0013780259132385253,537.6289141178131,220000
0.44512117,0.5911168,0.0,-79.328445,-97.35468,5.4175124,-7.415151,71.46959,0.37359798,-79.04526,-97.408035,0.088458665,0.001383738613128662,544.5476112365723,225000
0.4318363,1.7493571,0.0,-78.0975,-95.97379,25.542099,-17.731075,161.06772,-0.16975108,-77.902145,-95.93136,0.07291507,0.0013838635444641113,551.4669411182404,230000
0.4627536,0.88311696,-3.3160558,-78.09806,-96.00256,10.203538,-17.183973,113.181366,-2.2783468,-77.826065,-95.96221,0.10072506,0.0013737276077270507,558.33558344841,235000
0.46546575,0.59146845,0.0,-78.537994,-96.13623,1.0987718,-1.8734478,30.028244,1.9493268,-78.361145,-96.097565,0.059913382,0.0013951757907867432,565.3114669322968,240000
0.42740136,0.66957736,0.0,-77.112915,-96.272385,5.814615,-10.726798,73.07801,-0.11328918,-76.91413,-96.24856,0.0470708,0.0013559907913208008,572.0914249420166,245000
0.4314882,0.7066366,-2.1564984,-78.169426,-96.178,2.883607,-4.615154,64.43891,-2.9048135,-77.92248,-96.139435,0.19858637,0.0013190085411071777,578.686470746994,250000
0.46748564,0.62415636,0.0,-77.7484,-95.99602,2.4670253,-2.4028971,39.79927,-0.04573533,-77.53974,-95.94432,0.06909178,0.0013178029060363769,585.2754893302917,255000
0.4538613,0.56007,0.0,-79.92723,-96.31502,2.261399,-1.5759345,31.514292,0.5482049,-79.73784,-96.241035,0.04681075,0.0014032779216766357,592.2918827533722,260000
0.4235703,1.0989087,-2.048184,-77.606094,-96.17257,7.694716,-8.165042,85.574425,-1.610147,-77.31174,-96.10436,0.105000414,0.0013602570056915283,599.0931720733643,265000
0.466608,0.72096026,0.0,-79.046906,-96.20335,2.8986092,-3.201032,43.405045,1.0230951,-78.77719,-96.159615,0.112286024,0.0013490835189819337,605.8385944366455,270000
0.4196044,1.057473,0.0,-77.39406,-109.18683,17.33402,-10.740905,125.69785,-1.4433124,-77.20244,-109.28484,0.078240715,0.0013373225212097168,612.5252108573914,275000
0.43107975,0.70114315,-1.7750885,-77.80287,-96.25249,8.710628,-5.0464673,60.461143,-0.92237586,-77.61299,-96.21445,0.05473488,0.0013137833595275878,619.0941331386566,280000
0.4174513,0.7101875,0.0,-77.92192,-96.036415,13.321816,-9.433662,99.671844,1.4490876,-77.735214,-95.984764,0.107841805,0.001311776828765869,625.653026342392,285000
0.44502085,1.2006494,-2.3481808,-77.98379,-121.766106,9.469254,-6.7372947,108.17372,-0.54967666,-77.75862,-121.997345,0.1098861,0.0013101236820220947,632.2036480903625,290000
0.38080844,0.9480432,0.0,-77.59302,-124.74281,6.790081,-5.5079503,70.33702,0.18998174,-77.39801,-124.91008,0.068490475,0.001336693000793457,638.8871178627014,295000
0.44082946,0.6400197,0.0,-80.58905,-131.00937,9.710784,-8.243035,68.05026,0.9550199,-80.35861,-131.32155,0.06063971,0.0013363233089447022,645.5687386989594,300000
0.37829393,0.9318663,0.0,-80.80431,-96.191345,4.6910424,-4.5461454,55.13553,-0.15821609,-80.59454,-96.110725,0.057276543,0.014520470142364503,718.1710941791534,305000
0.43494582,2.3270342,0.13363302,-73.74544,-96.203804,41.50639,-42.449924,232.01181,0.78954136,-73.55362,-96.15842,0.13628744,0.0014408834457397461,725.3755152225494,310000
0.4039593,1.2557126,0.0,-77.73391,-96.01322,7.715571,-7.63954,83.19918,0.79882425,-77.5323,-95.97286,0.064455405,0.0014481937885284424,732.6164879798889,315000
0.38799542,1.2049656,0.0,-75.73704,-96.58311,11.358599,-17.104034,117.68358,0.22890484,-75.49588,-96.49153,0.101108424,0.0014743661403656006,739.9883232116699,320000
0.43050626,1.368211,0.0,-78.35756,-95.93383,13.226859,-17.131731,126.146515,-0.35063428,-78.19635,-95.942276,0.08196627,0.0014640611171722413,747.3086326122284,325000
0.38006347,3.3841276,0.0,-77.58121,-96.22037,18.466839,-9.997889,177.68095,0.108381465,-77.38994,-96.17064,0.31673354,0.0014455825328826904,754.5365507602692,330000
0.44649774,0.64002013,0.0,-78.36543,-96.16048,8.14942,-4.9974823,69.127686,-0.44655055,-78.12352,-96.12148,0.1120073,0.0014101640224456788,761.5873765945435,335000
0.40206668,0.54000163,0.0,-80.44925,-97.02257,1.8559065,-2.019411,46.30004,-0.3544395,-80.27901,-96.9925,0.048165627,0.001405209493637085,768.6134343147278,340000
0.41196895,1.594523,0.0,-78.2142,-95.946686,29.95731,-21.314747,173.15826,0.109264925,-77.9314,-95.9112,0.094383426,0.0014435259819030762,775.831068277359,345000
0.3845067,0.5594195,0.0,-77.292786,-96.82276,5.0748,-9.697909,61.082382,-0.76208484,-77.08419,-96.78784,0.05302097,0.0014306844234466553,782.9844944477081,350000
0.41055238,0.5654346,-3.3916833,-79.81325,-95.963806,2.484644,-4.0554066,44.722824,-0.71360457,-79.58501,-95.931046,0.045852385,0.0013909563541412353,789.9392802715302,355000
0.4319491,0.97432417,-2.7700055,-79.32574,-95.83925,9.492937,-11.278023,79.823326,-1.4796512,-79.028656,-95.78351,0.059467196,0.0013658829689025878,796.7686989307404,360000
0.39494154,0.79885316,-4.5149984,-80.54829,-96.06368,2.6162782,-5.7515945,55.390663,-4.8785386,-80.36351,-96.056366,0.053377576,0.0013684642791748046,803.6110286712646,365000
