training/actor/actor_loss,training/actor/bc_flow_loss,training/actor/distill_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,time/epoch_time,time/total_time,step
84.15025,0.39636564,0.031515338,0.19978441,-83.438736,83.438736,0.37152275,-7.6758757,-83.58617,-101.8286,1.3187662,-3.8583233,32.264034,0.0015679655075073243,851.4782803058624,395000
86.88624,0.42767048,0.031842988,0.2149531,-86.14014,86.14014,0.34752202,-19.304655,-86.32778,-101.906334,1.0766516,-2.0816665,26.749212,0.00157785325050354,859.3675503730774,400000
84.50343,0.369667,0.024176573,0.17629182,-83.892,83.892,0.6093917,0.02944307,-83.99237,-101.99635,1.9320556,-6.0260553,50.004845,0.009849476146697999,908.6149368286133,405000
85.81055,0.4249561,0.029911922,0.19126038,-85.08647,85.08647,0.5286001,-8.097594,-85.22334,-103.73649,3.30126,-4.8075447,46.34154,0.0015830940246582032,916.5304098129272,410000
85.5062,0.42346394,0.028378721,0.173354,-84.79895,84.79895,0.3706975,-8.098632,-84.93753,-101.733604,1.251385,-1.9747012,26.230822,0.0015829279899597169,924.4450533390045,415000
85.63571,0.37509915,0.032183826,0.19362248,-84.938774,84.938774,0.3697494,-21.396656,-85.089874,-101.66866,1.2092247,-2.5477846,30.925343,0.0015640511989593506,932.2653150558472,420000
87.222534,0.36087793,0.0297773,0.20253025,-86.56388,86.56388,0.44390243,-4.834045,-86.67373,-102.084,3.7221985,-2.5023708,32.447067,0.001498776912689209,939.7592027187347,425000
83.395515,0.39168215,0.03326717,0.18559822,-82.67116,82.67116,0.59421283,-4.938606,-82.85625,-101.09841,3.216652,-5.980883,37.76236,0.0014966224670410156,947.2423179149628,430000
85.46359,0.42057082,0.025989525,0.17586806,-84.78313,84.78313,0.35394973,0.2589081,-84.89404,-101.1223,1.8375369,-2.2791715,30.420826,0.0015072393894195557,954.7785184383392,435000
84.79553,0.43060207,0.030253863,0.20300095,-84.06239,84.06239,0.3718931,-9.978281,-84.23843,-103.24434,1.3319982,-0.91736275,23.433784,0.001493338394165039,962.245213508606,440000
83.8514,0.39276814,0.031092217,0.21853046,-83.14771,83.14771,0.28608283,-0.23873545,-83.23968,-102.27355,1.1913851,-1.557908,25.520168,0.0014951117038726808,969.720775604248,445000
82.21131,0.37995332,0.03149701,0.19151956,-81.51639,81.51639,0.5318829,-0.0749944,-81.73506,-103.1189,4.577839,-7.1349077,46.028194,0.0014968190193176269,977.2048735618591,450000
83.041985,0.3700144,0.033531465,0.18956503,-82.336655,82.336655,0.5766119,0.35086304,-82.55487,-103.256996,3.0426867,-7.427173,58.44125,0.0014970863819122313,984.690309047699,455000
84.67506,0.38313633,0.029257733,0.19407761,-83.999344,83.999344,0.32432687,-7.5787315,-84.17343,-101.88812,1.2513111,-1.1560612,23.93336,0.0015125144481658935,992.2528846263885,460000
87.99484,0.367176,0.029763248,0.16985656,-87.33003,87.33003,0.23638676,-20.011906,-87.46423,-101.658005,1.7382389,-0.9564562,22.72331,0.0015090425968170165,999.7981014251709,465000
82.75006,0.39030898,0.03191957,0.20110834,-82.04056,82.04056,0.36360306,-1.0950798,-82.265305,-101.454285,4.6117783,-4.4863615,46.334255,0.001502167272567749,1007.3089411258698,470000
85.52423,0.40955848,0.032878082,0.1975728,-84.78589,84.78589,0.3091801,-10.6064005,-84.96426,-103.72117,3.6689713,-1.5403914,35.702187,0.0014994254112243653,1014.8060722351074,475000
86.24876,0.387011,0.028288525,0.1852925,-85.57886,85.57886,0.3057411,0.289488,-85.751366,-101.67034,1.0287268,-3.0145504,33.205067,0.001496781826019287,1022.289984703064,480000
82.79657,0.4101181,0.029329674,0.21311997,-82.093155,82.093155,0.38980186,-7.9856596,-82.26395,-101.32629,2.0592182,-1.405506,25.491108,0.0014960227012634278,1029.7701015472412,485000
83.62444,0.44536293,0.029150594,0.18796614,-82.88757,82.88757,0.33444995,-5.1965466,-83.032646,-101.59796,3.6617818,-2.0198538,35.079205,0.001497579002380371,1037.2579996585846,490000
84.78782,0.43485156,0.034163013,0.20498192,-84.01134,84.01134,0.34750348,0.22291431,-84.24727,-103.54794,1.5649474,-4.547712,36.60032,0.0014757030010223388,1044.6365175247192,495000
81.2308,0.40109622,0.037214454,0.21407717,-80.45756,80.45756,0.67563045,0.66369027,-80.613174,-103.579666,3.394477,-2.353428,30.721283,0.001466900634765625,1051.971025943756,500000
