training/actor/actor_loss,training/actor/bc_flow_loss,training/actor/distill_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,time/epoch_time,time/total_time,step
66.350365,0.44150206,0.047088943,0.23822457,-65.43797,65.43797,2.90339,-17.33708,-65.956726,-101.01232,2.3893309,-2.1435614,51.81284,0.009884380960464477,1345.5215680599213,100000
69.05271,0.45126873,0.027307479,0.22019267,-68.32837,68.32837,1.6924112,-23.806744,-68.57838,-100.91599,1.6555758,-2.0613263,44.992012,0.031032413578033446,1500.6836981773376,105000
70.31696,0.4276845,0.031203538,0.1990676,-69.57724,69.57724,1.1996917,-25.418373,-69.86231,-101.251976,0.77934134,-0.7459618,24.504099,0.010193639802932739,1551.6519448757172,110000
68.44988,0.43884128,0.035660364,0.20727845,-67.654434,67.654434,1.6145842,-36.698395,-67.93443,-101.41493,4.1225395,-3.096971,43.78053,0.009950762605667114,1601.4058058261871,115000
66.93911,0.47119614,0.047015645,0.21855628,-65.99776,65.99776,2.4470396,-37.643368,-66.48804,-101.38841,2.0979493,-1.5882245,35.88111,0.010058887481689453,1651.7002825737,120000
64.83704,0.44489276,0.03262552,0.22856975,-64.065895,64.065895,1.7685379,-26.249098,-64.413055,-101.22054,3.2699184,-1.6307651,47.32259,0.010150149822235107,1702.451078414917,125000
63.965866,0.41037112,0.031114433,0.21984667,-63.24435,63.24435,0.9045476,-32.371433,-63.46695,-101.48754,1.5317281,-1.943267,29.440475,0.009924606323242187,1752.0741596221924,130000
69.484,0.4336106,0.024979014,0.21943584,-68.8006,68.8006,0.30837247,-40.509506,-68.902466,-101.65432,0.6858445,-0.4985594,16.645546,0.010157902717590333,1802.863731622696,135000
77.843254,0.42810562,0.022018388,0.21516412,-77.19496,77.19496,0.2538694,-42.807537,-77.26494,-101.71255,0.52974844,-0.5117711,14.089616,0.010046902561187744,1853.098296880722,140000
79.430145,0.40943137,0.01979499,0.2101272,-78.82276,78.82276,0.32308048,-35.793823,-78.870285,-101.23711,0.78004515,-0.83215475,19.062464,0.009976861715316773,1902.9826290607452,145000
82.54198,0.3971233,0.022583542,0.19281742,-81.91902,81.91902,0.5288335,-32.647186,-82.10733,-101.728935,1.7976825,-1.2179073,28.873867,0.009923534679412841,1952.6003518104553,150000
80.91916,0.3644595,0.06086158,0.22054523,-79.94608,79.94608,2.9069371,-23.827036,-80.8119,-101.9965,3.5648403,-3.5661855,56.517815,0.009516765880584716,2000.1842045783997,155000
68.75293,0.41380322,0.0564209,0.22807126,-67.77492,67.77492,2.7437608,-29.547081,-68.54106,-101.46831,3.135708,-1.7836248,49.605366,0.009851856994628906,2049.443547964096,160000
64.239655,0.41598848,0.027397428,0.20865868,-63.54969,63.54969,1.1520731,-32.053528,-63.77191,-101.25246,2.206544,-1.4659929,33.103733,0.00987685670852661,2098.8278782367706,165000
68.41605,0.40364876,0.023703683,0.20221677,-67.77537,67.77537,0.7047123,-31.914816,-67.90224,-101.259094,0.9584268,-0.7679782,25.327927,0.010123055219650269,2149.443203687668,170000
74.69596,0.4025188,0.024438478,0.20063755,-74.04906,74.04906,0.34055668,-20.553091,-74.174934,-101.16488,0.71183676,-1.1317549,20.826548,0.009919848585128784,2199.0424687862396,175000
74.75924,0.4311996,0.04199441,0.21729307,-73.9081,73.9081,1.7581015,-22.688744,-74.49362,-101.469475,2.4788237,-2.9162025,39.311348,0.009965275621414185,2248.868896007538,180000
65.117714,0.4136555,0.049627714,0.23845924,-64.20778,64.20778,4.3661766,-24.029762,-64.89914,-101.45315,5.342849,-5.213682,77.34275,0.010051928043365478,2299.128588914871,185000
63.924625,0.41372433,0.025263894,0.17087321,-63.258263,63.258263,0.8105364,-37.456413,-63.43476,-101.398865,1.7809179,-1.5906199,28.64457,0.00990009708404541,2348.6290979385376,190000
70.37707,0.41428423,0.020680867,0.19412808,-69.755974,69.755974,0.34702682,-47.455177,-69.84732,-101.36037,0.4412444,-0.40518957,15.410406,0.011139387035369873,2404.326082468033,195000
76.02444,0.4327737,0.021588752,0.18602896,-75.37578,75.37578,0.400952,-22.77166,-75.463974,-101.274086,0.830605,-0.77520585,21.448294,0.009991641426086426,2454.28431224823,200000
75.189186,0.41572738,0.05392,0.22650814,-74.23426,74.23426,3.5356073,-25.806643,-75.108604,-101.387794,6.1785817,-7.9160857,108.52958,0.03286097702980041,2618.589257955551,205000
68.95066,0.40731943,0.035780575,0.20330852,-68.18554,68.18554,2.456964,-26.492743,-68.58579,-101.66958,3.6477532,-2.6566565,52.20881,0.009878867483139039,2667.9836552143097,210000
63.235428,0.36984164,0.045482717,0.20426425,-62.41076,62.41076,1.913589,3.8105748,-62.960014,-101.126465,1.424031,-1.6473057,34.493866,0.010075940465927124,2718.363405227661,215000
60.987595,0.38379347,0.033226192,0.19829424,-60.271538,60.271538,1.1527505,-11.424147,-60.625427,-101.379974,1.7665006,-1.2000597,27.223648,0.009974700927734375,2768.2369334697723,220000
60.489784,0.3691498,0.040422056,0.19707744,-59.716415,59.716415,1.4989265,-23.790554,-60.115307,-101.32341,1.7836294,-2.5188663,36.324013,0.010001060104370118,2818.2422778606415,225000
61.319256,0.37609023,0.031792343,0.19247353,-60.62524,60.62524,2.6888418,-21.327381,-60.91165,-101.13151,3.79394,-2.709015,38.915596,0.00974767928123474,2866.9807391166687,230000
66.26783,0.37924537,0.03406146,0.21123827,-65.54797,65.54797,0.9335166,-36.093002,-65.75894,-101.2553,1.712429,-0.96817726,22.568165,0.010261823415756226,2918.289904356003,235000
66.48888,0.44268152,0.05532595,0.22181194,-65.492935,65.492935,2.877693,-3.8984158,-66.52587,-101.82155,2.1012917,-2.4063203,50.596104,0.009944083690643311,2968.0103714466095,240000
59.767044,0.34334722,0.042776443,0.20028317,-58.995934,58.995934,3.0719304,-19.936205,-59.53195,-101.30228,3.886647,-2.9864657,64.68789,0.010169227361679077,3018.8565306663513,245000
57.806824,0.3816768,0.028940558,0.1919496,-57.135742,57.135742,0.8228453,-18.315643,-57.331314,-101.45999,1.1440568,-1.1835104,21.422905,0.009926097393035889,3068.4870648384094,250000
61.45416,0.37375072,0.049186997,0.22203712,-60.58854,60.58854,2.5007896,-20.73312,-61.385742,-101.65331,2.8217857,-2.9882586,48.206863,0.010201072692871094,3119.492475748062,255000
57.673405,0.40431195,0.034251206,0.21066888,-56.926582,56.926582,1.1238791,-30.68256,-57.206985,-101.45007,1.8555378,-1.9467442,32.147526,0.010038172340393066,3169.683358669281,260000
59.857155,0.39770666,0.046828896,0.21062449,-58.991158,58.991158,1.40992,-27.586039,-59.623726,-101.91356,1.6524622,-2.7941883,32.91926,0.010084245204925537,3220.1046319007874,265000
58.710464,0.38755217,0.038025804,0.18784265,-57.942654,57.942654,1.9453627,-22.935467,-58.341064,-101.30245,2.5463164,-2.9389217,43.1401,0.010107887125015258,3270.6441147327423,270000
55.46419,0.38251227,0.049517043,0.19132674,-54.58651,54.58651,2.3196769,-19.554928,-55.19273,-101.87364,5.4800987,-4.1890645,53.777508,0.010219845056533814,3321.743376970291,275000
60.468998,0.41413662,0.02762743,0.18346865,-59.778587,59.778587,0.7062857,-18.639278,-59.976357,-101.26149,0.6114964,-0.8260424,23.559374,0.009912270402908326,3371.3047881126404,280000
57.97423,0.34551552,0.046281673,0.18092734,-57.1659,57.1659,2.58614,-21.54754,-57.83156,-101.256256,2.9079294,-2.3049924,55.185028,0.010359307765960694,3423.101375579834,285000
51.06025,0.41016212,0.036544204,0.20045522,-50.284645,50.284645,1.4358377,-15.260947,-50.676804,-101.307106,4.6208243,-2.8626196,38.342583,0.010042648935317993,3473.314644575119,290000
60.022938,0.38322034,0.024319492,0.18880253,-59.396523,59.396523,0.27212358,-27.863527,-59.487873,-101.93462,0.4998146,-0.49061716,15.167838,0.010335730123519897,3524.993350505829,295000
55.8728,0.4412836,0.060070436,0.22345829,-54.83081,54.83081,4.860813,-5.823631,-55.8985,-100.91801,4.50161,-8.202628,84.994835,0.009884338235855102,3574.4150953292847,300000
49.615807,0.3704607,0.038654294,0.20915446,-48.858803,48.858803,1.6320708,-18.895714,-49.360054,-101.09507,4.3100266,-8.381198,74.89966,0.02555022349357605,3702.166263103485,305000
56.741955,0.40722138,0.025083125,0.18601346,-56.0839,56.0839,0.5172898,-28.083763,-56.224678,-101.08518,1.2457646,-1.3215486,24.569202,0.009998011302947998,3752.1564059257507,310000
60.7735,0.3775119,0.033449538,0.21677944,-60.061493,60.061493,1.3990465,-27.897154,-60.40187,-101.481,2.2453425,-2.6157215,33.831028,0.010396994352340698,3804.141434907913,315000
56.8906,0.37804297,0.047492884,0.2001537,-56.03763,56.03763,1.2831894,-12.75701,-56.57133,-101.993484,1.1837257,-2.2814336,29.377573,0.009893619966506959,3853.609590768814,320000
63.723618,0.35549933,0.037524957,0.1835015,-62.99287,62.99287,1.4740787,-19.11386,-63.31033,-101.44685,1.2352206,-0.9407213,29.697018,0.010286497497558594,3905.042135953903,325000
56.273705,0.37745994,0.057836026,0.21514371,-55.317883,55.317883,2.9238,-16.197897,-56.1507,-101.81645,4.7558303,-8.3639,55.411522,0.00984195203781128,3954.251940011978,330000
59.140976,0.37545234,0.029783301,0.17458586,-58.46769,58.46769,0.66985095,-9.39948,-58.65923,-101.2601,1.0054305,-0.608541,21.72315,0.009798308229446412,4003.2435138225555,335000
56.281975,0.41516158,0.03880541,0.20554975,-55.47876,55.47876,1.3469875,-14.295219,-55.929276,-101.236664,2.0982792,-2.322774,32.157955,0.009927507400512695,4052.881096601486,340000
57.940105,0.39679673,0.035924915,0.18041168,-57.18406,57.18406,0.8888556,4.9795346,-57.46044,-101.08648,1.6656704,-1.7895277,28.566256,0.01025391116142273,4104.1506905555725,345000
51.651623,0.4316076,0.05841428,0.21622866,-50.63587,50.63587,3.189831,-4.351086,-51.61229,-100.58306,7.9782357,-3.1208189,65.06808,0.010110041093826294,4154.700942993164,350000
53.59322,0.37273344,0.03910303,0.18735224,-52.829456,52.829456,1.7177459,4.1339016,-53.350323,-101.70529,3.3192391,-3.1994355,44.57164,0.010147849225997924,4205.440240621567,355000
50.37362,0.4061429,0.048243076,0.20353779,-49.485046,49.485046,1.6343238,-9.075049,-50.166885,-101.35422,4.148386,-2.0087512,43.568825,0.010317040967941284,4257.025489091873,360000
54.145557,0.36081338,0.030651998,0.19139881,-53.478226,53.478226,0.5537405,-19.127909,-53.680725,-101.479454,0.93197495,-0.97095704,21.259714,0.010152372360229492,4307.787375926971,365000
61.132423,0.33471122,0.02486816,0.18523645,-60.54903,60.54903,0.5257488,-6.1794505,-60.71322,-101.301735,1.4428959,-1.4388751,26.646395,0.010294618797302245,4359.260527849197,370000
60.08735,0.3893832,0.05147706,0.19769257,-59.183197,59.183197,1.9335496,0.42202377,-59.95034,-101.66703,2.1418722,-2.070006,36.82084,0.010276927423477173,4410.645211935043,375000
57.61201,0.3702216,0.03146038,0.20357019,-56.927185,56.927185,0.90909696,-12.220392,-57.308147,-100.99643,1.7684014,-1.2933873,23.192074,0.010303761768341064,4462.164057254791,380000
58.33457,0.37989753,0.05049967,0.21984364,-57.449677,57.449677,2.362164,-14.729706,-58.218937,-100.401245,5.1863165,-4.5721064,57.85137,0.010219045495986939,4513.259329557419,385000
52.814648,0.45204508,0.04843741,0.21062562,-51.878227,51.878227,2.3186996,-16.332924,-52.505928,-101.482025,3.5796146,-2.7931597,48.752792,0.010312038040161132,4564.819541931152,390000
50.708645,0.39681742,0.048092477,0.20496958,-49.830902,49.830902,1.5687773,-2.281315,-50.235153,-100.96249,2.1498363,-2.5147235,41.225266,0.010130035495758057,4615.469768285751,395000
51.256798,0.36811745,0.046661668,0.19860819,-50.422062,50.422062,2.2322428,-20.111471,-51.02292,-100.74138,3.1190968,-5.0873833,47.591145,0.010241162776947022,4666.675625324249,400000
52.339565,0.40681136,0.03717105,0.19948883,-51.561043,51.561043,0.8308065,-19.122568,-51.90586,-100.967606,1.12972,-0.9789868,23.71107,0.03289014701843262,4831.126408815384,405000
56.157093,0.41213697,0.052638676,0.18745711,-55.21857,55.21857,2.1431515,-24.83248,-55.89191,-101.34394,2.256335,-3.0214295,43.28415,0.010413912963867188,4883.196025133133,410000
56.16329,0.40600887,0.033129945,0.18745124,-55.42598,55.42598,0.6350567,-6.553489,-55.767963,-100.702484,1.0324911,-0.73673874,21.895676,0.010190331840515137,4934.14773106575,415000
54.8864,0.37881184,0.040877026,0.19964106,-54.098816,54.098816,1.2466791,-9.497858,-54.562325,-100.44374,2.097031,-0.89647895,31.617313,0.010263237857818604,4985.46394276619,420000
51.008163,0.36952573,0.060474414,0.21460953,-50.033894,50.033894,1.5293884,-4.8037624,-50.838272,-101.83815,4.6823,-1.7471149,33.71683,0.010103125190734863,5035.979616880417,425000
54.13955,0.3737249,0.036201477,0.18752925,-53.40381,53.40381,1.0990672,-20.818323,-53.6747,-100.697586,1.8545675,-1.6075753,30.416481,0.01029933853149414,5087.476358413696,430000
59.100243,0.42385322,0.044999555,0.19717975,-58.226395,58.226395,1.9135176,-27.597233,-58.59963,-101.055214,2.7560656,-3.9424856,48.134666,0.01027333779335022,5138.843071937561,435000
59.31099,0.41987407,0.040117197,0.19360879,-58.489944,58.489944,1.1374657,-12.42303,-58.93856,-101.822495,1.198297,-1.3583691,26.890587,0.010114315557479858,5189.414712429047,440000
55.955368,0.39252532,0.04647898,0.20569101,-55.098053,55.098053,2.4185588,-16.396843,-55.668625,-101.04431,2.622778,-5.08557,41.1289,0.010316188716888428,5240.995700120926,445000
56.967083,0.38519126,0.0349527,0.19070734,-56.232365,56.232365,0.89198756,-25.715424,-56.48594,-100.85502,2.411489,-2.052925,28.180777,0.010105331325531005,5291.522380113602,450000
58.70508,0.3718293,0.041721344,0.19185963,-57.916035,57.916035,1.3012103,-20.359985,-58.291954,-100.6939,1.0734047,-1.0907147,28.623306,0.010301266479492187,5343.02876329422,455000
54.378223,0.34928805,0.031669475,0.18749791,-53.712242,53.712242,0.8279917,-22.547394,-53.995655,-100.829605,0.72765636,-0.74828005,21.835438,0.010202091121673584,5394.039266109467,460000
60.999443,0.3375344,0.03276931,0.16171522,-60.334217,60.334217,0.78216296,-15.741976,-60.62925,-101.44388,0.88469964,-0.820925,21.908827,0.010224088191986084,5445.159743309021,465000
59.74661,0.33476967,0.04224781,0.18153998,-58.98936,58.98936,2.0460465,-22.918863,-59.577866,-100.89142,2.5016136,-1.5835519,37.02061,0.010181297397613526,5496.066275596619,470000
53.70686,0.40098906,0.053738236,0.194747,-52.76849,52.76849,2.0350587,-13.394016,-53.417606,-101.82199,2.8414173,-4.064939,47.128788,0.010338909387588502,5547.7608461380005,475000
55.35039,0.3703955,0.0401924,0.20561162,-54.57807,54.57807,0.70670855,-7.9282975,-54.801075,-101.34957,1.391294,-0.9827751,28.416122,0.010082427787780762,5598.173034906387,480000
57.69064,0.37828788,0.053497143,0.20883898,-56.77738,56.77738,2.935489,-16.204529,-57.359547,-100.96053,4.6001334,-1.9054035,49.469646,0.010307089519500733,5649.7085313797,485000
55.896,0.40086275,0.0430652,0.18337905,-55.064484,55.064484,1.3429294,-8.214187,-55.505035,-100.896255,1.5891672,-2.1076005,37.36401,0.010198711347579955,5700.702137708664,490000
59.816048,0.44304872,0.04615263,0.20107031,-58.911472,58.911472,2.7421503,-12.513091,-59.560616,-101.13374,3.8820128,-3.3166413,58.813282,0.010214769554138184,5751.7760181427,495000
53.80821,0.36417878,0.048290152,0.18862998,-52.96113,52.96113,1.9674892,-12.492183,-53.500797,-100.61001,3.271553,-3.701642,48.26159,0.01001912145614624,5801.871679544449,500000
