training/actor/actor_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
0.69472325,1.1936547,0.0,-18.250637,-22.02897,8.981105,-8.569709,135.58887,0.14611213,-17.486784,-21.241343,0.16780066,0.01993294458389282,99.66472578048706,5000
0.5467797,0.86813307,0.0,-34.366356,-40.167015,8.678661,-7.9319267,94.67399,-0.44386417,-33.80716,-39.562572,0.022789922,0.0013307663917541503,106.31856727600098,10000
0.49240655,3.9128401,0.0,-45.56978,-54.707554,23.568998,-23.368639,210.8025,-1.0007039,-45.134277,-54.250465,0.08545245,0.0013129740238189698,112.88344144821167,15000
0.55354905,1.2453636,0.0,-53.020355,-65.2543,7.1988387,-11.064792,101.62755,-0.062661655,-52.695557,-64.89508,0.040387824,0.0013452608585357666,119.60975456237793,20000
0.5454237,4.582048,0.0,-60.399727,-73.02371,57.627037,-53.20161,405.90158,0.2134071,-60.05848,-72.74797,0.068330206,0.001377279806137085,126.49617791175842,25000
0.5227715,1.1918027,0.0,-62.69845,-78.39546,5.204658,-7.37723,79.18663,-0.5052837,-62.357674,-78.14915,0.0498625,0.0014065073013305664,133.5287230014801,30000
0.4844473,1.0082401,0.0,-65.11936,-85.288734,8.644493,-8.938971,113.13445,0.04457832,-64.76635,-85.172966,0.061250277,0.0013765712261199952,140.41158294677734,35000
0.4727551,2.6700704,0.0,-67.687744,-92.089485,104.81003,-95.881935,652.3869,-0.23409206,-67.40764,-92.12974,0.109422065,0.0013834219455718993,147.3286964893341,40000
0.4529312,1.1616378,0.0,-70.95888,-96.92255,10.194716,-11.114147,92.66817,0.078149565,-70.674934,-96.98559,0.06721169,0.0013065207958221435,153.86130833625793,45000
0.47719955,3.5766497,0.0,-70.593254,-103.46746,32.92851,-34.782516,243.96608,-0.29813954,-70.31426,-103.505165,0.36257705,0.0013227106094360352,160.47486448287964,50000
0.5101359,1.4966693,0.0,-69.54428,-108.574585,20.571177,-29.231104,200.34125,0.42106736,-69.08247,-108.55364,0.06008984,0.0014173679351806641,167.56170845031738,55000
