training/actor/actor_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
0.6494476,0.28537712,0.0,-21.669235,-23.853224,2.3144166,-3.0048401,52.91871,-0.29510584,-20.92598,-23.083363,0.010929804,0.019908340454101562,99.54170775413513,5000
0.5820761,1.0310707,0.0,-34.992493,-40.684433,5.796811,-10.601957,99.32254,0.07952982,-34.422718,-40.08071,0.04144788,0.0014213463306427003,106.64844799041748,10000
0.5852847,0.6770525,0.0,-46.68258,-53.85597,6.746081,-9.886022,92.140976,-0.14926367,-46.200226,-53.38906,0.03414853,0.0014123251914978027,113.71007823944092,15000
0.55838996,0.775244,0.0,-55.711254,-64.042244,2.8367186,-5.7635365,62.701897,-0.8289412,-55.254616,-63.677464,0.026893556,0.0014036986351013184,120.72857570648193,20000
0.48058993,0.94780236,0.0,-60.484276,-71.29037,6.2740884,-14.0715,80.61328,0.13801686,-60.103554,-71.00028,0.027665073,0.0013473679065704345,127.46542429924011,25000
0.47328642,0.5626296,0.0,-66.14664,-76.50648,5.423271,-2.819769,45.379227,-0.34790313,-65.84166,-76.249214,0.0238486,0.0013444687843322755,134.18777298927307,30000
0.45809925,1.1556444,0.0,-67.126236,-81.32449,8.178782,-9.017364,81.01055,-0.5980513,-66.79118,-81.14252,0.052057125,0.0013902336597442627,141.13894844055176,35000
0.5288242,1.1881375,0.0,-68.93147,-85.363525,12.003909,-11.68734,128.8526,-0.17254981,-68.59884,-85.215454,0.06182409,0.0014063871383666992,148.17088794708252,40000
0.45330393,0.7871889,0.0,-70.145676,-88.72367,7.521113,-6.327069,67.33588,-0.32305196,-69.8538,-88.554634,0.033285514,0.0013815878868103028,155.07883620262146,45000
0.42583388,1.5224266,-1.6382618,-70.56241,-94.6728,24.840984,-20.607428,161.27211,-0.7301106,-70.26591,-94.6189,0.08827792,0.0013754108905792237,161.955899477005,50000
0.43987882,0.7027885,0.0,-72.69174,-91.99571,10.303258,-6.0825167,80.14894,-0.15496714,-72.44943,-91.912155,0.046469763,0.0013284006595611572,168.59790706634521,55000
0.48396203,1.3317916,0.0,-73.36452,-105.238464,7.9903936,-8.297115,76.645485,0.29012728,-73.16695,-105.37649,0.04687555,0.0013849359035491943,175.52259016036987,60000
0.41761416,0.8006679,-1.6868396,-75.12241,-95.70844,5.646941,-17.408602,100.93258,-0.7791833,-74.90897,-95.665726,0.07543774,0.0013781153202056884,182.41316986083984,65000
0.48205832,0.85374415,0.0,-73.890305,-104.3592,8.984259,-6.9507103,78.033516,0.1145999,-73.66607,-104.466125,0.085702576,0.0013643008708953857,189.2346796989441,70000
0.505577,0.61292547,0.0,-75.6582,-107.3452,8.787384,-7.8068547,77.71279,0.40718833,-75.42601,-107.49839,0.057974655,0.0013599728107452393,196.03455328941345,75000
0.4265329,0.9677355,0.0,-74.18097,-106.918495,4.272023,-9.607799,79.7805,0.06902997,-73.94853,-107.024704,0.079892084,0.0013331056118011475,202.70008492469788,80000
0.44286466,0.65130615,0.0,-75.973694,-100.7857,10.887722,-10.733676,71.08974,-0.24346834,-75.70888,-100.729355,0.048254002,0.001355767011642456,209.47892332077026,85000
0.4524167,6.0417657,0.0,-75.29952,-109.27261,129.1449,-210.89081,880.1923,-0.06779799,-75.097626,-109.36714,0.067100115,0.0013463797092437744,216.21083283424377,90000
0.5062682,1.1135209,0.0,-74.94469,-104.05042,3.8083587,-12.453596,80.82896,0.21798792,-74.676895,-103.93367,0.076684296,0.0013243553638458251,222.83262276649475,95000
0.40040666,1.2541606,0.0,-75.584915,-103.46017,10.986992,-14.759202,98.083755,-0.6452264,-75.34861,-103.44255,0.06294452,0.001298325538635254,229.32425808906555,100000
0.44100726,0.8683012,0.0,-75.34442,-103.2095,4.2281322,-5.43699,67.051,-0.13065965,-75.12868,-103.11335,0.06602109,0.016626263093948365,312.4555780887604,105000
0.4165799,0.9272019,0.0,-77.24541,-106.71374,6.9633036,-6.012819,53.303684,-0.529933,-77.02559,-106.78226,0.036202483,0.0014112349033355712,319.5117566585541,110000
0.4755335,0.988647,0.0,-77.23165,-99.71506,25.830532,-19.614208,155.55676,-0.15079233,-76.92755,-99.7102,0.22727253,0.0014202404499053954,326.61297130584717,115000
0.46016067,0.90625197,0.0,-76.18514,-100.00048,12.114983,-7.0612373,94.203606,0.7137077,-75.94873,-100.00258,0.07287166,0.0014133293151855468,333.6796224117279,120000
0.43088663,1.2650421,0.0,-75.159874,-99.42821,12.310371,-23.356016,130.01529,-0.057989,-74.95761,-99.33826,0.04808637,0.0013943241119384765,340.651246547699,125000
0.41610318,0.65280044,0.0,-76.86186,-101.414635,16.294065,-13.834767,107.84084,-0.33795205,-76.51517,-101.45862,0.1405711,0.0013789884090423584,347.54619312286377,130000
0.36878294,1.2731618,0.0,-74.45849,-98.19576,15.421932,-27.260134,146.93947,0.34463027,-74.17265,-98.13569,0.09020351,0.0013871727466583251,354.482061624527,135000
0.52725196,1.0305777,0.0,-79.49289,-99.00771,10.214053,-18.380468,93.17817,0.5351859,-79.3232,-99.60366,0.048602622,0.0014085252285003663,361.5246982574463,140000
0.42422462,1.3295419,0.0,-76.88415,-98.03723,6.382971,-19.779787,144.43402,0.19996785,-76.65207,-98.00707,0.07413146,0.001395066738128662,368.50003600120544,145000
0.4469936,7.4140854,0.0,-76.528015,-99.31789,11.925632,-8.94024,112.819016,0.45666462,-76.13723,-99.412636,0.09256116,0.0013847833633422852,375.4239559173584,150000
0.4201561,0.76022303,0.0,-78.884384,-98.58413,5.8725934,-14.346967,75.773254,-0.27302706,-78.70547,-98.56954,0.044924665,0.0013753406524658204,382.30066299438477,155000
0.4626417,1.1991737,0.0,-78.51087,-98.62355,90.88732,-82.695564,492.29382,1.3880702,-78.27562,-98.61191,0.088053524,0.001427016544342041,389.435750246048,160000
0.4098975,0.5481981,0.0,-78.60571,-98.473366,2.469367,-3.36384,41.62723,0.4630024,-78.35445,-98.45848,0.069957525,0.0014271154403686524,396.571341753006,165000
0.4576264,1.818195,0.0,-78.15318,-98.34998,26.478157,-12.15292,145.16481,0.07764627,-77.92998,-98.35423,0.17075244,0.0014266074657440185,403.70438265800476,170000
0.41869676,0.65978825,0.0,-75.574905,-98.220695,6.442799,-5.5890923,52.749023,0.12760697,-75.32295,-98.297195,0.09904081,0.001374963903427124,410.5792062282562,175000
0.43689412,0.65353245,0.0,-78.37343,-99.2686,2.0850132,-2.6225543,39.130722,-0.40502048,-78.15395,-99.26217,0.045472614,0.0014101827144622802,417.6301233768463,180000
0.4561057,1.01434,0.0,-76.08395,-99.3727,16.481022,-25.562874,133.27338,0.36562532,-75.86828,-99.367775,0.052445993,0.0013707197666168213,424.4837260246277,185000
0.43258375,1.068577,0.0,-76.72986,-98.48055,21.69879,-19.123432,129.96793,0.055327937,-76.52983,-98.43113,0.099181734,0.0013541503429412842,431.2544813156128,190000
0.4321849,0.54243267,0.0,-76.21983,-100.381615,2.2507396,-5.180003,46.100807,0.09689857,-76.07021,-99.647255,0.05551187,0.0013564415454864502,438.03670048713684,195000
0.40359014,0.47889686,0.0,-78.28087,-99.297966,6.153974,-9.533587,55.7215,-0.015403345,-78.03898,-99.29097,0.04526572,0.0014210394859313965,445.1419017314911,200000
0.42350647,4.4042034,0.0,-78.167725,-98.56168,74.32551,-157.03644,600.40515,0.26637197,-77.969025,-98.5172,0.12160735,0.01564539747238159,523.3688931465149,205000
0.4062242,0.7360565,0.0,-75.44783,-98.07713,12.09556,-17.412828,96.481064,0.52167547,-75.208664,-98.05794,0.059901547,0.0013412354469299317,530.0750741958618,210000
0.37083828,0.44647086,0.0,-77.20062,-98.11017,5.86974,-7.2058196,59.453266,-0.05408591,-77.05868,-98.09096,0.074629754,0.0013166156291961669,536.6581580638885,215000
0.4279464,0.5604986,0.0,-79.31772,-99.94107,6.231046,-3.24599,47.511257,0.023020297,-79.1492,-100.34938,0.06696856,0.001303619909286499,543.1762681007385,220000
0.37178048,0.42113176,-1.096634,-78.434204,-98.39636,6.2429905,-2.1954956,36.970394,-1.2616054,-78.23654,-98.38108,0.042449974,0.001322179365158081,549.7871694564819,225000
0.40501672,1.3576105,0.0,-78.512985,-97.971054,18.808693,-10.43326,96.927216,0.11095752,-78.26069,-97.990036,0.07988096,0.0013438263893127442,556.5063054561615,230000
0.38754234,0.51507974,0.0,-80.19064,-97.98597,2.921585,-1.4769573,38.482388,1.1032996,-80.02044,-97.963684,0.030276086,0.0013478687763214111,563.2456531524658,235000
0.44430965,0.4659257,0.0,-76.957245,-98.016235,4.7524886,-6.901865,48.192665,-0.75871867,-76.748886,-97.99126,0.03702143,0.0013220835208892822,569.8560757637024,240000
0.44538087,0.42424133,0.0,-79.20334,-97.77686,8.456182,-4.2405243,62.098183,-0.15665658,-79.048065,-97.75433,0.06888119,0.0013249349594116212,576.4807548522949,245000
0.36402547,1.277781,0.0,-78.76845,-97.4877,152.00723,-165.7559,692.5078,0.4285124,-78.524475,-97.462494,0.056236207,0.0013959502220153809,583.4605183601379,250000
0.43380463,0.9670327,0.0,-78.471985,-98.06065,13.943267,-36.41971,137.70128,-0.7926673,-78.3159,-98.02365,0.041501254,0.001389222240447998,590.4066340923309,255000
0.42050457,1.1009088,0.0,-79.45961,-99.83043,9.299637,-14.154207,89.14301,0.36344883,-79.20398,-99.663414,0.10723692,0.0013383294105529784,597.0982851982117,260000
0.40788597,0.47885543,0.0,-81.25528,-97.82109,2.8620503,-6.174905,31.87666,0.19854446,-81.08483,-97.80608,0.02385018,0.0013168919086456298,603.6827490329742,265000
0.45895714,0.75947315,0.0,-79.49189,-97.73717,11.225662,-3.1933255,72.08398,0.33326918,-79.26457,-97.6823,0.09034409,0.0012985909461975097,610.1757080554962,270000
0.4540913,0.51216376,0.0,-79.76662,-97.82733,1.5826843,-3.8974688,39.42897,-0.034050316,-79.563354,-97.802216,0.02963492,0.0012978062629699708,616.6647429466248,275000
0.41620034,0.36236852,0.0,-80.359764,-97.62866,1.5822647,-2.8836257,36.346676,0.20153119,-80.19617,-97.604355,0.029027943,0.001299675178527832,623.1631226539612,280000
0.47947338,0.68389535,0.0,-78.605316,-97.74613,13.081377,-9.055896,94.88923,0.026891649,-78.43606,-97.72368,0.0866383,0.0013013326168060302,629.6697897911072,285000
0.4469583,0.59648204,0.0,-77.94479,-97.40093,2.9980571,-7.0403113,48.586098,-0.27597493,-77.76036,-97.37223,0.056722913,0.001304130220413208,636.1904447078705,290000
0.38985908,7.5773726,0.0,-78.806786,-97.79511,19.07837,-16.834373,218.42033,-0.118043736,-78.485535,-97.77367,0.86826396,0.0013418630123138429,642.8997671604156,295000
0.4476111,0.81782746,0.0,-79.00145,-97.603516,18.224188,-10.808829,103.89968,-0.28077638,-78.79028,-97.59188,0.04364962,0.0013711512088775634,649.7555265426636,300000
0.39852875,2.3152058,0.0,-78.05265,-97.58546,17.153849,-44.178833,191.19083,-1.0352323,-77.82898,-97.56098,0.058593422,0.013999940013885498,719.7552423477173,305000
0.4155318,0.5260782,0.0,-82.06411,-97.64503,4.8831983,-4.8243413,39.283257,-0.16596587,-81.927505,-97.621506,0.028957231,0.0013873689651489258,726.6920914649963,310000
0.4027375,0.30518717,-1.021186,-80.40437,-97.76172,4.117529,-2.00878,36.54736,0.30177307,-80.23122,-97.75503,0.07859544,0.0013724794387817382,733.5544929504395,315000
0.38961238,0.4414627,0.0,-79.58917,-98.01987,2.1529598,-2.5483778,44.18042,0.1848555,-79.41228,-97.99147,0.13223588,0.0014005287170410156,740.5571429729462,320000
0.45157504,1.7056756,0.0,-78.66166,-97.999725,17.472897,-38.699852,170.80197,0.66798186,-78.45652,-97.97949,0.09269816,0.0014102951049804688,747.6086232662201,325000
0.41410568,0.74088705,0.0,-78.96721,-97.339645,8.279324,-3.1492114,79.7204,-1.0541627,-78.81949,-97.31303,0.097636975,0.0013995338916778564,754.6063084602356,330000
0.5054237,0.87931955,0.0,-77.85179,-97.48111,6.147883,-3.51141,84.89056,0.09813771,-77.58539,-97.45581,0.092016615,0.0013806095123291015,761.509360074997,335000
0.45287228,0.61345035,0.0,-79.6578,-97.65349,4.1543665,-2.3291562,33.432587,0.06320815,-79.448524,-97.6307,0.07151221,0.001353293228149414,768.2758305072784,340000
0.44692576,0.76859146,0.0,-77.12594,-97.48831,22.882586,-8.462742,87.99968,0.8626824,-76.8821,-97.55342,0.051023066,0.0013377649784088136,774.9646594524384,345000
0.45086372,0.6082568,0.0,-80.218,-97.656746,7.0213714,-2.9666276,52.31648,0.0333627,-79.99677,-97.50863,0.05250774,0.0013277976036071778,781.6036515235901,350000
0.39778733,0.35945758,0.0,-79.1732,-97.85561,3.1415412,-4.615745,42.103912,-0.547114,-79.00729,-97.834175,0.047549617,0.0013128454208374022,788.1678845882416,355000
0.3845027,0.45347032,0.0,-79.722626,-98.183136,8.688897,-6.8392963,64.19534,-0.2980585,-79.57652,-98.16493,0.098502494,0.0012971906661987304,794.6538455486298,360000
0.4252606,0.550114,0.0,-78.89871,-97.55782,9.434947,-5.967804,57.0526,-0.042967185,-78.63909,-97.53215,0.057199985,0.0012880620002746583,801.0941672325134,365000
0.42916635,0.63450265,0.0,-79.125206,-97.80728,5.861874,-13.317224,76.28551,0.33517665,-78.95718,-97.78504,0.071375325,0.001295723247528076,807.5727882385254,370000
0.38371107,0.334463,0.0,-79.13628,-97.88784,1.3677915,-1.7322096,29.248877,0.2822887,-78.9255,-97.86423,0.06271979,0.0013281214237213135,814.2133989334106,375000
0.433992,2.973281,0.0,-76.3327,-96.144295,12.35322,-35.250854,193.0266,-0.16021499,-75.93909,-96.096176,0.19867378,0.0013199967861175538,820.8133862018585,380000
0.4024888,1.0999007,0.0,-77.690674,-97.49997,34.913765,-36.233982,179.54248,1.0520589,-77.463585,-97.51872,0.076399826,0.0013208208560943604,827.4174947738647,385000
0.42161402,0.57566553,0.0,-77.502655,-98.32417,5.4110885,-9.25435,64.20359,-0.5510633,-77.270935,-98.30674,0.062043726,0.001321993589401245,834.0274670124054,390000
0.37921435,0.42638838,0.0,-76.85151,-97.73251,7.1091366,-4.652137,48.8173,0.006105095,-76.65287,-97.63636,0.03244236,0.0013261445045471192,840.6581938266754,395000
0.432099,0.35177338,0.0,-79.3813,-97.66756,3.1425054,-2.3211753,40.542725,0.02266799,-79.20505,-97.68666,0.036440395,0.001368209743499756,847.49924659729,400000
0.40362298,1.226257,0.0,-78.60071,-97.390015,13.798409,-12.153735,141.27713,-0.049437955,-78.4119,-97.37335,0.064859375,0.013306540155410766,914.0319519042969,405000
0.43002254,0.40920374,0.0,-80.88996,-96.794304,3.765746,-2.8228576,35.47105,0.12420493,-80.72476,-96.81941,0.028604928,0.0012905927181243897,920.4849200248718,410000
0.42964488,0.53113204,0.0,-77.46338,-97.33945,20.09938,-12.243696,119.14231,0.8422682,-77.31923,-97.312096,0.05244525,0.0013164243698120118,927.0670461654663,415000
0.3841604,0.9931678,0.0,-79.87053,-97.26943,5.1205554,-4.7830086,73.76244,0.10972352,-79.677,-97.23988,0.06012929,0.001291897964477539,933.526540517807,420000
0.393997,0.36145276,0.0,-79.53607,-97.23288,3.5281556,-2.0214238,34.824497,0.091455996,-79.309845,-97.25271,0.071361534,0.0012864601612091065,939.9588537216187,425000
0.3720398,0.3811692,0.0,-80.04082,-96.75647,3.528079,-5.8096304,41.48246,-0.1901796,-79.81749,-96.7535,0.059290357,0.0012687833786010742,946.3027749061584,430000
