training/actor/actor_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
0.594587,0.5014087,0.0,-20.586575,-23.242203,4.271999,-2.9208188,75.82028,0.13891722,-19.793392,-22.467342,0.01926745,0.020938058042526245,104.69029951095581,5000
0.5460268,1.1551903,0.0,-35.12902,-40.33067,8.134588,-6.6975923,94.26474,-0.23542136,-34.508835,-39.730587,0.037946846,0.0013548504829406739,111.46456027030945,10000
0.54585916,2.0428596,0.0,-46.124443,-54.474445,9.210189,-7.941741,128.0924,0.111922175,-45.60215,-54.020206,0.058234677,0.0013595050811767578,118.26209616661072,15000
0.54925525,0.7979431,0.0,-53.87269,-66.06694,3.859991,-4.6298714,63.55707,0.42367807,-53.36452,-65.72351,0.06656831,0.001355974245071411,125.04197883605957,20000
0.4988929,2.6046176,0.0,-57.827904,-75.22735,13.201412,-12.106837,212.20303,0.8607917,-57.355846,-74.98197,0.36756724,0.0013354581356048584,131.7192804813385,25000
0.5263624,1.6597474,0.0,-65.05194,-82.328415,2.5441656,-2.3479793,65.92708,0.36788657,-64.75888,-82.177666,0.06486574,0.0013198192596435548,138.3183913230896,30000
0.51666903,1.7488,0.0,-68.12046,-87.951,4.466915,-3.3818872,81.8788,-0.8014394,-67.83792,-87.82348,0.0889813,0.0013002881050109864,144.819842338562,35000
0.48433986,3.821139,0.0,-68.74276,-91.47609,15.899835,-13.208354,228.30344,0.45147523,-68.5642,-91.38914,0.1900061,0.0012867237091064453,151.25346517562866,40000
0.49408197,3.7298303,0.0,-71.01743,-94.06939,22.152433,-32.17679,308.86444,-0.23474747,-70.72555,-94.0095,0.10008943,0.0012904326915740966,157.7056405544281,45000
0.48658052,1.7828772,0.0,-69.581665,-96.24438,14.40976,-18.706047,161.02415,0.44266135,-69.37217,-96.224815,0.11234824,0.0013193719863891602,164.30250525474548,50000
0.46717894,2.8039646,0.0,-72.121124,-109.84258,9.464427,-15.281115,159.17462,0.7912295,-71.85783,-109.711975,0.12448505,0.0014093437671661377,171.34923577308655,55000
0.4554019,1.0998235,0.0,-72.126884,-103.1722,10.284381,-14.979007,112.326416,0.5360485,-71.83802,-103.170906,0.065772556,0.0012997985363006593,177.84823203086853,60000
0.4126659,2.4230459,0.0,-72.039246,-124.620445,3.7585166,-3.7032013,79.76109,-0.25291127,-71.78679,-124.97952,0.078156434,0.001253492593765259,184.11570262908936,65000
0.4314542,23.519814,0.0,-71.62786,-129.8498,55.54706,-32.372696,636.22015,-0.31552333,-71.29869,-130.14513,0.67818326,0.0012484321594238281,190.35787510871887,70000
0.47425616,2.088953,0.0,-72.94289,-107.938896,7.191262,-11.826139,115.03798,0.560783,-72.59914,-108.04343,0.08094421,0.0012746170043945312,196.73096370697021,75000
0.48780286,11.096939,0.0,-73.27716,-129.57411,15.380936,-15.542283,340.29684,0.4354155,-73.07716,-129.90215,0.685379,0.0012614776134490966,203.03835558891296,80000
0.42127746,1.7419164,0.0,-75.11867,-123.616455,15.190978,-11.9132805,153.42513,0.48743463,-74.81006,-124.05277,0.18046696,0.0012684886455535888,209.38080286979675,85000
0.45094478,3.5177479,0.0,-75.02333,-103.150566,43.9146,-21.708706,310.38617,0.6465094,-74.74051,-103.2625,0.108273536,0.0013126787662506103,215.94420909881592,90000
0.45613974,3.4292488,0.0,-72.15634,-113.58009,9.329467,-7.0194955,135.20174,-0.35157228,-71.86923,-113.83518,0.20660025,0.0013554548740386963,222.72148728370667,95000
0.43584603,1.6842792,0.0,-73.98095,-119.27325,8.7122755,-3.9643166,99.44512,0.29442328,-73.6942,-119.55135,0.090575956,0.0013222451210021973,229.3327181339264,100000
0.49946862,2.0934868,0.0,-72.68388,-137.2594,7.390507,-13.328608,127.29817,0.17762534,-72.44328,-137.45804,0.10836777,0.011175946569442749,285.21246361732483,105000
0.42552847,5.293064,0.0,-73.74432,-130.79907,16.20844,-17.798056,238.12085,0.38970745,-73.509575,-130.99124,0.22257417,0.001412945795059204,292.2771966457367,110000
0.45982057,3.988271,0.0,-73.83151,-117.29502,8.079451,-8.904285,137.02748,0.09763652,-73.590225,-117.4851,0.2128791,0.0014116320610046387,299.3353612422943,115000
0.43236727,0.89499444,0.0,-74.77606,-117.47838,4.550035,-2.9176466,51.911564,-0.22679855,-74.51907,-117.6553,0.11972252,0.0014110780239105225,306.3907632827759,120000
0.4315893,1.160711,0.0,-72.4627,-114.14168,3.015519,-3.6225767,89.06874,0.29376036,-72.16163,-114.27907,0.13564947,0.0013884760856628419,313.3331482410431,125000
0.4705187,1.5200517,0.0,-72.96718,-147.00272,4.6105337,-6.2290597,89.870285,0.43646938,-72.69085,-147.69003,0.11096418,0.001374616289138794,320.2062339782715,130000
0.4673931,1.5607541,0.0,-72.95715,-151.8409,15.691419,-9.2282295,116.24101,0.64986265,-72.661736,-152.18776,0.19520997,0.0013766945362091066,327.08971071243286,135000
0.4504686,1.3980119,0.0,-71.57303,-112.56621,5.1193743,-7.700667,85.20894,0.48909906,-71.285,-112.69559,0.07755067,0.0013729502677917481,333.9544656276703,140000
0.41638216,1.2268575,0.17148983,-73.07397,-155.81609,2.4595776,-3.6656995,72.36104,1.683135,-72.749626,-156.43175,0.106903,0.0014034733295440673,340.9718360900879,145000
0.3895538,1.2279875,0.0,-72.46402,-107.240326,4.7883453,-4.880723,67.78426,0.59880865,-72.23303,-107.311134,0.13601077,0.0014034799098968506,347.9892466068268,150000
0.40538967,0.9105551,0.0,-74.17335,-154.39621,5.190969,-8.854476,68.58659,0.24516353,-73.97069,-154.94255,0.060120516,0.001406807851791382,355.02328991889954,155000
0.39977384,1.6500373,0.0,-73.38808,-112.7072,3.2355988,-4.785347,96.87698,0.03595732,-73.07755,-112.82154,0.16168532,0.0014130521297454834,362.0885543823242,160000
0.40087593,1.8904943,0.0,-73.40155,-114.59134,9.4954815,-19.189714,163.90529,1.3174944,-73.02536,-114.71671,0.29219183,0.0013343289375305175,368.7602026462555,165000
0.37642857,1.6665277,0.0,-74.53831,-102.49443,7.7542567,-10.292538,107.92564,-0.18199305,-74.360596,-102.47162,0.10215713,0.0014309232234954834,375.91482281684875,170000
0.4472046,2.7818441,0.0,-75.40825,-113.78423,5.6361217,-4.3365903,129.10849,0.51740074,-75.12785,-113.791565,0.19189972,0.0014003272533416747,382.916463136673,175000
0.3996027,1.5484333,-8.32572,-74.8365,-142.06874,10.736645,-12.649551,137.68396,-5.03447,-74.48286,-142.51685,0.23750377,0.0013209407329559325,389.5211708545685,180000
0.3770588,4.3946676,0.0,-71.812294,-129.7599,30.186584,-14.188227,223.50201,-0.84534466,-71.48787,-130.05768,0.2148157,0.0013260213375091553,396.15128540992737,185000
0.42163572,2.4698632,0.0,-71.00088,-113.99313,11.744231,-11.66053,148.92325,0.5032122,-70.81465,-114.11335,0.14590381,0.0013647523403167725,402.97505950927734,190000
0.41650844,0.8272018,0.0,-73.324615,-113.61513,8.218873,-4.9941273,66.74226,0.71610606,-73.00867,-113.75631,0.09225213,0.0013711544513702392,409.83083629608154,195000
0.40164018,2.9712355,-2.7186325,-73.709404,-129.4587,10.234708,-20.244535,190.28271,-1.7314413,-73.48787,-129.7642,0.14095682,0.0013690665245056153,416.6761724948883,200000
0.4325918,1.9947877,0.0,-69.241196,-126.42783,22.43513,-28.494724,220.41045,0.4440568,-68.97046,-126.688545,0.15693328,0.011132171630859375,472.3370339870453,205000
0.40864575,1.7622447,0.0,-71.10552,-104.781494,7.7146196,-6.8683295,118.572784,0.63551223,-70.74954,-104.87237,0.24870913,0.0013227753639221192,478.950918674469,210000
0.40081784,1.1521742,0.0,-72.86296,-129.52081,6.6457806,-4.0711317,57.527958,0.4278589,-72.58407,-129.81657,0.05452427,0.0012955438137054443,485.4286425113678,215000
0.36429286,1.9987216,0.0,-73.6264,-107.83416,9.230304,-21.747969,146.1358,1.67294,-73.323364,-106.88192,0.10476063,0.001317011022567749,492.013708114624,220000
0.3977811,1.556102,5.780715,-70.7408,-108.71838,3.0067055,-2.8396206,64.24425,6.0331187,-70.3922,-108.50974,0.13596418,0.0013816913604736327,498.92216873168945,225000
0.3819333,1.0774217,0.0,-74.253815,-119.83034,2.5789485,-3.7034726,56.80912,-0.5165391,-73.94782,-120.02501,0.100950874,0.0013964894771575928,505.90462017059326,230000
0.42071024,1.0940009,0.0,-72.87452,-104.99814,4.871654,-3.4859254,59.006508,0.47397363,-72.593506,-104.97383,0.078140125,0.0013582080364227295,512.6956646442413,235000
0.43787712,1.3930274,0.0,-72.07654,-108.449356,4.95322,-10.432512,104.48356,0.28694034,-71.81514,-108.41535,0.15433723,0.0013736554145812989,519.5639481544495,240000
0.39972347,1.1000428,0.0,-73.541504,-99.935585,6.1585493,-5.7921247,70.64137,0.439538,-73.34411,-99.926575,0.0812805,0.0013937612056732177,526.5327668190002,245000
0.4088711,2.3372772,0.0,-74.38789,-105.42074,22.85441,-13.559031,178.78807,0.6270273,-74.09563,-105.49061,0.17879134,0.001366125440597534,533.3633980751038,250000
0.44267386,2.222463,-6.7945952,-72.70429,-113.07878,18.246126,-7.7992377,163.16681,-6.765531,-72.4997,-113.18616,0.14468357,0.001395970869064331,540.3432557582855,255000
0.40668732,2.2087476,0.0,-72.37016,-104.738205,5.054705,-11.433512,111.51413,0.5516382,-72.17168,-104.98166,0.14238745,0.0013867242813110352,547.2768812179565,260000
0.41509765,8.274183,0.0,-72.659004,-102.005615,67.684875,-46.446316,459.88596,1.3098443,-72.324615,-102.02773,0.52706355,0.0013816206455230713,554.1849880218506,265000
0.4250666,0.927891,0.0,-74.908966,-122.359055,4.1517124,-2.8536565,62.298138,0.59419143,-74.68147,-122.58429,0.12958041,0.0013801487445831298,561.0857362747192,270000
0.4234743,0.92075026,0.0,-73.27902,-117.33122,3.811756,-1.7448027,48.22564,0.3972705,-72.97622,-117.507774,0.071001336,0.0013859771728515625,568.0156257152557,275000
0.3983758,1.6629972,0.0,-73.448296,-102.52037,10.07089,-7.722892,107.80735,-2.6447556,-73.186615,-102.54648,0.101267934,0.0013755069732666015,574.8931648731232,280000
0.40409932,1.4311125,0.0,-74.068405,-99.943146,8.242156,-13.035464,105.260956,0.24440886,-73.92992,-99.88359,0.113675795,0.0013635337352752685,581.7108459472656,285000
0.4140103,0.9698665,0.0,-74.65222,-119.942474,2.9696712,-2.4551797,51.170494,0.8350683,-74.29686,-120.144,0.12312202,0.0013855759143829346,588.6387293338776,290000
0.39685923,0.8724551,0.0,-74.098885,-100.88166,2.8012364,-3.368817,42.08678,0.029794544,-73.89107,-100.89006,0.069509216,0.0013750417709350587,595.5139420032501,295000
0.43460017,2.279554,0.0,-72.211365,-97.85769,18.708878,-16.408428,180.73395,-0.17051323,-71.872025,-97.84025,0.19083318,0.0013582617282867431,602.3052546977997,300000
0.3994282,0.9044853,0.0,-72.793045,-97.88669,5.466634,-4.159269,57.07659,0.20318231,-72.471146,-97.86476,0.08792499,0.012081870269775391,662.7146105766296,305000
0.4106749,0.7964479,0.0,-75.097244,-105.186905,3.9214814,-2.4475205,46.23402,-0.85058486,-74.73651,-105.20064,0.19076693,0.0013848459243774413,669.6388502120972,310000
0.39492813,0.8304653,0.0,-74.287155,-107.02406,2.4952722,-3.6932755,43.156506,0.064365566,-74.03235,-107.1629,0.055378605,0.0013655745029449464,676.4667346477509,315000
0.38902947,1.8946683,0.0,-75.74485,-98.37456,13.924153,-10.87717,163.86383,0.23472539,-75.43611,-98.379074,0.275269,0.001386536979675293,683.3994238376617,320000
0.41639888,1.4780078,0.0,-73.350876,-97.39366,10.182386,-11.819931,121.79379,0.55057967,-73.03549,-97.30496,0.13033704,0.0013610683917999267,690.2047693729401,325000
0.39923623,1.5802596,0.0,-75.85083,-97.36461,7.352817,-15.02445,106.20346,0.2420222,-75.54812,-97.28632,0.11358916,0.0014275655269622802,697.3426008224487,330000
0.37278152,0.99120915,0.0,-74.41527,-98.00059,5.553077,-4.106661,64.90911,-0.2140493,-74.14464,-97.97986,0.11379222,0.0014137824058532715,704.4115171432495,335000
0.3904925,1.2268379,0.0,-70.36201,-106.87459,5.3642645,-5.394718,87.543526,0.2532394,-70.090576,-106.917725,0.12911281,0.0014141795635223388,711.4824194908142,340000
0.4158684,0.6570948,0.0,-77.91144,-97.76256,2.1503756,-2.3085966,38.199112,-0.3321867,-77.73584,-97.72448,0.08552168,0.001431695032119751,718.6409006118774,345000
0.39395684,1.7977705,0.0,-74.14288,-100.356865,6.0642304,-7.0535693,101.148315,0.31671596,-73.92162,-100.43096,0.14100611,0.0014143548965454102,725.7126870155334,350000
0.4360604,1.1181233,0.0,-72.49191,-99.28922,10.727109,-6.5302362,88.231026,0.7373736,-72.18741,-99.30131,0.115241125,0.0013945125579833985,732.6852533817291,355000
0.4503737,1.7093678,0.0,-74.96845,-96.01902,6.6551743,-11.011924,119.09077,0.36611623,-74.74164,-95.98323,0.21066403,0.0013945112705230714,739.6578135490417,360000
0.37546977,0.99977106,0.0,-73.94008,-99.55249,3.7463906,-3.5057454,55.735764,0.17425624,-73.67855,-99.697754,0.07174678,0.001405591630935669,746.6857759952545,365000
0.3511807,0.88936734,0.0,-75.07884,-95.53808,5.9962807,-3.0988808,58.429504,-0.03291528,-74.79474,-95.4929,0.108662836,0.0014036613941192627,753.7040865421295,370000
0.33104962,4.043784,0.0,-71.7784,-107.623634,22.097635,-32.49644,256.28882,1.3978469,-71.51654,-107.63674,0.15261956,0.0014137859344482422,760.7730205059052,375000
0.3403082,2.01772,0.0,-72.558395,-97.79925,18.128908,-23.968004,169.7929,0.76394254,-72.21979,-97.785866,0.1153394,0.0013847360610961914,767.6967072486877,380000
0.42009872,0.9981187,0.0,-72.667435,-97.57481,3.7119315,-5.13579,51.186913,1.6323266,-72.390686,-97.6059,0.08112078,0.0013552902698516845,774.4731695652008,385000
0.3900584,1.079366,0.0,-73.48334,-97.72036,5.7343783,-5.3181114,89.22503,-0.19064236,-73.13318,-97.69908,0.13631922,0.0013733282566070557,781.3398153781891,390000
0.39469224,6.045852,0.0,-71.24942,-96.710396,56.731804,-48.659992,507.4937,1.7513956,-71.00931,-96.61999,0.5660338,0.0014157499313354493,788.4185695648193,395000
0.37559813,0.87478304,0.0,-74.887825,-104.47444,6.065748,-6.5871587,53.8792,0.61921835,-74.65225,-104.520065,0.06922455,0.001369991397857666,795.2685301303864,400000
0.42291796,8.785844,0.0,-72.96667,-97.805305,69.11521,-32.627697,516.9238,-0.85803545,-72.740135,-97.78128,1.2502453,0.01089921350479126,849.7646012306213,405000
0.3417858,1.0837395,0.0,-71.73813,-96.25573,5.107567,-5.18488,74.3374,1.3285105,-71.56276,-96.21802,0.07469084,0.0013589519023895263,856.5593686103821,410000
