training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
3.5500894,-0.78156817,-9.224638,0.46828246,1.0,0.38338655,0.0,-21.585325,-23.843819,3.0559506,-2.2252064,49.582905,-0.58405465,-20.841877,-23.077108,0.004201159,0.016270834827423097,81.354177236557,5000
27.518442,-0.619964,-8.748688,0.3492951,1.0,0.9103795,0.0,-35.068542,-41.141068,3.001465,-2.3722885,90.07497,-0.20208433,-34.52324,-40.5466,0.019018961,0.0013347835063934326,88.02810549736023,10000
58.751484,-0.3266648,-8.643768,0.32306507,1.0,0.94225836,0.0,-46.890945,-54.5398,7.788146,-8.661442,187.32256,0.49444818,-46.393898,-54.08299,0.027382914,0.0013745840072631836,94.90102863311768,15000
37.05809,-0.42142975,-8.448115,0.2741518,1.0,1.013519,0.0,-55.96402,-65.14891,17.99903,-8.274507,174.0218,-0.220252,-55.54426,-64.79415,0.02873047,0.0013772097110748291,101.78708505630493,20000
20.42583,-0.549687,-8.280919,0.23235276,1.0,1.3098912,0.0,-60.40875,-72.28431,4.865335,-9.783655,111.23813,-0.18877539,-60.03495,-72.00453,0.036332596,0.0013300061225891113,108.43712401390076,25000
78.004944,-0.20933886,-8.208815,0.2143266,1.0,1.2204661,0.0,-65.816666,-77.45212,15.712055,-7.132484,215.72668,-0.25291342,-65.513336,-77.17281,0.034524664,0.0012988580226898194,114.93142175674438,30000
58.30679,-0.302179,-8.213547,0.21550982,1.0,1.3113302,0.0,-66.699066,-82.188705,7.9726653,-12.334705,188.1293,-0.57398736,-66.34838,-82.02107,0.06567334,0.001261735725402832,121.24010848999023,35000
19.90804,-0.7883306,-8.21384,0.21558289,1.0,1.8156364,0.0,-68.39778,-86.70188,50.3292,-22.397867,301.77646,-0.4291539,-68.06524,-86.56748,0.10043453,0.001285909080505371,127.66966319084167,40000
18.35744,-0.5583088,-8.158443,0.20173368,1.0,1.0016459,0.0,-69.8111,-89.91024,9.054478,-15.769232,145.69617,-0.21866116,-69.47732,-89.79588,0.027790029,0.001272453784942627,134.03193926811218,45000
64.84233,-0.34840977,-8.159609,0.20202526,1.0,1.0279409,-1.9124951,-70.50696,-94.877556,7.031599,-7.734554,151.91846,-0.8495946,-70.184204,-94.82681,0.07096276,0.0012469282150268555,140.26658487319946,50000
223.42969,-0.24785575,-8.058488,0.17674492,1.0,4.6508646,0.0,-72.720436,-95.3947,37.425343,-25.08058,357.00436,0.9623213,-72.49698,-95.3107,0.14443283,0.0014125222206115722,147.32921385765076,55000
93.39046,-0.18631187,-8.167697,0.20404714,1.0,1.0694114,0.0,-73.84659,-101.59426,8.848241,-10.302676,176.97038,-0.21119264,-73.63745,-101.40545,0.036626693,0.001321837329864502,153.93840408325195,60000
39.980076,-0.33298385,-8.045999,0.17362258,1.0,0.68827355,-1.2334669,-75.32602,-108.938095,5.9656043,-5.614054,94.184715,-0.4305914,-75.11745,-109.12973,0.05491982,0.0013154769897460938,160.51579236984253,65000
99.87462,-0.1973925,-8.096279,0.18619272,1.0,1.2260478,0.0,-74.31139,-117.551155,19.7266,-7.33286,195.6118,0.39461237,-74.05192,-117.724945,0.062484667,0.0013120508193969727,167.0760498046875,70000
51.040817,-0.45642757,-8.053662,0.17553869,1.0,0.9827722,0.0,-75.635956,-120.315575,5.9121146,-5.0338087,131.46971,-0.44015354,-75.39458,-120.45868,0.08991726,0.0012735888481140137,173.443998336792,75000
81.63226,-0.16925408,-8.016916,0.16635191,1.0,0.8741232,0.0,-74.12138,-126.75756,13.912112,-11.810678,224.94502,0.00054217875,-73.929855,-126.92242,0.049300794,0.0012642858982086181,179.7654480934143,80000
26.620224,-0.4330473,-8.066575,0.17876671,1.0,1.0612274,0.0,-75.85316,-100.67247,10.16333,-11.882445,148.4221,-0.47797388,-75.599106,-100.688644,0.044451464,0.0013031137466430664,186.28102087974548,85000
75.34889,-0.24776895,-8.027915,0.16910179,1.0,0.89792085,0.0,-74.78732,-102.46595,9.819376,-9.331398,165.59729,0.10543983,-74.5857,-102.49076,0.06809706,0.0013032605171203614,192.7973279953003,90000
29.208908,-0.480212,-8.1150675,0.19089001,1.0,2.4761205,0.0,-73.97444,-102.13455,10.258652,-12.383198,157.59721,-0.4927565,-73.6752,-102.05443,0.12142894,0.0012717968463897705,199.15631651878357,95000
68.03984,-0.14926402,-8.094515,0.1857515,1.0,0.840568,0.0,-74.970566,-101.59985,11.663236,-6.3037972,163.19974,-0.54014164,-74.72307,-101.58119,0.06662923,0.001288633680343628,205.59949254989624,100000
42.03799,-0.3292697,-8.058252,0.17668617,1.0,0.90019244,0.0,-75.052185,-103.09381,5.9618735,-13.551104,172.6998,-0.30076104,-74.84244,-103.124825,0.10816174,0.01307742781639099,270.9866406917572,105000
52.061375,-0.3178102,-7.968723,0.15430373,1.0,1.1558106,0.0,-76.9952,-101.1084,10.6017065,-18.108429,224.0319,0.36606646,-76.766815,-101.11974,0.18429402,0.0012246230125427247,277.10976552963257,110000
62.627907,-0.21557093,-8.110594,0.18977168,1.0,0.71194196,0.0,-77.322174,-98.36188,7.515568,-7.7525563,137.4883,0.0132275075,-77.09801,-98.52224,0.050363153,0.0013251214027404786,283.73537707328796,115000
39.380173,-0.3399564,-8.047085,0.17389399,1.0,0.99176764,0.0,-76.058136,-100.476814,6.7297554,-10.458647,144.13995,0.32474014,-75.83737,-100.48245,0.06966577,0.001298386287689209,290.22732281684875,120000
66.30264,-0.38895404,-8.081711,0.18255053,1.0,1.3748226,0.0,-74.90263,-100.48879,10.322004,-13.755488,174.26173,0.15131715,-74.6956,-100.437004,0.07148412,0.0012861205101013184,296.65792989730835,125000
