training/actor/actor_loss,training/actor/distill_loss,training/actor/mse,training/actor/next_ob_flow_loss,training/actor/q,training/actor/q_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,time/epoch_time,time/total_time,step
25.299446,0.17681113,0.17559682,0.64414775,-22.887188,22.887188,1.8764427,-4.9778595,-22.977783,-25.56606,1.3444113,-1.2252241,35.90017,0.013890718460083008,69.45359492301941,5000
36.3952,0.17103204,0.16705675,0.54266626,-34.142212,34.142212,1.6230145,-5.7757125,-34.439148,-43.457027,1.162508,-1.5145677,38.342915,0.0014401964187622071,76.65459275245667,10000
41.662926,0.1822801,0.17832515,0.52324593,-39.31688,39.31688,1.9644618,0.31182942,-39.83088,-57.52687,1.4096189,-2.034025,41.29789,0.0014203446865081787,83.75632619857788,15000
45.414192,0.14040703,0.13748434,0.4804225,-43.5297,43.5297,2.2819061,1.341176,-43.856228,-68.2557,2.0256689,-1.4631348,49.38862,0.0014543004035949708,91.02783942222595,20000
43.758873,0.153036,0.15189117,0.48149484,-41.747017,41.747017,2.6650317,-1.1322652,-42.215015,-77.28349,3.2581856,-2.855839,79.225296,0.0014379905223846435,98.21780300140381,25000
46.894108,0.13832372,0.13563411,0.40907642,-45.101795,45.101795,1.8334885,0.031942762,-45.551853,-85.21075,1.0904534,-1.4221884,43.29906,0.0014366504192352295,105.4010591506958,30000
51.05409,0.116344035,0.11496596,0.385868,-49.50478,49.50478,1.4121535,0.5214585,-49.757477,-92.02796,1.8554518,-1.5859967,50.046757,0.0014569319248199464,112.68572974205017,35000
48.359657,0.12502047,0.12471236,0.3739822,-46.73547,46.73547,1.9946585,1.6226281,-47.158638,-95.32443,1.6534657,-1.4827127,53.468845,0.0014267796516418457,119.81963443756104,40000
47.936443,0.12402335,0.1221721,0.41548654,-46.280724,46.280724,1.954208,-1.3167243,-46.691734,-97.04542,2.4962254,-4.0122657,62.705334,0.001430675745010376,126.97302317619324,45000
52.085873,0.1285875,0.12816055,0.36171442,-50.438282,50.438282,2.1662998,-1.9887108,-50.88947,-97.625595,7.23693,-6.245952,125.19975,0.0014907254219055175,134.4266538619995,50000
51.610176,0.16109473,0.15974528,0.41374904,-49.58548,49.58548,1.8781891,0.41190606,-50.151863,-99.191086,3.566288,-2.9332724,67.082146,0.001408512544631958,141.46922755241394,55000
48.827293,0.13477999,0.1333944,0.38634065,-47.09315,47.09315,2.109486,0.7590396,-47.50644,-100.053734,2.7743309,-4.1232953,79.25714,0.0014515480518341064,148.726970911026,60000
54.085888,0.12282142,0.12267955,0.40156916,-52.456104,52.456104,1.1338141,-2.4517028,-52.795197,-101.48871,1.87763,-1.7390318,47.30049,0.0014418975830078125,155.9364628791809,65000
46.05499,0.1266438,0.12618065,0.41522282,-44.37333,44.37333,1.0218227,0.1705698,-44.90461,-102.63003,1.176756,-1.2613329,42.381237,0.0014833805084228516,163.35337471961975,70000
52.65189,0.119748846,0.11924034,0.37099692,-51.083405,51.083405,1.6638064,0.43070215,-51.468452,-103.37179,2.3023684,-2.9602041,54.950016,0.0014636975765228272,170.6718738079071,75000
51.027008,0.12550709,0.12400652,0.39139944,-49.38054,49.38054,1.174248,0.9484891,-49.776558,-105.40014,1.366086,-1.9602305,45.687965,0.0014383308887481688,177.8635323047638,80000
49.501297,0.13544579,0.13511479,0.37573248,-47.771107,47.771107,1.4069858,0.3504094,-48.239098,-109.94415,6.45246,-2.9892774,63.419434,0.0014218553066253662,184.97282314300537,85000
49.979336,0.12053497,0.11759999,0.35700837,-48.416977,48.416977,3.606842,-0.08913167,-48.944565,-105.66651,8.922493,-9.249514,130.87097,0.0014294907569885253,192.12028813362122,90000
50.66534,0.12844318,0.1259638,0.34403676,-49.036873,49.036873,1.6125226,0.9584548,-49.55641,-110.353714,5.446011,-4.624548,77.29515,0.00144325008392334,199.33654236793518,95000
51.385414,0.110974,0.10882987,0.34375942,-49.931915,49.931915,1.7590929,-0.08511683,-50.301888,-103.472206,1.6945417,-1.9344916,50.23055,0.0014288668632507324,206.4808804988861,100000
50.69895,0.119534284,0.11771919,0.32546794,-49.178143,49.178143,1.1632048,0.097301856,-49.821842,-106.94871,1.6949309,-1.7113105,45.32633,0.003374439525604248,223.35308265686035,105000
49.778973,0.10995566,0.107003435,0.32664976,-48.352768,48.352768,1.151371,0.18131307,-48.80716,-103.44415,3.345147,-3.2194955,57.407562,0.0014599337577819824,230.65275835990906,110000
50.392937,0.10780467,0.10505165,0.32523388,-48.989655,48.989655,2.100588,-0.62969863,-49.42115,-103.860374,5.9064445,-4.766806,73.5866,0.001450547218322754,237.90549731254578,115000
53.30363,0.115861565,0.114010364,0.33877626,-51.80624,51.80624,0.9067904,0.23302099,-52.247974,-103.60411,1.1935031,-1.78955,39.29269,0.001413324737548828,244.9721245765686,120000
46.903652,0.10429728,0.101625025,0.33067033,-45.53001,45.53001,1.9932301,0.29417467,-46.058403,-103.45791,9.982607,-11.0410595,103.79185,0.001439071798324585,252.167489528656,125000
50.117947,0.10695581,0.10491495,0.3407784,-48.70761,48.70761,1.1846368,-3.366035,-49.174553,-103.59901,1.6474147,-1.4621353,39.883526,0.0013901867389678954,259.1184344291687,130000
47.311737,0.11863714,0.11707265,0.34068963,-45.784676,45.784676,1.2209251,0.87469053,-46.179123,-103.21948,1.7410012,-2.5374107,49.54075,0.0013734296798706056,265.985586643219,135000
55.240334,0.1095106,0.10764526,0.328785,-53.816444,53.816444,1.4644989,0.04416178,-54.194233,-105.667694,2.1174104,-1.9083891,47.105217,0.001377870512008667,272.8749439716339,140000
51.22833,0.11190526,0.110769324,0.3438126,-49.765465,49.765465,1.0292704,-0.01432766,-50.203316,-103.13385,1.4240321,-1.7371885,35.510754,0.0013781314373016358,279.76560616493225,145000
48.335426,0.117309615,0.113755144,0.36334142,-46.79899,46.79899,1.6220667,1.5143294,-47.264153,-103.15466,9.893392,-11.996235,114.695786,0.0014173054695129394,286.85214400291443,150000
48.681522,0.116749525,0.11378059,0.33389196,-47.180134,47.180134,1.6430455,1.2509041,-47.811283,-104.46049,9.527262,-11.200332,104.34487,0.0014007217407226563,293.8557560443878,155000
46.68924,0.11919002,0.11610286,0.30295154,-45.19439,45.19439,0.8563794,0.8700353,-45.79975,-103.119316,2.1525936,-1.4709196,39.270325,0.0013816779613494872,300.7641496658325,160000
49.803017,0.11619622,0.113876104,0.33515984,-48.305893,48.305893,0.98321635,-1.412549,-48.886696,-103.11693,4.1088057,-5.8066993,62.610546,0.001382731008529663,307.6778082847595,165000
50.42899,0.101717934,0.09922196,0.31276926,-49.09904,49.09904,0.9564244,0.53537655,-49.521225,-103.1124,2.0226762,-2.2279847,46.22397,0.0014106258869171142,314.7309498786926,170000
50.877514,0.10165642,0.10061866,0.32383534,-49.537113,49.537113,3.2016933,-3.2288926,-49.87817,-103.07956,3.8251576,-5.2313,78.74383,0.0013998507976531983,321.7302072048187,175000
50.017754,0.09783943,0.09637247,0.32297602,-48.716385,48.716385,0.9622224,-3.9624047,-49.120556,-103.191734,1.6109353,-1.7224694,38.30892,0.0014093071937561034,328.7767472267151,180000
44.019222,0.123987764,0.12182518,0.36612198,-42.413223,42.413223,0.98286784,-0.49645126,-43.00083,-102.6803,2.2553058,-1.7696277,38.448353,0.0013904845237731934,335.72917318344116,185000
47.480125,0.1141131,0.111861475,0.31429252,-46.0247,46.0247,1.0128267,0.5251745,-46.58915,-102.924355,3.0161011,-1.9948565,43.78447,0.0014420139789581299,342.93925404548645,190000
49.692425,0.11297248,0.11070426,0.33768955,-48.22501,48.22501,0.8465913,0.0018814355,-48.7072,-102.839745,1.478572,-2.7245035,39.17321,0.001415415096282959,350.0163335800171,195000
45.378845,0.116735965,0.11387123,0.31857648,-43.89291,43.89291,0.94452465,-0.0010981709,-44.38385,-102.63683,2.2063687,-1.6152588,43.689697,0.0013989810466766357,357.01124238967896,200000
46.264748,0.09833014,0.09622204,0.31657377,-44.964874,44.964874,1.1153835,-4.9262123,-45.341858,-102.453926,2.3470335,-2.5552557,38.32058,0.00321605429649353,373.0915176868439,205000
45.138626,0.12030739,0.118332505,0.36261836,-43.572933,43.572933,0.81335795,0.5246672,-44.145325,-102.59402,2.261258,-1.4739205,41.60384,0.001442207908630371,380.30256748199463,210000
49.273834,0.102607176,0.09984233,0.29371232,-47.95405,47.95405,1.3708295,0.60098636,-48.345707,-101.88877,10.174056,-6.8646197,66.1381,0.0014405088901519776,387.5051157474518,215000
50.43085,0.11478291,0.1123898,0.29856205,-48.98446,48.98446,2.0454786,0.7065544,-49.585285,-105.65912,5.8514805,-5.5897107,83.81716,0.0013976122379302978,394.4931802749634,220000
48.370556,0.11123179,0.11039546,0.3074086,-46.95083,46.95083,0.92063016,1.5620649,-47.457123,-105.0441,2.4827926,-1.865403,38.80641,0.0014332877159118653,401.6596300601959,225000
47.217827,0.10922688,0.10559319,0.31752887,-45.80803,45.80803,0.91690576,-0.37231115,-46.32896,-101.78536,1.4329677,-2.0246081,35.139374,0.0014203930377960205,408.76159954071045,230000
46.609665,0.119372666,0.11647466,0.305146,-45.110794,45.110794,1.0248792,0.20297828,-45.641293,-103.24763,2.594222,-2.5734117,42.41147,0.0014246662616729737,415.88493490219116,235000
46.09369,0.109069936,0.107689194,0.32180563,-44.681183,44.681183,0.81257164,1.0357357,-45.173584,-103.67656,0.8221022,-0.7858707,31.00344,0.001365367078781128,422.7117745876312,240000
47.065384,0.10951795,0.105885655,0.3090858,-45.661118,45.661118,0.9420922,0.920715,-46.10826,-106.17466,1.4035149,-2.927221,40.560658,0.0014176354885101319,429.7999572753906,245000
43.356625,0.11501505,0.11333485,0.29509154,-41.91138,41.91138,0.91664755,1.2011782,-42.50808,-103.99762,2.1416984,-1.7346568,36.656837,0.0014192813873291016,436.8963749408722,250000
47.43846,0.10595439,0.105397284,0.32177672,-46.05714,46.05714,0.86611193,0.25694278,-46.473076,-104.3204,1.7438867,-2.2767603,39.130566,0.001421675968170166,444.0047583580017,255000
48.836143,0.11413639,0.11192209,0.30885342,-47.385925,47.385925,0.9533415,-0.072049946,-47.99766,-102.6164,3.6112044,-2.8252838,45.13191,0.0014325733184814453,451.1676287651062,260000
47.39461,0.11846416,0.11574836,0.3189356,-45.891033,45.891033,0.7358769,-0.5745247,-46.388443,-101.802185,1.0661734,-2.6890168,39.580154,0.0014159115314483642,458.247190952301,265000
42.327576,0.12542087,0.123273045,0.3312343,-40.742134,40.742134,0.963325,0.3276015,-41.339348,-101.866455,2.633979,-2.6187975,43.471134,0.0014169817924499512,465.33210349082947,270000
48.00105,0.10475221,0.10189648,0.29848227,-46.655045,46.655045,0.6445006,0.90079045,-47.069237,-106.350876,1.8088369,-0.99024993,31.93214,0.0014230066776275635,472.4471411705017,275000
47.393112,0.11278365,0.11066434,0.32467887,-45.940598,45.940598,1.054899,0.37755823,-46.53047,-104.81366,1.9685166,-1.1683643,39.381527,0.0014112467288970947,479.50337862968445,280000
49.63451,0.10162116,0.09934671,0.29007652,-48.32822,48.32822,0.70833975,0.65250516,-48.722,-101.71172,1.0997734,-2.195016,33.673164,0.001417518424987793,486.5909752845764,285000
47.32396,0.10226388,0.10033695,0.3290977,-45.97222,45.97222,0.8604156,0.20012563,-46.499405,-105.73866,2.017316,-2.7167945,41.407948,0.0014195343971252442,493.68865418434143,290000
43.878567,0.11258228,0.1121441,0.31724924,-42.435493,42.435493,0.8039396,-0.13500127,-42.971237,-101.37144,1.8235902,-1.8971193,34.119877,0.0014282397747039796,500.8298635482788,295000
47.82686,0.10170457,0.097684085,0.31248552,-46.497326,46.497326,0.8746361,0.30676556,-46.988464,-102.28723,1.4123923,-1.557824,35.941418,0.0014337803840637207,507.99876952171326,300000
