training/actor/actor_loss,training/actor/distill_loss,training/actor/mse,training/actor/next_ob_flow_loss,training/actor/q,training/actor/q_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,time/epoch_time,time/total_time,step
22.589508,0.19655122,0.19545117,0.709173,-21.290682,21.290682,0.4268625,0.5390236,-21.339577,-24.62175,2.8647764,-4.7836657,50.672905,0.021181138324737548,105.9056944847107,5000
39.701122,0.16472957,0.16436026,0.59607565,-38.61086,38.61086,0.82002974,-0.2945595,-38.674995,-43.51601,16.742102,-13.140909,156.11656,0.0014644847393035889,113.22812843322754,10000
51.738617,0.17367285,0.16857648,0.5479868,-50.669613,50.669613,1.0584968,-0.12929161,-50.791588,-59.351875,16.630844,-13.02391,142.89641,0.001473132371902466,120.59379386901855,15000
60.216816,0.17029105,0.16870016,0.5175399,-59.188404,59.188404,0.54667383,-0.20198506,-59.269585,-71.32159,7.490818,-5.944839,72.07996,0.001492845106124878,128.05802726745605,20000
68.69791,0.16266426,0.15928894,0.47676948,-67.73315,67.73315,0.41509074,0.33085558,-67.89996,-83.05265,3.155751,-5.8287034,53.65033,0.0014845968723297119,135.48101449012756,25000
69.64937,0.1726774,0.16956827,0.51628524,-68.61505,68.61505,1.0708771,-0.587121,-68.77712,-94.60455,19.511835,-26.976187,200.29901,0.0015418625831604004,143.19033217430115,30000
73.357735,0.1805116,0.17913134,0.49131975,-72.32488,72.32488,0.46465945,0.3499453,-72.48125,-102.21388,4.259036,-4.614741,60.769054,0.0015451518058776856,150.9160976409912,35000
75.56613,0.14930716,0.14739875,0.42009124,-74.69812,74.69812,0.43903363,-0.046794713,-74.85715,-114.56704,18.055449,-14.968138,106.64995,0.0015570385456085206,158.7012939453125,40000
78.58838,0.1499084,0.14780048,0.44275674,-77.6959,77.6959,0.42103577,-0.29283273,-77.85253,-95.4693,4.942017,-2.2685173,43.312893,0.0015254706859588623,166.32865142822266,45000
78.75089,0.15644073,0.15458682,0.43684566,-77.84473,77.84473,1.9093602,-0.5408381,-77.98743,-106.66783,41.616993,-20.350569,235.29643,0.0016756011962890626,174.70666074752808,50000
79.052376,0.16336645,0.1596781,0.41151738,-78.15076,78.15076,0.6455077,-0.25370455,-78.40256,-105.651085,16.637308,-22.39845,140.23296,0.0016022629261016846,182.7179844379425,55000
81.1462,0.14532256,0.14132555,0.40737474,-80.30286,80.30286,0.4215904,0.22202724,-80.46289,-101.13746,5.9224396,-1.6001067,48.726513,0.00159617338180542,190.6988549232483,60000
82.74132,0.14455119,0.1416918,0.42280504,-81.88486,81.88486,0.3692367,-0.041251346,-82.0417,-101.4485,6.890151,-7.878397,66.2591,0.001579718828201294,198.59745264053345,65000
81.59889,0.17312326,0.16902013,0.41053265,-80.66899,80.66899,0.39672786,-0.7709372,-80.86397,-105.15915,8.109396,-11.888395,65.65354,0.0015713215351104736,206.4540638923645,70000
84.34701,0.14449137,0.1411441,0.42093337,-83.4926,83.4926,0.7371777,0.3882466,-83.62976,-134.6039,8.079279,-23.030802,126.76839,0.001559228801727295,214.25021171569824,75000
79.159065,0.15509206,0.15130869,0.3832402,-78.31055,78.31055,0.39325577,0.41179413,-78.50523,-104.32635,9.573879,-23.127193,137.31323,0.0015512089252471923,222.0062599182129,80000
83.803444,0.15073282,0.14956486,0.40343988,-82.94781,82.94781,0.22507781,-0.031026334,-83.096924,-105.517334,7.7271776,-4.3282166,45.448,0.0014781432151794434,229.39698219299316,85000
82.286606,0.13864625,0.13652255,0.38869023,-81.48198,81.48198,0.28338963,0.03676273,-81.671684,-147.49097,1.8539746,-2.6967607,32.837135,0.0014863219261169434,236.82860136032104,90000
82.79178,0.14790368,0.1449327,0.37991598,-81.968155,81.968155,0.6960485,-2.3421974,-82.17348,-103.85833,16.96675,-9.961618,112.156784,0.001490735101699829,244.2822802066803,95000
79.59431,0.15325147,0.15019095,0.3864566,-78.74809,78.74809,0.52316535,0.28838873,-78.95738,-104.847046,9.61753,-29.853895,168.39348,0.0014029436111450196,251.29700183868408,100000
82.765205,0.12887068,0.12626253,0.37681687,-82.00178,82.00178,0.39804512,0.24839276,-82.166245,-106.47238,14.399052,-5.065364,88.6016,0.009833479452133179,300.4644031524658,105000
81.36981,0.16043787,0.15809739,0.42676598,-80.46173,80.46173,0.32266515,0.5697549,-80.62372,-107.94736,4.646718,-2.6228502,42.633556,0.0014594481468200684,307.76165318489075,110000
83.65737,0.15502729,0.15120223,0.40391117,-82.788376,82.788376,0.2234979,-1.1820145,-82.96202,-107.44529,4.604571,-2.551267,39.629112,0.0014567246437072754,315.04528403282166,115000
84.04159,0.13826582,0.13500686,0.33412877,-83.29266,83.29266,0.36366767,-2.7661214,-83.53013,-107.61163,8.838435,-2.144969,65.364746,0.001462104606628418,322.35581064224243,120000
82.44088,0.13316411,0.12945923,0.35555914,-81.68583,81.68583,0.2983557,0.21851215,-81.87072,-107.83939,11.389399,-4.7762966,63.48013,0.0014539212703704833,329.62542057037354,125000
84.79857,0.13873178,0.13705273,0.38651034,-83.995865,83.995865,0.2911554,0.16991724,-84.158905,-102.50384,2.7271047,-5.2369723,41.039917,0.0014200136184692382,336.725492477417,130000
82.47049,0.13395724,0.13068554,0.3700999,-81.69852,81.69852,0.31714743,0.23158683,-81.88789,-103.565636,4.7089233,-2.6560693,37.484848,0.0013994364738464356,343.7226781845093,135000
84.81673,0.13019198,0.12904602,0.36264026,-84.06351,84.06351,0.34237975,-0.6881903,-84.250275,-107.07511,18.111874,-9.432353,91.00058,0.0013967493057250977,350.7064278125763,140000
81.00482,0.13587233,0.13260008,0.36998346,-80.22722,80.22722,0.28279492,0.43355876,-80.35849,-107.65536,1.8824091,-1.5608907,32.394043,0.0013908615112304687,357.66074442863464,145000
83.58414,0.12066485,0.11625687,0.300841,-82.9213,82.9213,0.38255394,0.24337839,-83.11078,-108.95199,4.1125183,-13.852676,95.89021,0.0013755247592926025,364.53837180137634,150000
84.75658,0.14309613,0.14003457,0.3502862,-83.977005,83.977005,0.21984172,0.4779017,-84.1322,-106.68088,1.225998,-2.3264575,24.44869,0.0013713452339172364,371.3951015472412,155000
83.71921,0.13658303,0.13377678,0.33828282,-82.971176,82.971176,0.16718765,0.19371834,-83.14746,-102.582825,1.9401048,-2.1056414,29.70152,0.0013826953887939454,378.3085820674896,160000
83.96079,0.14671853,0.14451218,0.3715095,-83.149124,83.149124,0.27117622,0.46264634,-83.28899,-110.45384,1.3967583,-3.115186,35.29959,0.0013640862941741944,385.1290171146393,165000
84.340775,0.11996613,0.11705323,0.3628874,-83.61799,83.61799,0.2766037,-0.64924616,-83.7625,-141.05223,4.867963,-5.3039694,58.167694,0.0013557294845581054,391.9076683521271,170000
