training/actor/actor_loss,training/actor/distill_loss,training/actor/mse,training/actor/next_ob_flow_loss,training/actor/q,training/actor/q_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,time/epoch_time,time/total_time,step
22.54828,0.074905664,0.3931886,0.7031142,-21.62045,21.62045,0.49846464,0.36541048,-21.643326,-24.676666,3.0867858,-5.712088,64.72913,0.02139619426727295,106.98097443580627,5000
39.60148,0.072587796,0.3797051,0.6228035,-38.76091,38.76091,0.59009975,-2.4065034,-38.86495,-45.24803,1.7715238,-1.8863533,42.602646,0.0014552497863769532,114.25723433494568,10000
53.56204,0.06988142,0.3418106,0.535797,-52.816597,52.816597,0.40810794,-0.7629403,-52.92697,-64.52714,0.9690945,-0.8548711,25.59212,0.0014598965644836426,121.55672287940979,15000
60.519978,0.07409086,0.34352076,0.47226596,-59.82544,59.82544,1.2857033,-2.9714959,-60.026833,-81.733925,2.3448944,-2.4359133,48.329674,0.0014712395191192626,128.91292691230774,20000
64.97506,0.08498793,0.38646975,0.52021545,-64.19988,64.19988,1.2871512,-0.17993973,-64.4513,-94.635284,9.200293,-8.841847,115.48936,0.0014336338520050049,136.08109951019287,25000
67.14353,0.07901274,0.3358022,0.48785695,-66.41864,66.41864,0.64379996,-1.8551421,-66.664856,-104.64451,3.192588,-3.322157,63.305126,0.001378332805633545,142.97276949882507,30000
69.66937,0.06695729,0.37973922,0.46812773,-69.000374,69.000374,0.9421238,0.14267707,-69.196945,-116.57847,5.3062363,-7.6207967,69.63527,0.001368943452835083,149.8174901008606,35000
72.060486,0.05773236,0.331928,0.46732277,-71.41997,71.41997,0.9183582,0.3974647,-71.56316,-120.448685,15.4100685,-12.74036,108.98638,0.0014446392059326173,157.04069232940674,40000
75.32864,0.06251193,0.36197597,0.4583864,-74.682724,74.682724,0.7745148,-0.19915158,-74.85057,-128.32843,15.569504,-12.727235,107.51029,0.0014277321815490723,164.17935729026794,45000
79.17819,0.05194725,0.33877596,0.4254583,-78.59689,78.59689,0.6673798,-0.9957966,-78.71507,-135.37587,7.7065716,-4.4788976,72.15817,0.0015082005023956298,171.72036600112915,50000
78.77663,0.05987204,0.32506603,0.40331155,-78.193695,78.193695,0.59582144,-1.490907,-78.35377,-144.01675,9.3889885,-5.0890856,90.70582,0.001398928165435791,178.7150101661682,55000
81.79008,0.061597124,0.37452677,0.46199343,-81.143295,81.143295,0.74691665,-2.401599,-81.32405,-148.68541,9.551912,-5.345392,84.6796,0.0014350832939147948,185.89043045043945,60000
84.181496,0.049632408,0.31586987,0.42926833,-83.60333,83.60333,0.5889075,-12.5009365,-83.73119,-112.268974,3.7175999,-5.776283,74.612015,0.0013949300289154052,192.865083694458,65000
83.04498,0.05456228,0.31005117,0.42886734,-82.45243,82.45243,0.5281699,-0.50951415,-82.58865,-107.24956,4.642926,-6.236012,58.820747,0.0014142321586608888,199.93624782562256,70000
82.82518,0.058807977,0.36664182,0.45278788,-82.19597,82.19597,0.54403913,-5.8376865,-82.35712,-102.534515,8.709778,-7.8126416,84.15487,0.0013879141330718995,206.87582182884216,75000
82.64296,0.0538924,0.34056258,0.40839887,-82.07288,82.07288,1.0608813,-0.082645774,-82.241684,-104.50613,13.401372,-15.344548,120.5945,0.0013842852592468261,213.79725122451782,80000
84.943405,0.052627422,0.30265135,0.39959705,-84.385925,84.385925,0.4639879,-1.6795312,-84.530876,-111.233574,6.599392,-2.2416167,60.855267,0.001388797092437744,220.74124193191528,85000
85.663826,0.05708611,0.32075816,0.37828025,-85.11429,85.11429,0.6122493,0.7316067,-85.27873,-168.45059,5.0578904,-3.2418993,59.019753,0.0013823476314544678,227.65298318862915,90000
82.85461,0.051801477,0.3038717,0.40182,-82.29738,82.29738,0.4490011,1.0993631,-82.44834,-102.71084,2.8773742,-7.058633,57.1741,0.0014844627380371093,235.07530283927917,95000
83.23284,0.052876882,0.31237936,0.3706992,-82.703514,82.703514,0.3255038,-0.7844108,-82.85723,-105.440544,4.5526814,-1.8151919,60.98784,0.001421273136138916,242.18167233467102,100000
83.495735,0.05464418,0.30287123,0.396527,-82.93527,82.93527,0.54601276,-4.922096,-83.11695,-105.02284,3.3327577,-8.465948,76.70271,0.014146744680404662,312.9154016971588,105000
81.85595,0.061060198,0.33007956,0.3790312,-81.29374,81.29374,0.9035861,-0.23091105,-81.47543,-104.731766,8.4735155,-3.100304,79.86609,0.0014541556835174561,320.18618726730347,110000
85.04505,0.058660954,0.30080155,0.36600533,-84.50307,84.50307,0.3954432,1.3667179,-84.69293,-104.810715,1.1976573,-4.0714145,42.82472,0.0013952997207641602,327.16268944740295,115000
86.068954,0.05442025,0.32376644,0.39292338,-85.51277,85.51277,0.3321268,-0.9453129,-85.65965,-179.24481,3.5802355,-1.4668075,35.10737,0.001500409746170044,334.6647434234619,120000
84.09463,0.05276514,0.30020562,0.3827877,-83.55354,83.55354,0.30994856,0.66266197,-83.6936,-104.995255,1.6388015,-2.8186307,31.49212,0.0014718897819519044,342.02419543266296,125000
82.07363,0.06307618,0.32018316,0.37054712,-81.513855,81.513855,0.3713795,-0.50028706,-81.7471,-166.54361,4.1476293,-6.216086,50.01008,0.0015353975296020508,349.7011864185333,130000
83.98723,0.05320207,0.27383566,0.38524055,-83.44238,83.44238,0.4314106,-0.013602033,-83.61501,-102.70303,4.3217883,-5.083434,45.23346,0.0014771400928497314,357.0868909358978,135000
83.20582,0.053764213,0.31073764,0.3951541,-82.64937,82.64937,0.4767528,-0.03156829,-82.84354,-106.437675,6.0368342,-9.0844755,74.193665,0.00149815673828125,364.5776798725128,140000
83.47504,0.069588274,0.30727765,0.3653747,-82.900894,82.900894,0.39210433,-4.3091655,-83.19354,-166.03467,6.358265,-5.880474,57.919025,0.0014972641944885254,372.0640068054199,145000
81.995995,0.06232245,0.30563104,0.3455658,-81.46346,81.46346,0.40461752,0.5629168,-81.66438,-103.97071,4.2681327,-9.26633,71.28437,0.0014864040851593017,379.4960346221924,150000
86.33853,0.059545185,0.29331023,0.36158964,-85.79831,85.79831,0.26865375,-0.27180558,-85.98083,-103.6481,4.0362315,-3.2690165,44.932434,0.0015255203247070313,387.1236400604248,155000
86.4973,0.045351215,0.2612813,0.3544822,-86.00676,86.00676,0.27750504,-3.7790666,-86.149445,-104.47626,5.0473356,-8.242738,53.137493,0.0015193862438201903,394.720579624176,160000
85.60292,0.055245694,0.32298928,0.3746176,-85.06257,85.06257,0.3568754,0.559302,-85.31102,-101.89352,14.424265,-16.32762,82.888336,0.0015005611419677733,402.2233929634094,165000
85.42462,0.05359596,0.31131995,0.3897205,-84.874115,84.874115,0.27425212,-1.7577229,-85.03932,-101.95184,3.9200373,-1.2666081,38.336006,0.0014798963069915772,409.6228802204132,170000
84.61842,0.049521826,0.31305134,0.3472238,-84.122635,84.122635,0.274315,-0.5386641,-84.26941,-103.29232,2.2217507,-4.6268497,46.50392,0.0014792439937591554,417.0191071033478,175000
84.54709,0.05608858,0.30442238,0.35899457,-84.01983,84.01983,0.36760935,-1.7839007,-84.22083,-104.590485,3.1183925,-9.332884,65.713036,0.001550523328781128,424.7717287540436,180000
82.58966,0.052251223,0.28698975,0.3321568,-82.10075,82.10075,0.4032783,0.9805725,-82.2628,-102.199615,5.6638193,-7.7457495,58.92752,0.001495650577545166,432.24998474121094,185000
84.426,0.049044143,0.297212,0.36264873,-83.91622,83.91622,0.30237952,-0.18638785,-84.076126,-106.236946,7.2955413,-3.7843404,72.50594,0.0015172497749328614,439.83623933792114,190000
82.76043,0.059999876,0.31915247,0.37504432,-82.20538,82.20538,0.21657622,-0.925133,-82.416466,-102.359726,2.398473,-3.2190812,31.490454,0.001487136459350586,447.2719249725342,195000
84.20652,0.048068836,0.29403698,0.33635616,-83.72596,83.72596,0.38195542,0.18156388,-83.89144,-136.17827,11.477406,-3.901716,66.30319,0.0014645553588867187,454.59470772743225,200000
85.36364,0.051600933,0.2755139,0.33187845,-84.87696,84.87696,0.29318932,-0.7511363,-85.04693,-105.27872,3.800875,-6.4807186,56.714542,0.012971137714385987,519.4504001140594,205000
84.075035,0.049701486,0.2683872,0.36116982,-83.56476,83.56476,0.25818083,-1.043977,-83.71681,-106.29505,3.8382072,-7.4369254,62.55242,0.0014340277194976807,526.6205446720123,210000
84.18406,0.066830635,0.3304536,0.35303003,-83.63054,83.63054,0.3541507,0.023782551,-83.85367,-104.104256,3.102595,-2.2619662,29.393454,0.0014598105430603026,533.9196035861969,215000
83.06761,0.046405535,0.2862957,0.33512923,-82.59327,82.59327,0.25448003,-0.15930717,-82.74087,-101.90566,3.5219097,-1.7484298,32.77809,0.0014273786544799804,541.0565025806427,220000
83.74165,0.049964957,0.25892985,0.3334582,-83.2583,83.2583,0.61361593,0.75431365,-83.429955,-108.94101,18.952677,-10.017348,96.18654,0.0014258149147033691,548.1855802536011,225000
82.2304,0.06162933,0.2908081,0.3656627,-81.67985,81.67985,0.27163315,0.4533155,-81.9254,-105.01308,3.0544753,-3.990961,36.33731,0.0014283068656921387,555.327118396759,230000
84.298096,0.056164205,0.27560133,0.33372137,-83.79588,83.79588,0.20643821,-0.17187975,-83.96725,-101.871254,0.9130053,-1.1669773,17.829021,0.0014765690803527833,562.7099688053131,235000
82.48703,0.050566375,0.3192131,0.34242532,-81.992905,81.992905,0.1970364,0.17973241,-82.17219,-102.78211,2.6642008,-1.8773594,26.270245,0.0014000878810882568,569.7104110717773,240000
84.43583,0.05130788,0.28061906,0.34688976,-83.93501,83.93501,0.2437922,0.22217366,-84.09779,-111.04158,1.2694545,-2.1244757,25.367643,0.0014401653289794923,576.9112405776978,245000
80.937126,0.058913447,0.27611384,0.350867,-80.409515,80.409515,0.21646059,0.10619898,-80.60936,-112.47337,1.4036676,-3.6733267,30.401352,0.001411859130859375,583.9705400466919,250000
83.251175,0.05024148,0.26585978,0.3468876,-82.75356,82.75356,0.19301441,-0.040547803,-82.90162,-106.15819,4.666178,-2.5344965,43.520252,0.001425621747970581,591.0986547470093,255000
84.46817,0.05979711,0.26075545,0.36881065,-83.91997,83.91997,0.267344,-10.639027,-84.127785,-102.05613,4.801728,-4.274784,52.594997,0.0014633710384368897,598.4155130386353,260000
81.38872,0.056538828,0.32501078,0.36511105,-80.85399,80.85399,0.21352595,0.67099774,-81.03497,-103.02743,3.6190217,-8.808293,69.85555,0.0014602810382843018,605.7169239521027,265000
83.26787,0.053468637,0.29096013,0.32532665,-82.782135,82.782135,0.21385577,-1.8813927,-82.98775,-104.078285,4.424907,-1.7832695,41.46467,0.0014316851139068603,612.8753528594971,270000
83.16879,0.054461148,0.28675455,0.35736552,-82.64804,82.64804,0.37590903,-1.4815595,-82.85869,-112.1743,2.3410687,-4.456379,43.781513,0.0014308894634246826,620.0298037528992,275000
84.88233,0.050846152,0.28645083,0.36571005,-84.36408,84.36408,0.1745801,-0.03429185,-84.51346,-111.13134,4.400236,-1.9150227,32.269966,0.001416666841506958,627.1131412982941,280000
81.923645,0.05609423,0.31418452,0.34460825,-81.41075,81.41075,0.32442334,0.34809303,-81.600494,-102.8338,3.3661819,-1.9853249,34.386868,0.0014287169933319091,634.2567324638367,285000
82.41796,0.052409306,0.28659445,0.3665988,-81.894135,81.894135,0.2595507,-0.25990427,-82.0875,-110.297424,3.5482013,-4.523921,33.332756,0.001427841091156006,641.395943403244,290000
82.388336,0.04570835,0.27687642,0.3142184,-81.937,81.937,0.24245963,0.5280778,-82.073364,-103.67824,5.5726485,-5.229685,45.319756,0.0014397109508514404,648.5945014953613,295000
