training/actor/actor_loss,training/actor/distill_loss,training/actor/mse,training/actor/next_ob_flow_loss,training/actor/q,training/actor/q_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,time/epoch_time,time/total_time,step
23.71351,0.20538111,0.20187438,0.7267975,-22.37057,22.37057,0.4057564,0.45072937,-22.39841,-24.461725,6.475287,-7.087976,86.28472,0.01950270628929138,97.51353406906128,5000
40.24917,0.19504818,0.19289069,0.5872206,-39.076805,39.076805,1.1136794,-0.53584063,-39.235508,-45.14491,18.295149,-13.8707485,192.59412,0.001400205421447754,104.51456880569458,10000
51.844143,0.19006407,0.18963704,0.5242512,-50.7497,50.7497,0.5588675,-5.1826153,-50.927593,-61.957905,7.3264065,-7.1267357,90.97147,0.0013972383975982667,111.50076460838318,15000
58.729424,0.20101848,0.19642898,0.4958689,-57.6305,57.6305,0.62814677,-1.7279401,-57.896545,-74.47842,2.6465683,-3.9316278,71.82371,0.0013975799560546876,118.48866772651672,20000
62.57777,0.22002795,0.21685475,0.50927687,-61.40841,61.40841,1.252002,-1.6284807,-61.801117,-85.139755,6.406635,-6.6102715,88.54593,0.0014058397769927979,125.51786971092224,25000
62.216385,0.20412618,0.1978163,0.4965397,-61.107468,61.107468,1.312875,-0.6133106,-61.507366,-93.39862,4.2717505,-4.638901,73.04296,0.001396543264389038,132.50059485435486,30000
64.251945,0.18294913,0.17737888,0.48145828,-63.221638,63.221638,0.963928,-1.8561145,-63.524002,-104.83124,9.856882,-8.079533,104.358765,0.0014104655265808105,139.55292534828186,35000
68.74506,0.17918077,0.17676404,0.45582795,-67.75169,67.75169,0.77336884,-1.9425758,-67.992134,-110.5592,4.0349545,-3.4641407,67.43694,0.001369786787033081,146.4018633365631,40000
69.879944,0.19617635,0.19417882,0.459692,-68.831726,68.831726,0.5651331,-0.3918309,-69.07661,-119.16604,4.844923,-4.6457644,54.703575,0.001374156093597412,153.27265071868896,45000
71.64903,0.16118118,0.15881354,0.3887947,-70.776695,70.776695,0.38509333,0.21696244,-70.99185,-123.22927,2.6271832,-3.9213874,43.633793,0.0014741979598999024,160.64364910125732,50000
77.20608,0.15463209,0.15114343,0.41138688,-76.330795,76.330795,0.51238775,0.50904614,-76.56238,-128.69223,3.4558764,-4.489652,58.424866,0.001381770372390747,167.55250477790833,55000
73.59001,0.15801246,0.15533426,0.41743186,-72.69854,72.69854,0.48822418,0.31941846,-72.901184,-100.79768,2.6173122,-2.8673446,48.089916,0.0013839879989624023,174.47244906425476,60000
78.59066,0.15485284,0.1515539,0.404254,-77.72185,77.72185,0.5803678,0.51409453,-77.90978,-104.29294,2.5464334,-3.1039104,47.99155,0.0013607819080352784,181.27636241912842,65000
79.35289,0.15240796,0.14980264,0.37874228,-78.51692,78.51692,0.3429386,-1.2122425,-78.67883,-130.90875,1.8934405,-2.0666745,37.86352,0.0013488811016082764,188.02077198028564,70000
79.0088,0.14043562,0.13628422,0.36847395,-78.21902,78.21902,0.27099216,-0.19770633,-78.41568,-138.0906,3.3613017,-4.54158,45.32955,0.0014008705615997314,195.025128364563,75000
80.20988,0.15728134,0.1547448,0.40672615,-79.33131,79.33131,0.72629786,-0.06322098,-79.54378,-130.08789,8.887955,-4.4733963,69.7877,0.0013752899646759034,201.90158224105835,80000
80.238045,0.17611489,0.17518294,0.40185413,-79.307846,79.307846,0.36384502,-2.3551931,-79.520386,-105.37113,4.889432,-5.701116,56.94823,0.0013904390811920167,208.85378527641296,85000
80.89931,0.1591191,0.15660848,0.4014619,-80.020485,80.020485,0.56732637,-0.14687121,-80.19327,-122.743355,8.093164,-3.2186108,55.488663,0.0013970582962036134,215.83908581733704,90000
80.5796,0.16434947,0.15832001,0.39991036,-79.68664,79.68664,0.6358489,0.96543705,-79.987305,-105.95502,9.511585,-17.627499,115.29094,0.0013996739864349365,222.83746027946472,95000
81.97166,0.14625873,0.14449042,0.3594827,-81.1734,81.1734,0.18597573,-0.82028997,-81.38353,-110.14665,2.273464,-1.6157551,28.079636,0.0013964630126953126,229.8197786808014,100000
79.656044,0.14676622,0.14232007,0.38254684,-78.8332,78.8332,0.49740112,-1.2448504,-79.070366,-125.21599,3.367087,-3.0324345,48.591,0.008921731233596802,274.42843985557556,105000
81.8207,0.15036254,0.14600888,0.3881206,-80.98149,80.98149,0.5504453,-1.7071544,-81.17573,-132.7815,16.452631,-6.9658136,90.388664,0.0014262630939483642,281.5597641468048,110000
82.324326,0.14507364,0.14165676,0.40158713,-81.48752,81.48752,0.6472393,0.30536634,-81.66559,-112.22737,4.508578,-4.33433,56.163097,0.001420469570159912,288.66211581230164,115000
79.933205,0.15240835,0.14945608,0.37950698,-79.09647,79.09647,0.77391934,-0.5430279,-79.347404,-111.693146,9.884271,-37.661022,173.50175,0.0013936036586761475,295.6301381587982,120000
82.25541,0.15530573,0.15015076,0.38152066,-81.407974,81.407974,0.37483945,0.5448092,-81.65221,-106.457016,2.8183737,-2.0338633,41.082638,0.0013832109928131103,302.54619669914246,125000
81.43436,0.1431903,0.1410988,0.35317835,-80.6516,80.6516,0.4151997,0.16460206,-80.88341,-110.6693,4.8910956,-13.234962,78.61655,0.0013715208530426025,309.40380454063416,130000
82.62253,0.13499677,0.13231307,0.34279323,-81.87475,81.87475,0.40639406,-0.61947346,-82.06925,-110.44833,4.478465,-2.729001,38.367344,0.0013657878398895265,316.23274779319763,135000
81.194984,0.14648563,0.1406399,0.35451385,-80.40102,80.40102,0.36477345,0.7543686,-80.6028,-165.52554,4.8726473,-1.4281759,38.3602,0.0013847434043884278,323.1564681529999,140000
79.680855,0.16122209,0.1575872,0.42042828,-78.776764,78.776764,0.33778715,0.23263818,-78.9984,-116.81539,1.8173896,-3.704437,39.314766,0.0013985512733459473,330.1492338180542,145000
78.89708,0.14939898,0.14717264,0.37719804,-78.071686,78.071686,0.36974934,0.2619501,-78.282745,-109.526695,2.9559839,-3.5408921,42.169456,0.0013845998764038085,337.0722372531891,150000
79.7141,0.14713839,0.14282161,0.3866084,-78.88608,78.88608,0.35340643,-0.288679,-79.0943,-108.81079,2.7964718,-3.9956808,46.130844,0.0014165418148040772,344.1549506187439,155000
80.60515,0.13934919,0.13503776,0.36332566,-79.82378,79.82378,0.35713202,-0.02982673,-80.025276,-103.07375,5.274679,-2.9376466,41.331284,0.0013579165935516358,350.9445369243622,160000
81.55677,0.1360482,0.13289212,0.34441358,-80.804214,80.804214,0.22660965,0.7107192,-81.00838,-104.65578,4.4217668,-3.7023268,38.867413,0.0013898532390594482,357.89380621910095,165000
82.74989,0.12925047,0.12416606,0.2980626,-82.06408,82.06408,0.22843814,0.46786997,-82.22814,-110.555214,2.5210552,-2.427789,36.684265,0.0014551650047302247,365.16963481903076,170000
79.550156,0.14073269,0.13646348,0.33204728,-78.79591,78.79591,0.29358104,-0.37074697,-79.00417,-102.3479,1.5111232,-1.715416,25.666622,0.0013830349445343017,372.0848159790039,175000
80.839584,0.14240095,0.1399516,0.36061054,-80.05177,80.05177,0.310996,0.45011926,-80.265076,-102.50882,2.0879438,-2.4515,43.246357,0.001366025972366333,378.91495084762573,180000
81.594925,0.14146973,0.13743341,0.3341053,-80.83641,80.83641,0.34242782,-1.7514229,-81.03157,-103.39221,4.5816708,-7.522759,49.02366,0.001445988416671753,386.1448974609375,185000
79.02795,0.14332187,0.13854176,0.36774293,-78.23024,78.23024,0.3431671,-0.67766947,-78.478714,-102.37039,2.683523,-1.6503065,31.555687,0.0014453291416168213,393.37154722213745,190000
78.769714,0.14101122,0.13829912,0.34776506,-77.99892,77.99892,0.3782519,0.38635275,-78.21597,-102.124794,2.5971498,-2.5815825,38.781586,0.001450867748260498,400.6258897781372,195000
80.50991,0.13226625,0.12804219,0.3693978,-79.74371,79.74371,0.31175274,-3.8925536,-79.93683,-107.56667,4.9392467,-4.965182,45.236755,0.0014303195476531982,407.7774906158447,200000
81.01608,0.13037404,0.12770668,0.3647851,-80.26018,80.26018,0.37832516,-0.30866152,-80.42238,-104.32581,1.8330799,-3.1417828,33.789974,0.00936832160949707,454.6191039085388,205000
81.8547,0.13216558,0.12830248,0.34425256,-81.11395,81.11395,0.3622769,-5.598352,-81.29758,-101.9665,1.6697481,-4.013677,42.066666,0.0012771629810333252,461.0049262046814,210000
82.20721,0.13257098,0.1274313,0.3233768,-81.486115,81.486115,0.2799387,-3.8326883,-81.69492,-113.81142,2.841811,-3.0961313,41.575035,0.0012673393249511718,467.3416268825531,215000
79.76653,0.14465906,0.13990043,0.32839963,-79.00416,79.00416,0.31734395,-0.33673203,-79.21451,-160.42426,6.2116065,-13.057167,74.767204,0.0013161334037780762,473.922297000885,220000
81.281395,0.14242083,0.13863999,0.33188203,-80.52225,80.52225,0.2159564,0.4380257,-80.71677,-101.72893,3.6809402,-1.5897522,39.798485,0.001329168462753296,480.5681428909302,225000
80.43879,0.16630524,0.16407499,0.33986285,-79.60001,79.60001,0.40143257,-0.31744325,-79.87875,-101.40364,8.028337,-5.447774,58.385956,0.0013227997303009032,487.18214559555054,230000
80.423744,0.1462905,0.14019069,0.33409855,-79.65077,79.65077,0.28662443,-1.2993046,-79.938644,-142.52422,1.3420521,-3.9747038,39.41333,0.0013225658416748047,493.7949786186218,235000
81.09005,0.123552404,0.11942379,0.3479169,-80.371475,80.371475,0.35851365,0.16639636,-80.55558,-118.095695,2.123656,-5.0921516,35.148407,0.0013681540966033936,500.63575649261475,240000
79.3353,0.13134807,0.12699889,0.33581626,-78.60544,78.60544,0.2316226,1.511181,-78.91913,-102.23968,3.2113154,-3.4521878,40.19238,0.0013877442836761475,507.5744824409485,245000
79.73977,0.14055565,0.13775808,0.31116197,-79.00694,79.00694,0.34593534,-2.4489222,-79.277626,-117.36121,6.641845,-4.65097,46.955734,0.0014144200801849366,514.6465859413147,250000
79.58852,0.13826871,0.13595642,0.3524539,-78.82126,78.82126,0.27476948,0.38377947,-79.06961,-106.90568,3.7582471,-2.590526,37.50719,0.0014155694961547852,521.724437713623,255000
81.66669,0.13383853,0.1312086,0.3427919,-80.92238,80.92238,0.49825948,-0.7285202,-81.131226,-101.56235,12.635301,-11.449679,88.00891,0.0014111220836639405,528.78005194664,260000
78.20418,0.1475638,0.14533181,0.32352263,-77.437965,77.437965,0.439994,-4.4343762,-77.711716,-102.87686,4.931778,-4.3007536,53.38592,0.0013814005374908447,535.6870582103729,265000
80.90059,0.1421867,0.13705224,0.338798,-80.13523,80.13523,0.29765004,0.24812706,-80.39132,-100.94837,2.6345289,-4.857897,38.07582,0.0013991301059722901,542.6827125549316,270000
78.57971,0.14349538,0.13888061,0.3388344,-77.810394,77.810394,0.26725775,-0.61919564,-78.047005,-101.871574,5.0586414,-4.724125,54.194733,0.0013963553428649903,549.6644933223724,275000
78.86035,0.14911509,0.14632457,0.34855035,-78.06445,78.06445,0.32439148,-1.1948353,-78.341156,-104.81331,9.356036,-6.905285,64.23446,0.0014140146732330322,556.7345705032349,280000
78.940315,0.13442683,0.1303065,0.33667907,-78.200356,78.200356,0.2909392,0.051467508,-78.42518,-102.9251,2.225033,-2.931712,31.535576,0.0014161899089813231,563.8155229091644,285000
78.90614,0.15235987,0.14917558,0.35836786,-78.0907,78.0907,0.23929083,-1.88075,-78.36876,-103.04638,3.5455945,-2.8101952,30.574884,0.0014164642810821533,570.8978474140167,290000
78.310356,0.13141593,0.12930346,0.33960152,-77.57651,77.57651,0.28994858,-0.10029425,-77.81687,-101.086555,4.415603,-2.6519468,46.601974,0.0014274097442626952,578.0349004268646,295000
81.325165,0.13716884,0.133021,0.32721445,-80.58644,80.58644,0.25944257,0.057638764,-80.78892,-102.47977,3.2721426,-4.0609064,38.972332,0.0013929830074310302,584.999819278717,300000
81.17176,0.13059846,0.12712464,0.36243534,-80.41753,80.41753,0.24202973,-0.36542353,-80.62911,-105.378815,6.7763777,-3.5700486,53.218945,0.009300401210784912,631.5018334388733,305000
73.721504,0.1461432,0.1433302,0.3289597,-72.95412,72.95412,0.33103803,-0.90935075,-73.2285,-104.2432,2.479491,-5.5449834,44.766415,0.001416011095046997,638.5818965435028,310000
78.156006,0.14689022,0.14382741,0.3516689,-77.36366,77.36366,0.2704538,0.35940242,-77.60379,-100.727646,3.074501,-1.6655129,31.127537,0.0014295494556427002,645.7296471595764,315000
76.14055,0.13529886,0.13299686,0.33399418,-75.40066,75.40066,0.3068447,0.744564,-75.66548,-103.650116,1.9052012,-1.5808785,26.455597,0.0014637319087982177,653.0483090877533,320000
77.98851,0.14055145,0.13609156,0.32911998,-77.23774,77.23774,0.24144985,0.54631567,-77.49499,-103.60674,4.5428967,-1.9981253,40.422905,0.0014634989261627198,660.3658075332642,325000
77.50819,0.13069132,0.1276211,0.32950848,-76.786606,76.786606,0.36344257,0.54916394,-77.022224,-102.517624,2.2393079,-5.367678,43.79814,0.0014339155673980713,667.5353891849518,330000
78.06012,0.14122076,0.13819,0.3538632,-77.28259,77.28259,0.25973994,0.75925106,-77.50618,-103.42222,2.3015614,-2.102541,29.56374,0.0014332586765289307,674.7016863822937,335000
80.91802,0.12785535,0.12294242,0.32240677,-80.21205,80.21205,0.15634213,0.42836395,-80.40221,-103.81372,4.932034,-1.742842,29.16808,0.0014319514274597168,681.8614497184753,340000
77.65688,0.14906219,0.14550266,0.30809027,-76.9016,76.9016,0.25328323,0.024363428,-77.14927,-102.56045,0.82120985,-1.1223744,23.271048,0.0014314087390899658,689.0184981822968,345000
75.81138,0.14650974,0.14300369,0.33245355,-75.0394,75.0394,0.29962206,0.25450948,-75.32911,-103.50961,2.6691008,-2.8161736,39.614105,0.0014279846668243407,696.1584253311157,350000
77.83247,0.1284249,0.12526344,0.30672297,-77.14047,77.14047,0.265134,-2.4569407,-77.4041,-101.84931,1.6656591,-2.4992821,28.71737,0.001409266710281372,703.204763174057,355000
76.06109,0.12881127,0.12587604,0.3198741,-75.35478,75.35478,0.31778395,-4.6650524,-75.596214,-103.161194,2.2538288,-1.2612116,31.447975,0.0013942095756530762,710.1758153438568,360000
77.272675,0.1352044,0.13359489,0.2921774,-76.57488,76.57488,0.35537678,-6.7564483,-76.88547,-101.778854,2.5683393,-1.2576551,33.881203,0.0013633165836334229,716.9924011230469,365000
75.94166,0.16295977,0.15789425,0.38463542,-75.068146,75.068146,0.23209433,-3.0216281,-75.37332,-104.34658,1.6229147,-1.5271003,28.213661,0.001413904047012329,724.0619242191315,370000
71.735214,0.14775048,0.14323512,0.32341227,-70.96855,70.96855,0.7636027,0.7461881,-71.23772,-102.71728,8.041777,-4.40732,67.72092,0.001442889356613159,731.2763793468475,375000
74.467926,0.14117524,0.13710654,0.3373707,-73.70703,73.70703,0.20115137,0.04054019,-73.93397,-103.27897,1.5699701,-2.940017,25.290321,0.001447991418838501,738.5163395404816,380000
73.7118,0.14251533,0.13793153,0.36846536,-72.91579,72.91579,0.3701324,0.5400133,-73.1919,-100.710464,13.440809,-7.8258014,101.85443,0.0014438676357269287,745.7356815338135,385000
74.51723,0.14568351,0.14191437,0.32137012,-73.758804,73.758804,0.3198921,0.5412543,-74.03423,-104.78073,1.9064354,-7.2765627,41.029945,0.0014253031730651856,752.8622007369995,390000
76.03138,0.14731723,0.14221072,0.35200197,-75.23743,75.23743,0.29827648,0.56586945,-75.48624,-103.42117,1.753452,-4.8562045,33.748726,0.001441082000732422,760.0676143169403,395000
74.2507,0.12975457,0.12640063,0.29376176,-73.56767,73.56767,0.23416868,0.5245556,-73.80495,-101.64332,5.954771,-3.3487477,43.80012,0.0014234979629516602,767.1851079463959,400000
77.28081,0.13712835,0.1322059,0.33403853,-76.535385,76.535385,0.23382239,-7.601767,-76.8191,-102.733025,1.7246381,-2.705692,29.014038,0.01337859663963318,834.0780956745148,405000
75.03134,0.1402097,0.1357638,0.32025933,-74.29045,74.29045,0.2889644,0.24558583,-74.508286,-102.007744,0.8494341,-3.5639787,31.623165,0.0014337215423583984,841.2467119693756,410000
76.37685,0.13573954,0.13185416,0.32216415,-75.64746,75.64746,0.39118996,-9.226915,-75.90741,-101.62051,8.059924,-7.4271126,63.876106,0.0013785953998565674,848.1396925449371,415000
75.10145,0.13489199,0.1308988,0.29837936,-74.39839,74.39839,0.23179749,0.38876998,-74.64338,-105.863144,1.7845697,-3.462426,33.054592,0.0014083001136779786,855.18119597435,420000
75.399734,0.13375378,0.13074301,0.32534578,-74.67313,74.67313,0.3180034,-0.12722316,-74.92138,-103.235,1.2014395,-2.5937922,25.887535,0.0014162734508514404,862.2625670433044,425000
75.27355,0.14275753,0.13913396,0.29916942,-74.54611,74.54611,0.24167693,-0.071870565,-74.817795,-101.63724,2.4252946,-1.8034909,30.794409,0.0014026915550231934,869.2760274410248,430000
75.34096,0.12761496,0.12413825,0.29408434,-74.66403,74.66403,0.19369794,0.115128145,-74.91816,-103.442276,1.9466424,-3.266542,34.40979,0.0013960631847381591,876.2563474178314,435000
74.77568,0.14288937,0.13826784,0.31082007,-74.036194,74.036194,0.29236168,-2.8546941,-74.43162,-101.86259,1.5731272,-2.0330002,27.510277,0.0014127744674682617,883.3202245235443,440000
76.52923,0.14735007,0.14172383,0.34017703,-75.747,75.747,0.25773853,0.27199146,-76.04036,-103.27591,1.9771775,-0.8937217,27.983856,0.0013595474720001222,890.1179687976837,445000
74.47325,0.14361976,0.13946939,0.32974315,-73.71265,73.71265,0.34352732,0.4544951,-73.947975,-102.72278,1.6773412,-2.9520385,33.838123,0.0013478896141052247,896.8574211597443,450000
74.89891,0.12896653,0.123888925,0.30475083,-74.20726,74.20726,0.21820098,0.6901462,-74.3954,-102.05042,1.359308,-1.5985221,23.330242,0.0013679671287536621,903.6972608566284,455000
73.83957,0.14073402,0.13652675,0.3145389,-73.10283,73.10283,0.2245205,0.6282549,-73.3567,-101.223114,2.5487716,-1.1772864,23.07967,0.0013779791355133058,910.5871603488922,460000
75.52806,0.14291202,0.14078459,0.3234543,-74.77587,74.77587,0.21161434,0.40119752,-74.980484,-102.45813,1.4128848,-3.6740403,32.801685,0.0014097421169281005,917.6358754634857,465000
75.18581,0.13108172,0.12645301,0.3104089,-74.482155,74.482155,0.17787743,-0.4863558,-74.713776,-101.38239,9.087477,-2.0617807,47.49477,0.0013971432209014892,924.6215946674347,470000
77.36853,0.12937053,0.12669037,0.3332186,-76.6472,76.6472,0.17394379,0.53362,-76.83495,-103.10081,2.6152153,-2.619964,30.106342,0.0013946654319763184,931.594925403595,475000
76.28924,0.12821546,0.12517558,0.3026745,-75.60191,75.60191,0.1951459,0.16142073,-75.83292,-102.040215,1.2039137,-2.6595974,26.475027,0.001402968978881836,938.6097748279572,480000
76.850655,0.15104868,0.14622238,0.29390243,-76.10361,76.10361,0.22470829,-0.51882696,-76.36542,-101.2083,3.4123187,-3.5308125,37.54761,0.0013755451679229736,945.4875040054321,485000
77.601875,0.14196001,0.138497,0.2938377,-76.88216,76.88216,0.2361255,-2.397497,-77.17502,-101.94727,2.676764,-3.1579309,39.724434,0.0013574569702148437,952.2747936248779,490000
75.58832,0.14245003,0.14199671,0.3086281,-74.85234,74.85234,0.30394715,0.31396288,-75.17798,-101.61378,4.6871047,-5.941241,45.612457,0.001356724739074707,959.0584244728088,495000
75.89688,0.1403823,0.1399141,0.31043822,-75.1653,75.1653,0.21157122,0.41812384,-75.43413,-102.07764,1.2965785,-1.3952078,27.351442,0.0013762945652008056,965.939900636673,500000
73.387215,0.14221814,0.13874747,0.31916973,-72.64139,72.64139,0.19738883,-5.0629134,-72.929214,-102.98752,0.79733765,-0.82402706,21.578041,0.014829592037200927,1040.087865114212,505000
75.91839,0.13109158,0.1262573,0.33682564,-75.188286,75.188286,0.1777225,0.28800145,-75.376976,-101.53676,5.75194,-1.5403273,37.180847,0.0014324533462524414,1047.2501413822174,510000
74.01128,0.13827218,0.1355093,0.3048156,-73.29164,73.29164,0.23780677,0.42147207,-73.48368,-104.710556,5.186966,-1.812211,47.0908,0.001424431562423706,1054.3723022937775,515000
73.25367,0.1509499,0.14729723,0.36042646,-72.44039,72.44039,0.27624282,0.46543372,-72.78871,-101.17265,2.6710536,-3.9926164,46.93383,0.0014466520309448243,1061.6055648326874,520000
75.160545,0.1383219,0.1348154,0.31923887,-74.42634,74.42634,0.25076964,0.022099048,-74.70407,-101.92425,2.374766,-2.6860087,33.41757,0.0014175304889678954,1068.6932210922241,525000
73.30276,0.15149513,0.14702639,0.33083406,-72.51744,72.51744,0.3045568,-3.1884568,-72.89016,-100.97385,3.661498,-2.880162,43.664154,0.0014080996990203857,1075.7337229251862,530000
74.54848,0.14645162,0.1402016,0.32960945,-73.77951,73.77951,0.16231975,0.28874272,-74.08022,-101.95091,0.92700034,-1.7386218,23.773457,0.0014137067794799804,1082.8022603988647,535000
75.406235,0.13662511,0.13449633,0.3295728,-74.66679,74.66679,0.18917274,0.25385743,-74.90659,-102.045235,1.1840764,-1.1385442,21.509808,0.0014361775875091553,1089.9831545352936,540000
74.98779,0.13397883,0.13075235,0.28839135,-74.29746,74.29746,0.16624689,-6.3457866,-74.56857,-102.00005,1.2990141,-1.7259514,21.264782,0.0014546444416046142,1097.2563848495483,545000
72.46799,0.13847227,0.1371945,0.38934964,-71.66322,71.66322,0.18484384,0.22119649,-71.951996,-101.92738,1.8647854,-5.733199,34.35147,0.001458149242401123,1104.5471341609955,550000
74.59378,0.12582286,0.12209368,0.28864044,-73.92767,73.92767,0.21642804,0.15053324,-74.20613,-103.94817,1.9081838,-1.6256447,27.787136,0.0014774705410003663,1111.9344899654388,555000
74.794,0.13356553,0.12906945,0.36472133,-74.02858,74.02858,0.19847775,-1.4637339,-74.31976,-102.09828,1.9674958,-1.7670121,28.005917,0.0014520297050476074,1119.1946413516998,560000
73.153076,0.14653607,0.14367852,0.28927398,-72.424194,72.424194,0.2219562,0.6280436,-72.729675,-101.95061,1.9908541,-3.1772246,33.05309,0.0014463293075561523,1126.4262912273407,565000
72.180374,0.14918618,0.14473322,0.33197463,-71.40084,71.40084,0.22203764,0.19151574,-71.70809,-103.348854,2.6828642,-1.7228136,29.006609,0.0014501943111419678,1133.6772661209106,570000
73.955315,0.13983229,0.13592198,0.28383705,-73.25198,73.25198,0.1769532,0.62068117,-73.535934,-102.00333,4.0734367,-0.88418376,26.847155,0.0014355186462402343,1140.8548629283905,575000
73.31293,0.13900605,0.1328558,0.30838376,-72.587524,72.587524,0.23853478,0.40804762,-72.88542,-104.427315,2.6380768,-6.073615,42.997803,0.0014358619689941407,1148.034176826477,580000
73.85629,0.13321951,0.12898204,0.2873682,-73.169266,73.169266,0.34824276,0.24158141,-73.52699,-103.52838,5.226417,-3.588195,44.0991,0.0014520760536193848,1155.2945601940155,585000
71.90129,0.13138127,0.12785752,0.30927584,-71.19787,71.19787,0.324597,-0.29335326,-71.54321,-102.31127,1.9406687,-3.717883,36.729664,0.0014610931396484375,1162.6000299453735,590000
72.87492,0.14063022,0.1330804,0.33278087,-72.120255,72.120255,0.18963413,0.62785906,-72.37569,-101.62773,2.184665,-3.1003428,30.854544,0.0014589270114898681,1169.8946709632874,595000
70.77576,0.148431,0.14374003,0.31988177,-70.01058,70.01058,0.26445317,0.152135,-70.34311,-101.67864,3.8501785,-2.5643327,33.542038,0.001452030897140503,1177.1548337936401,600000
71.7984,0.1448497,0.13961466,0.30992654,-71.053925,71.053925,0.20195729,-0.19057846,-71.38469,-101.491905,1.725621,-2.6613524,31.54274,0.01346040849685669,1244.456879377365,605000
71.15762,0.13734475,0.1335304,0.32226196,-70.423325,70.423325,0.24190816,0.09641333,-70.72442,-103.124855,2.1639452,-2.469073,32.66693,0.0013976521968841553,1251.445149421692,610000
72.133865,0.14817354,0.14560242,0.31150448,-71.37784,71.37784,0.36336535,0.43807453,-71.64857,-104.30896,2.2983067,-4.063237,41.931595,0.0014055357456207276,1258.4728319644928,615000
71.95095,0.12585324,0.12039919,0.33403152,-71.23936,71.23936,0.18658629,1.2910795,-71.43852,-101.85212,2.1715493,-6.0826645,35.763084,0.0013915657997131347,1265.4306645393372,620000
72.28737,0.14007263,0.13801932,0.3060177,-71.561134,71.561134,0.22073647,0.5691663,-71.879715,-103.86011,1.5150778,-1.0912516,24.73333,0.0013857172966003418,1272.3592548370361,625000
75.76635,0.13648057,0.1346307,0.29186293,-75.06505,75.06505,0.20795545,-0.13431665,-75.27493,-101.75285,3.5550723,-6.2164164,48.651726,0.0013757477760314941,1279.2379982471466,630000
