training/actor/actor_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
0.38868815,1.9580624,-2.6507015,-51.643543,-96.187096,4.9570312,-8.323186,75.654785,0.05114667,-51.20708,-96.14831,0.16300997,0.0013997663974761963,330.3475019931793,175000
0.3852436,1.9038206,-5.267125,-50.97576,-95.9828,5.165039,-3.6165738,64.965096,-6.232147,-50.497944,-95.944405,0.15655246,0.0014080144882202149,337.3875844478607,180000
0.45471653,5.7163525,0.0,-46.17826,-95.82936,6.4910293,-12.580372,159.71283,-2.085067,-45.74343,-95.7741,0.5623879,0.0013807098388671874,344.29113698005676,185000
0.38101867,3.7058935,0.0,-49.320976,-95.92456,10.118749,-6.5604677,108.7095,-0.8379014,-48.72255,-95.75667,0.26982296,0.0013812058448791503,351.1971697807312,190000
0.4156314,3.158264,0.0,-51.64187,-95.326546,7.9785314,-12.731572,120.56969,0.91035444,-51.124172,-95.4481,0.22654426,0.0013716091632843019,358.05521845817566,195000
0.3973346,3.5210018,0.0,-47.731155,-95.48578,10.281428,-10.495267,145.30005,0.2914222,-47.22486,-95.43951,0.32823312,0.0014161099433898925,365.1357717514038,200000
0.39993396,3.284672,-8.946413,-49.50257,-95.48715,8.074496,-9.362301,136.1702,-8.440453,-48.946266,-95.441574,0.2365925,0.005782732963562012,394.04944014549255,205000
0.39112377,2.3366945,0.6993011,-47.10942,-95.54765,6.712446,-9.640306,111.93898,0.9603389,-46.643784,-95.50281,0.20473337,0.0014118835926055907,401.10886788368225,210000
0.3592147,1.8313255,0.0,-51.491486,-95.219666,4.0661716,-5.829932,97.35298,0.23440757,-51.169956,-95.13225,0.2227199,0.0014091167449951172,408.1544613838196,215000
0.42374045,2.971362,0.0,-52.697674,-95.59001,6.4922304,-9.83161,144.46829,1.5158789,-52.32481,-95.54594,0.22666937,0.001382982873916626,415.06937861442566,220000
0.3625329,2.7411518,0.0,-50.080727,-95.20664,14.921917,-7.2415543,135.016,-0.3524721,-49.5991,-95.15932,0.27054483,0.0014000732421875,422.069748878479,225000
0.37931952,2.1488676,0.0,-50.91985,-95.1586,2.1499152,-2.7002165,65.49266,-0.75626105,-50.48693,-95.109985,0.22257923,0.0014216490745544434,429.17799854278564,230000
0.4003623,19.49564,0.0,-49.436607,-95.03852,21.182554,-42.20443,393.8876,0.013594121,-49.1063,-94.988434,0.42164218,0.0013896133899688721,436.1260747909546,235000
0.37528074,5.1606154,0.0,-49.57183,-94.76849,3.069933,-4.9125576,117.147896,0.96291006,-49.018852,-94.715935,1.0985974,0.0014484272003173829,443.3682143688202,240000
0.41165856,2.3146412,0.0,-49.004402,-94.91643,4.3992066,-7.339004,100.375786,0.9947061,-48.40708,-94.86881,0.45086342,0.001410804033279419,450.42223930358887,245000
0.4091886,2.0181208,0.0,-45.79422,-94.661644,3.6109552,-3.4200282,71.73976,1.1818606,-45.354927,-94.60816,0.25796747,0.0015594109535217286,458.2193031311035,250000
0.38665545,2.7226381,0.0,-50.428658,-94.71406,17.03568,-21.265162,178.01657,-1.3795923,-49.97923,-94.66621,0.22130784,0.0014283918380737304,465.3612666130066,255000
0.35553077,7.6109886,0.0,-52.23191,-94.9776,17.186363,-26.976673,292.4259,0.6594037,-51.69816,-94.89659,0.40025738,0.0014139503002166748,472.43102169036865,260000
0.39997554,2.0702004,0.0,-50.367466,-94.836426,6.8622565,-4.596131,78.228874,-0.53802705,-49.95415,-94.785,0.17615713,0.0013959500789642333,479.4107756614685,265000
0.4377902,2.8519473,0.0,-46.322586,-94.86136,2.59137,-5.5478296,85.315025,0.20684835,-45.955482,-94.80687,0.4467938,0.0013776602268218993,486.299085855484,270000
0.39216453,2.0708477,0.0,-50.800667,-94.86564,5.159866,-3.7366447,62.853596,-0.06486951,-50.4345,-94.79849,0.22846697,0.0013737840175628662,493.1680097579956,275000
0.38735646,1.8917742,0.0,-51.68235,-94.94101,3.1940355,-6.1106486,62.581924,-0.1805578,-51.330437,-94.89315,0.24798262,0.0014336775302886964,500.33640122413635,280000
0.40894142,2.9966254,0.0,-53.385185,-94.72687,7.0710993,-8.481377,112.41907,1.1878839,-52.918297,-94.636955,0.25905484,0.0013835258960723878,507.2540338039398,285000
0.41244876,4.4106727,0.0,-50.453747,-94.716385,22.227783,-16.372314,188.08734,0.26311707,-50.092407,-94.662964,0.2685504,0.0013661145210266113,514.084609746933,290000
0.3868987,2.8116546,0.0,-48.44471,-94.83255,7.269193,-6.0774846,147.23918,0.6882831,-47.9028,-94.78023,0.31136546,0.001452481460571289,521.3470213413239,295000
0.45047224,2.3240924,0.0,-51.06429,-94.397255,4.0308642,-4.0319223,67.107254,1.1092224,-50.64763,-94.33938,0.25420508,0.001390795373916626,528.3010039329529,300000
0.35501888,2.3438702,0.0,-51.809315,-94.66819,4.8411345,-7.5080357,79.72742,1.7642301,-51.463608,-94.61219,0.21087849,0.005100362110137939,553.8028292655945,305000
0.40472367,1.8673373,0.0,-51.31219,-94.52707,2.9406235,-1.3723515,46.71312,-0.23530647,-50.930603,-94.46623,0.17234704,0.0013574877738952637,560.5902719497681,310000
0.36717343,2.032702,0.0,-51.358067,-94.66726,9.2282715,-5.7682266,94.59269,3.2336826,-50.877827,-94.59257,0.19144228,0.0013692517280578613,567.4365346431732,315000
0.40276873,2.3468125,0.0,-51.17406,-94.683075,5.9379354,-8.400664,96.71554,0.48823932,-50.704826,-94.64779,0.25708354,0.001344821310043335,574.1606533527374,320000
0.42464435,4.3834324,-1.5858189,-48.883087,-94.72307,2.881322,-2.6062245,76.92307,-2.3493018,-48.3921,-94.66063,0.2376674,0.0013687496185302735,581.0044164657593,325000
0.3682076,2.0018473,0.0,-49.822025,-94.7093,4.2432837,-2.8916447,72.69666,0.29622614,-49.532238,-94.66869,0.22962546,0.0013878145217895508,587.9434933662415,330000
0.42616844,2.2873955,0.0,-50.088554,-94.59488,5.6656823,-5.141864,101.34976,1.7275097,-49.709328,-94.500404,0.24772204,0.001389031457901001,594.8886544704437,335000
0.38741684,1.7570655,0.0,-50.841713,-94.682785,2.048872,-1.935484,49.380283,0.3570922,-50.320274,-94.6394,0.2772363,0.0013816872596740723,601.7970950603485,340000
0.37462583,2.230804,0.0,-49.881744,-94.59772,3.1013558,-2.6450126,61.894882,0.7576389,-49.36521,-94.54316,0.32188973,0.001334809684753418,608.4711573123932,345000
0.34476012,2.3222637,0.0,-48.296482,-94.73814,3.280128,-2.8319397,76.91317,0.112313405,-47.800606,-94.68503,0.31116575,0.0013169706821441651,615.0560145378113,350000
0.37254658,2.4049566,0.0,-51.38944,-94.742096,6.8127265,-11.798729,112.41356,1.8239492,-50.853134,-94.69374,0.4300543,0.001331237840652466,621.7122075557709,355000
0.40431064,2.767899,0.0,-50.6042,-94.565186,3.0488443,-5.2166305,98.63446,1.0754385,-50.068123,-94.509834,0.30173695,0.0013870773315429687,628.6475975513458,360000
0.3829787,1.8890045,0.0,-51.430405,-94.52795,6.8219233,-8.737008,95.027725,0.59860176,-50.789555,-94.439354,0.35353488,0.0014387335777282715,635.8412697315216,365000
0.36260304,2.130454,0.9420568,-48.47531,-94.59946,3.2817178,-5.142383,77.134995,1.0375645,-48.06744,-94.53806,0.24946323,0.0013844791412353516,642.7636773586273,370000
0.38054997,2.0402207,0.0,-51.23885,-94.60789,4.093515,-2.3987923,73.47115,-0.19620818,-50.827946,-94.611404,0.19995284,0.0013893598556518555,649.7104802131653,375000
0.3575263,2.8181725,0.7110325,-47.741188,-94.49219,6.203547,-3.8479207,81.87467,1.5934409,-47.22909,-94.433304,0.41241646,0.0013897914886474608,656.659451007843,380000
0.38798332,2.5502992,0.0,-45.33603,-94.67823,5.5935965,-5.0622363,64.35587,1.8061489,-44.863743,-94.62433,0.28888318,0.0013648666381835938,663.4837877750397,385000
0.39718914,3.002614,0.1955452,-52.917862,-94.4994,7.174221,-7.5001283,134.76471,1.4321953,-52.570198,-94.443665,0.2485272,0.001379616355895996,670.3818736076355,390000
0.37238407,1.8177202,0.0,-50.66821,-94.52013,5.6814,-2.91829,72.59109,0.10441801,-50.1951,-94.46702,0.20914778,0.0013812140464782715,677.2879476547241,395000
0.39769915,2.299706,0.0,-49.77487,-94.55803,4.3982525,-5.47377,65.25472,1.4425161,-49.28253,-94.50357,0.3007605,0.0013749569892883302,684.162736415863,400000
0.40901142,1.9836304,0.0,-50.826237,-94.38494,4.5722156,-2.2253914,67.02656,0.27201796,-50.44725,-94.32862,0.31928438,0.004226588773727417,705.2956850528717,405000
0.37935108,2.1554675,0.0,-51.106483,-94.366,4.1641636,-3.4500535,88.235245,1.2069116,-50.76411,-94.362366,0.25899374,0.0013414564609527588,712.0029776096344,410000
0.3933596,4.0623007,0.11834657,-50.350986,-94.30702,11.595159,-11.806504,126.228355,0.8279566,-49.86351,-94.249855,0.34314433,0.0013793039798736572,718.8995008468628,415000
0.3440178,1.6220222,0.0,-53.076748,-94.365234,4.1777563,-2.3712971,70.16203,2.1190774,-52.669308,-94.30857,0.23061892,0.0013313927173614502,725.5564732551575,420000
0.40255794,6.5087986,0.0,-48.97853,-94.513596,12.30973,-13.05402,201.42786,0.90233034,-48.6669,-94.433105,0.20727685,0.0013629931449890137,732.3714430332184,425000
0.34295392,10.573103,0.0,-51.5699,-94.26709,11.144371,-6.894784,113.983055,0.82877403,-51.00747,-94.19962,0.22162296,0.0014708861351013184,739.7258765697479,430000
0.3661368,2.4509566,0.28157878,-52.93993,-94.38634,9.178808,-5.2699313,107.50565,-0.08238961,-52.539207,-94.32764,0.34736818,0.0014065505504608155,746.7586326599121,435000
0.40106595,2.533607,1.2678256,-50.658096,-94.25357,4.8797183,-12.422657,101.6555,1.9120013,-50.207214,-94.18747,0.19817124,0.001398843240737915,753.752852678299,440000
0.34388644,12.800467,0.0,-50.977303,-94.22856,130.41324,-66.93489,752.9997,-0.05326581,-50.467224,-94.17017,0.38438612,0.001350707721710205,760.5063951015472,445000
0.34703356,1.5951264,0.0,-52.38777,-94.33793,14.135587,-5.5562487,79.40186,0.546216,-51.937344,-94.28034,0.1827511,0.0013657234191894532,767.335015296936,450000
0.35427994,2.4057078,0.0,-49.80823,-94.14434,10.546619,-5.8959465,90.101845,1.0673263,-49.293003,-94.068146,0.2052207,0.0013867443561553954,774.2687404155731,455000
0.34107733,1.8910952,0.0,-52.2856,-94.38543,3.2389781,-3.132029,55.027824,0.15003227,-51.882835,-94.3147,0.16545084,0.0013660303115844727,781.0988960266113,460000
0.41386092,2.041151,0.0,-49.33055,-94.38281,5.33724,-4.8588247,93.50978,1.0716372,-48.95356,-94.32816,0.29667184,0.001364998197555542,787.9238905906677,465000
0.37340242,4.557066,0.0,-52.412758,-94.18801,16.921825,-13.19119,243.0485,-0.6181457,-51.7995,-94.13432,0.49395773,0.001338062858581543,794.6142137050629,470000
0.38557905,2.0105798,0.0,-50.48783,-94.82068,12.670614,-6.8946667,101.4927,1.0868273,-50.115517,-94.76995,0.24947743,0.001352513313293457,801.3767840862274,475000
0.39087355,3.423141,0.0,-53.926933,-94.20467,19.15433,-21.892546,210.188,1.0419115,-53.45627,-94.14613,0.59476864,0.001382618522644043,808.2898805141449,480000
0.3638147,1.8447502,0.0,-52.458714,-94.172104,6.898718,-2.9820027,70.74837,0.17326058,-52.098923,-94.12085,0.19775537,0.001335101842880249,814.9653966426849,485000
0.39122334,2.5989435,0.0,-49.49453,-94.103294,4.867927,-4.961958,78.97241,0.89812887,-49.096077,-94.05151,0.9294255,0.0013743478298187256,821.8371486663818,490000
0.3625396,2.548172,0.0,-50.518776,-94.070114,2.9247384,-7.464153,111.71068,0.37705955,-50.12053,-94.01702,0.3159542,0.001405172300338745,828.8630132675171,495000
0.3364161,2.591083,2.0673964,-49.486473,-97.444534,5.6766305,-5.949566,91.81857,1.2947067,-49.053055,-97.4215,0.24276476,0.0013896316051483155,835.8111753463745,500000
