training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
0.003979549,-0.7818043,-9.695791,0.5860707,1.0,0.0014527857,-21.475899,-23.558332,-23.683311,0.007990462,-0.022507817,0.4988641,-20.724787,-22.785873,-22.914577,7.805571e-05,0.011188504981994628,55.94252824783325,5000
0.019604392,-0.6119169,-8.871502,0.37999842,1.0,0.00040440133,-38.929768,-40.270317,-40.319458,0.009589963,-0.028132312,0.5565305,-38.2021,-39.66541,-39.718323,1.809997e-05,0.0013687222480773926,62.78615999221802,10000
0.40471,-0.32017612,-8.862693,0.37779617,1.0,0.050575428,-52.64171,-53.5567,-53.60666,0.73027754,-0.2588239,15.053293,-52.157272,-53.08679,-53.13826,0.000581285,0.0013378274440765381,69.47530508041382,15000
0.21258956,-0.37025297,-8.594865,0.31083906,1.0,0.00021070446,-63.18221,-63.79163,-63.829464,0.005433391,-0.014274996,0.36935043,-62.77167,-63.425785,-63.46406,1.4127106e-05,0.0013602659225463868,76.27664279937744,20000
0.47870147,-0.28614244,-8.348766,0.24931459,1.0,0.00027276916,-71.79462,-72.13353,-72.15446,0.01261482,-0.013778493,0.47133613,-71.50324,-71.85275,-71.87319,3.0107996e-05,0.0013737191200256349,83.14524674415588,25000
0.6882485,-0.24815995,-8.124878,0.1933424,1.0,0.008413051,-78.23795,-78.5015,-78.52683,0.044059746,-0.107547104,3.1281936,-77.90651,-78.28227,-78.30986,0.00060492737,0.0013586809635162352,89.93865895271301,30000
1.8584762,-0.14923173,-8.237916,0.22160187,1.0,0.00079868874,-83.92765,-83.96503,-83.9744,0.08032401,-0.032764938,2.236464,-83.696945,-83.80289,-83.8111,8.4211115e-06,0.001374086046218872,96.80909657478333,35000
2.467981,-0.12167764,-8.3284235,0.24422874,1.0,0.00029119736,-88.01775,-88.05475,-88.07295,0.037572715,-0.04119956,1.0656843,-87.896706,-87.93407,-87.95402,1.5997024e-05,0.0013638836860656739,103.62852239608765,40000
0.0043753246,-0.76014334,-8.741832,0.34758085,1.0,0.5030147,-90.739235,-90.75754,-90.76652,1.2483428,-3.1089845,54.962368,-90.64599,-90.66426,-90.67315,0.006854784,0.0012970061779022217,110.11355686187744,45000
4.258767,-0.07102987,-8.45068,0.27479297,1.0,0.0007662118,-93.290695,-93.63017,-93.63816,0.08745583,-0.06771378,1.6130618,-93.03542,-93.56282,-93.573524,0.00012632992,0.0013241958618164062,116.734543800354,50000
10.231789,0.023139626,-8.113024,0.1903791,1.0,0.01134721,-95.29676,-95.33847,-95.35569,0.37923858,-0.1498906,10.716901,-95.252884,-95.29053,-95.30891,1.1222746e-05,0.001368289852142334,123.5759961605072,55000
6.237135,-0.025705218,-8.028226,0.16917938,1.0,0.00050342234,-96.98737,-97.069954,-97.08837,0.08250256,-0.06568222,2.6055758,-96.93971,-97.04173,-97.058136,2.739205e-05,0.0012825257778167724,129.98863649368286,60000
5.9525576,-0.03181818,-8.098224,0.18667889,1.0,0.0008913364,-98.34661,-98.42616,-98.47124,0.063596554,-0.07032751,2.3203328,-98.3181,-98.41025,-98.458176,7.458993e-05,0.0012614695072174073,136.29598760604858,65000
7.9307146,-0.0063710213,-8.230943,0.21985847,1.0,0.0015620675,-99.3833,-99.55412,-99.58948,0.1272553,-0.1435068,3.004584,-99.38321,-99.55072,-99.58703,0.000118372765,0.0012826682567596435,142.70933604240417,70000
3.5325298,-0.08751726,-8.140505,0.19724926,1.0,0.02867148,-98.84844,-100.19954,-100.241844,0.17859313,-0.4275416,10.97186,-100.06267,-100.20618,-100.24293,0.00015657942,0.0012840795516967773,149.12974309921265,75000
6.5865965,-0.022157133,-8.048332,0.17420602,1.0,0.0016533318,-100.6922,-100.900505,-100.91657,0.062418703,-0.14401698,3.9379497,-100.434044,-100.90935,-100.926765,0.00011049692,0.0013645716667175292,155.95260548591614,80000
10.208123,0.020446777,-8.057323,0.17645395,1.0,0.003739757,-101.25841,-101.348755,-101.35976,0.15380944,-0.112161495,5.6193132,-101.14489,-101.36135,-101.373726,6.225731e-05,0.0013552694320678712,162.7289559841156,85000
10.169937,0.018669248,-7.905713,0.13855124,1.0,0.019824078,-101.0522,-101.1971,-101.2322,0.15543787,-0.14984901,6.2098594,-101.03108,-101.20769,-101.24243,0.0001129804,0.001342229652404785,169.44011330604553,90000
8.34717,0.0050483644,-7.8861475,0.1336599,1.0,0.0019049081,-101.00559,-101.03366,-101.04089,0.12810281,-0.08485358,4.025904,-101.00709,-101.04431,-101.051346,1.6463193e-05,0.0013603607177734376,176.24191999435425,95000
9.913685,0.021384627,-7.983434,0.15798149,1.0,0.0009392758,-100.76781,-100.8084,-100.815704,0.1298309,-0.114459425,4.6416345,-100.78888,-100.81635,-100.824036,5.1599305e-05,0.0013312628269195556,182.89823961257935,100000
8.535986,0.0057199,-8.03286,0.17033803,1.0,0.00012964317,-100.61032,-100.64771,-100.66331,0.1135363,-0.10475446,2.345747,-100.57174,-100.65433,-100.6672,1.5498368e-05,0.006947546434402466,217.63598012924194,105000
12.4759035,0.03435886,-8.208532,0.21425596,1.0,0.0073962016,-100.49385,-100.69072,-100.746605,1.0456458,-0.57249445,17.435068,-100.43851,-100.70211,-100.757706,0.002309312,0.0014193016052246093,224.73249411582947,110000
8.249641,0.0033137202,-7.9021277,0.13765486,1.0,0.0011194327,-100.407295,-100.45433,-100.476326,0.07155899,-0.10521547,3.313907,-100.404915,-100.45883,-100.485176,4.8850277e-05,0.001424831199645996,231.85665369033813,115000
