training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
7.93237,-0.6983502,-9.247453,0.4739861,1.0,0.41264993,0.0,-20.071789,-22.754465,4.204226,-4.7784576,85.14202,-0.6501744,-19.32984,-21.972952,0.010313397,0.014906923580169677,74.5346212387085,5000
25.948444,-0.71480465,-8.833807,0.37057456,1.0,1.3157382,0.0,-34.97123,-39.85023,10.994477,-10.744847,174.9668,-0.8045588,-34.253414,-39.243984,0.048900075,0.0013869812488555909,81.46954298019409,10000
44.288116,-0.4331242,-8.439121,0.2719031,1.0,0.82372415,0.0,-44.691658,-54.156933,4.071009,-3.6846933,111.784256,0.42915842,-44.188026,-53.69468,0.0353669,0.0013357725620269775,88.14841151237488,15000
22.471972,-0.794278,-8.284691,0.23329571,1.0,2.2688012,0.0,-50.948997,-65.638695,18.444838,-15.084601,236.0496,0.5090933,-50.48978,-65.307434,0.09596297,0.0013491214275360107,94.89402890205383,20000
27.41913,-0.6301746,-8.188429,0.20923017,1.0,1.4970598,0.0,-57.40557,-75.50848,6.5529795,-7.2307377,134.27222,0.14734566,-56.979904,-75.26437,0.06677315,0.0013133872985839844,101.4609727859497,25000
38.68744,-0.33858338,-8.138224,0.19667912,1.0,1.4231663,-1.4528996,-63.55294,-82.46322,9.627683,-9.758175,160.17682,-0.4434578,-63.156548,-82.2806,0.06181054,0.0013646132946014404,108.28404951095581,30000
83.08426,-0.3684259,-8.066315,0.17870176,1.0,2.5183954,0.0,-64.90187,-87.91725,27.669653,-24.90611,332.53485,0.54022205,-64.49521,-87.74614,0.07291895,0.0014006672859191896,115.28739404678345,35000
43.308628,-0.70213836,-8.064741,0.1783082,1.0,2.163921,0.0,-69.61882,-91.72244,10.567962,-11.10036,229.96509,-0.12134714,-69.39139,-91.65384,0.106725246,0.0013827954769134521,122.20137548446655,40000
41.48294,-0.67933124,-8.097712,0.18655086,1.0,4.222416,0.0,-69.85361,-93.99954,18.711996,-13.837352,294.31488,0.3652487,-69.535095,-93.92694,0.14490294,0.0013938908576965332,129.17083644866943,45000
55.790756,-0.3856538,-8.079388,0.18196982,1.0,1.6105189,0.0,-71.745476,-96.11604,7.999518,-4.1153045,171.42194,0.319687,-71.4957,-96.106255,0.071801886,0.001391493797302246,136.12831568717957,50000
116.228195,-0.35942927,-7.9867086,0.15880007,1.0,2.0512893,0.0,-72.28363,-103.73874,10.578505,-12.260891,232.81998,-2.392053,-71.97366,-103.805145,0.14344072,0.001426399278640747,143.26031756401062,55000
149.66147,-0.20854044,-7.919881,0.14209309,1.0,1.2779007,0.0,-72.85654,-108.57568,4.190378,-5.710403,179.63911,0.61620724,-72.613525,-108.66053,0.11562085,0.0014053767681121826,150.28721070289612,60000
54.90789,-0.4246211,-7.9696693,0.15454036,1.0,1.0179019,0.0,-71.597725,-113.805695,4.9847875,-5.043208,121.32764,0.3425876,-71.35242,-113.93395,0.052841008,0.0014030054092407226,157.30224204063416,65000
98.27569,-0.3216708,-8.086493,0.18374616,1.0,1.3598472,0.0,-73.91281,-117.46519,11.103977,-15.055009,224.36192,-0.4889028,-73.70204,-117.690155,0.062417712,0.0013890573978424072,164.24753379821777,70000
77.1736,-0.36653823,-7.920094,0.14214647,1.0,1.8634692,0.0,-71.38789,-120.073944,23.391323,-19.656164,384.37933,0.16949652,-71.001724,-120.27846,0.35145605,0.0014096073627471923,171.29557824134827,75000
94.950134,-0.71758735,-7.9596105,0.15202549,1.0,4.8817673,0.0,-72.57592,-125.89883,45.438408,-50.4232,588.2393,0.49157447,-72.19902,-126.106316,0.47524285,0.0014015947818756104,178.30355525016785,80000
53.906395,-0.55898565,-7.9277873,0.14406979,1.0,2.0065722,0.0,-74.49245,-125.78397,15.024246,-6.3896604,167.78288,0.64181304,-74.06886,-126.00094,0.21882695,0.0013770178318023682,185.1886487007141,85000
93.43386,-0.35085663,-7.9930468,0.16038476,1.0,1.4881954,0.0,-73.31072,-128.04825,12.378859,-13.6451025,241.02396,-0.06932919,-72.90934,-128.33403,0.3379382,0.0013937668323516846,192.15748739242554,90000
69.1857,-0.2799118,-7.9812927,0.15744612,1.0,1.1038179,0.0,-74.88356,-128.65092,4.1312017,-5.9401083,134.52823,0.22105467,-74.53079,-129.05127,0.10324043,0.0014257190227508546,199.28609132766724,95000
285.64005,-0.28438163,-7.96693,0.15385547,1.0,3.7137702,0.0,-74.438675,-130.16689,9.457158,-16.030207,342.00873,0.8328633,-74.116745,-130.3494,0.39904526,0.001389556074142456,206.23387575149536,100000
30.661947,-0.4868181,-7.9521503,0.15016055,1.0,1.179758,0.0,-76.548096,-124.36194,5.5247197,-6.7792225,129.65494,-0.25085536,-76.30131,-124.61273,0.07304324,0.011380945682525635,263.13860750198364,105000
29.57567,-0.6079678,-8.022297,0.16769713,1.0,1.0290859,0.0,-73.65306,-103.46279,4.797661,-5.925807,138.15535,-0.0078752935,-73.36156,-103.56649,0.08324465,0.001396573257446289,270.1214859485626,110000
80.33409,-0.42408592,-7.909574,0.13951655,1.0,2.2272568,0.0,-71.61696,-126.76022,18.116003,-22.096815,259.21136,0.10812564,-71.397804,-127.036644,0.15257436,0.001382384729385376,277.03341341018677,115000
63.047745,-0.35073698,-7.9354076,0.14597493,1.0,1.5652668,0.0,-74.24609,-135.46956,13.922127,-13.6472,239.6289,-0.11538477,-73.92633,-135.58316,0.12230487,0.0013750377655029297,283.90860629081726,120000
48.476437,-0.4684692,-7.9978037,0.1615738,1.0,1.159163,0.0,-73.748535,-129.31544,4.9585013,-5.8776994,146.59396,0.030150607,-73.51467,-129.63023,0.110391185,0.0013686637878417968,290.75192880630493,125000
58.677216,-0.4218334,-7.8660965,0.12864706,1.0,1.8798047,0.0,-72.404884,-105.36228,23.421438,-14.928552,265.52646,-0.09366657,-72.09114,-105.54594,0.11582125,0.001358884334564209,297.5463545322418,130000
30.980558,-0.36263856,-7.932304,0.14519896,1.0,1.0989616,-7.0903053,-75.42923,-128.29364,9.339309,-9.265287,127.79119,-8.357932,-75.15706,-128.57802,0.052112967,0.0013585919857025145,304.33931827545166,135000
52.98082,-0.39316773,-7.913184,0.14041898,1.0,1.041374,0.0,-76.56602,-123.97643,9.284113,-5.6472735,123.853195,1.100941,-76.285194,-124.204956,0.099414766,0.0013661144256591796,311.1698944568634,140000
