training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
14.626028,-0.86176574,-9.2395525,0.47201118,1.0,0.8299933,0.0,-19.362087,-22.439537,3.5759408,-4.383996,82.62715,-1.6389592,-18.567791,-21.656343,0.015914943,0.015992770433425903,79.96385622024536,5000
32.173393,-0.60944736,-8.856239,0.37618273,1.0,1.0698093,0.0,-34.26832,-39.75143,5.1695523,-5.2706594,124.868835,-2.1889694,-33.650833,-39.141563,0.04358177,0.001405622673034668,86.9919741153717,10000
2.0717738,-0.67061037,-8.519277,0.29194224,1.0,0.78092,0.0,-46.97818,-54.4189,4.1882944,-3.8043032,59.827,-1.3488005,-46.449867,-53.931225,0.019590257,0.0013955583572387695,93.9697699546814,15000
18.60525,-0.5808892,-8.312528,0.24025485,1.0,0.9583058,0.0,-53.875866,-65.775536,3.267501,-3.6784282,81.59652,-2.4528642,-53.44953,-65.48853,0.03221617,0.001377401638031006,100.85678291320801,20000
56.949738,-0.32096475,-8.246332,0.223706,1.0,1.781957,0.0,-58.44486,-73.96365,4.8440866,-6.9711246,147.95659,0.29232278,-58.229813,-73.69646,0.06602677,0.0013632509708404541,107.6730420589447,25000
35.722298,-0.39218923,-8.234875,0.2208415,1.0,1.0474937,0.0,-62.617023,-79.99535,7.866344,-4.184067,114.11778,-1.0036304,-62.191628,-79.80163,0.047340054,0.001326994800567627,114.30802011489868,30000
61.474777,-0.42396456,-8.228359,0.21921271,1.0,2.3784182,0.0,-64.67406,-85.28513,23.49652,-17.80791,286.18793,0.91458297,-64.33707,-85.13671,0.07631932,0.0014126964092254638,121.37150549888611,35000
30.232914,-0.4493488,-8.178074,0.2066415,1.0,1.326317,0.0,-66.1606,-90.5344,9.154655,-8.73121,151.13614,0.3718808,-65.87776,-90.39348,0.04632142,0.0014189447402954102,128.46623420715332,40000
92.43419,-0.26772422,-8.154598,0.20077251,1.0,1.2349658,-2.9615576,-68.909546,-94.82369,9.96146,-12.322848,206.28384,-2.1392324,-68.714966,-94.75999,0.06492709,0.0014116658687591552,135.52456712722778,45000
71.885376,-0.26488945,-8.141937,0.19760707,1.0,0.9987707,0.0,-71.878494,-100.81334,8.52961,-6.946737,148.37451,-1.1342417,-71.73544,-100.86021,0.06819141,0.001501136302947998,143.0302550792694,50000
82.50792,-0.33160388,-8.071783,0.1800687,1.0,1.2177305,0.0,-70.73824,-102.80111,23.060135,-17.668934,275.3172,-0.27313152,-70.51843,-103.14389,0.05761168,0.00139683895111084,150.0144546031952,55000
94.936455,-0.35714394,-8.165537,0.20350707,1.0,2.0736349,0.0,-72.61102,-115.42069,15.759115,-18.526861,270.38657,-0.9914226,-72.30533,-115.61283,0.06727076,0.0013852206230163574,156.94056153297424,60000
75.5102,-0.4766398,-8.086605,0.18377432,1.0,1.6465862,-8.311014,-75.540985,-130.61777,23.22818,-16.792416,258.33487,-9.138953,-75.35542,-131.31616,0.07838647,0.0013922290325164796,163.90171146392822,65000
55.096523,-0.38586593,-8.08905,0.18438552,1.0,1.6775811,0.0,-74.660095,-139.28609,34.03523,-19.115868,301.82025,-0.13425303,-74.43967,-139.69106,0.15804295,0.0014048140525817871,170.92578506469727,70000
67.507935,-0.44184604,-8.2472,0.22392285,1.0,1.6020327,-3.4510098,-73.59162,-108.144485,7.083663,-13.861929,189.39255,-2.8958733,-73.32362,-108.09586,0.12326824,0.001413316822052002,177.99237394332886,75000
74.10219,-0.38502812,-8.073053,0.18038641,1.0,1.5687809,0.0,-73.33506,-148.74463,15.405302,-15.675379,216.5623,-1.0956866,-73.16231,-149.56476,0.12211339,0.0013872488498687743,184.92862272262573,80000
46.11508,-0.3330331,-8.072966,0.18036431,1.0,1.0080898,0.0,-76.08762,-136.43622,4.559465,-5.4782357,121.490944,0.7042146,-75.85307,-136.80382,0.060492568,0.0013707345485687256,191.78229904174805,85000
61.508293,-0.2440999,-8.039544,0.17200893,1.0,0.5810355,0.0,-75.64801,-134.18643,6.0461826,-9.0892315,150.789,-1.7520031,-75.38954,-134.53297,0.068613514,0.0013732179164886475,198.64839363098145,90000
47.634727,-0.3301215,-8.027847,0.16908464,1.0,0.90326864,0.0,-73.734344,-132.13385,6.370576,-7.3104963,137.97632,0.29809397,-73.53847,-132.4569,0.08104011,0.0013612475395202636,205.45463585853577,95000
215.88577,0.01432728,-8.098179,0.18666744,1.0,0.9032118,0.0,-73.83498,-127.162796,10.519572,-11.928277,266.35168,-0.2525137,-73.61274,-127.49454,0.16434145,0.0013701769828796386,212.30552506446838,100000
70.27795,-0.25376406,-8.062293,0.17769623,1.0,0.9261423,-4.4580374,-73.95142,-121.58248,12.005882,-20.994497,210.14331,-3.8682177,-73.70052,-121.83173,0.065003134,0.013255046510696412,278.58076214790344,105000
48.838493,-0.3555987,-8.069916,0.17960182,1.0,1.0174607,0.0,-72.96494,-103.66921,8.808198,-19.820646,177.85765,-0.5053879,-72.71994,-103.432106,0.06542716,0.0013472687244415282,285.31711769104004,110000
41.479904,-0.27213812,-8.048071,0.1741406,1.0,0.6551205,0.0,-76.57656,-114.596436,8.009925,-4.349522,106.81408,2.031112,-76.346,-114.738396,0.05110623,0.0013727856636047363,292.18105125427246,115000
27.22615,-0.3171594,-8.170541,0.20475829,1.0,0.73099357,0.0,-77.27983,-111.9891,15.088533,-13.502179,161.37868,-1.2768145,-77.06641,-112.130295,0.03798819,0.0013361104488372802,298.8616073131561,120000
65.2417,-0.3145991,-8.049041,0.17438325,1.0,1.3852314,0.0,-75.363106,-109.54387,6.692328,-12.704451,192.78586,0.3881634,-75.21983,-109.64045,0.14206773,0.0013684488773345947,305.70385932922363,125000
50.20337,-0.3961989,-8.097546,0.18650922,1.0,0.9952077,0.0,-74.360275,-108.26826,5.5206895,-5.9296284,131.58734,-1.6345515,-74.05793,-108.332535,0.115359746,0.0013479161739349366,312.44344568252563,130000
33.11987,-0.32155287,-7.97929,0.1569454,1.0,0.95990634,0.0,-76.1915,-106.66369,5.1331778,-7.1835923,114.62054,-1.9479252,-75.91834,-106.70727,0.097804025,0.0013581446647644043,319.23417353630066,135000
37.669308,-0.41473857,-8.018208,0.16667472,1.0,0.8614526,-2.057886,-75.52227,-103.26702,12.497674,-4.845764,129.40388,-0.26651305,-75.3099,-103.4372,0.05853437,0.001392832899093628,326.19834423065186,140000
72.26451,-0.24661897,-7.9920206,0.16012807,1.0,1.4351454,-2.5753453,-76.126656,-105.463234,9.400805,-7.9207826,172.95311,-1.7130494,-75.887955,-105.517784,0.09687121,0.001358854341506958,332.9926199913025,145000
116.527565,-0.2398883,-8.038575,0.17176679,1.0,1.9947245,0.0,-74.81824,-139.28105,54.131027,-32.178703,407.32947,0.41946745,-74.64055,-140.50644,0.06691894,0.0013989195823669433,339.987224817276,150000
39.181328,-0.1824067,-8.06785,0.17908542,1.0,0.45483097,0.0,-78.371605,-98.54767,6.7823873,-9.808716,116.42113,0.42571613,-78.21563,-98.39589,0.041643713,0.001392897367477417,346.95171785354614,155000
26.643677,-0.21586807,-8.038124,0.17165412,1.0,0.56864357,-2.079434,-79.52176,-102.64848,4.5314236,-5.414547,91.51463,-1.6959059,-79.30873,-102.589325,0.04947113,0.0013726891994476319,353.8151681423187,160000
122.60262,-0.24267805,-8.037299,0.17144775,1.0,1.9504068,0.0,-78.735214,-101.69949,29.97449,-18.477135,305.9013,-0.8152019,-78.49311,-101.67558,0.14914104,0.0014142988204956055,360.8866662979126,165000
23.049297,-0.50131696,-8.020244,0.16718379,1.0,0.88413876,0.0,-78.48883,-96.6318,10.31639,-8.465724,109.383575,-1.5713346,-78.23758,-96.575745,0.08121462,0.0014017945289611815,367.89564323425293,170000
69.786835,-0.4656461,-8.029953,0.16961116,1.0,2.35212,-2.1876955,-78.056595,-103.78204,15.461579,-35.428387,345.6853,-1.3863531,-77.72766,-103.82033,0.21773961,0.00141610746383667,374.97618436813354,175000
56.97939,-0.18718563,-8.016523,0.16625378,1.0,0.6952146,-0.9497617,-78.053375,-96.786316,9.200277,-15.918922,166.63925,-0.2517069,-77.80293,-96.75337,0.060047258,0.001387574577331543,381.9140636920929,180000
89.32378,-0.2685794,-7.993661,0.16053817,1.0,1.1698906,0.0,-76.31952,-99.63366,27.981909,-14.473935,256.2995,-0.4639988,-76.067535,-99.68808,0.09065818,0.0013977164268493653,388.9026503562927,185000
12.977495,-0.42409927,-8.076627,0.18127972,1.0,0.7253093,0.0,-77.826195,-105.26119,4.397648,-3.0550313,86.22125,0.07970308,-77.573105,-105.31568,0.06079807,0.001429601526260376,396.0506627559662,190000
48.16061,-0.22410142,-8.007662,0.16403836,1.0,0.4870376,0.0,-77.41597,-105.2544,5.332162,-8.282476,125.9233,-0.47843826,-77.16274,-105.30778,0.04599642,0.0014024295806884766,403.06281638145447,195000
31.867952,-0.36570466,-8.01225,0.16518557,1.0,1.7656233,0.0,-78.795685,-98.46698,34.26533,-16.81222,295.38644,-1.9103378,-78.60501,-98.45157,0.06603199,0.001425350570678711,410.18957328796387,200000
22.390697,-0.400181,-8.042017,0.17262736,1.0,0.49718857,0.0,-79.86501,-99.1486,5.2712955,-4.2522297,88.076645,-0.096988425,-79.639336,-99.19015,0.046704054,0.013108653783798217,475.7328472137451,205000
11.107258,-0.46661097,-8.0358715,0.17109084,1.0,0.7538654,0.0,-78.62793,-108.6456,16.503122,-24.355799,182.54521,-0.52949333,-78.40889,-108.73101,0.058184393,0.0013680085182189942,482.5728950500488,210000
58.1144,-0.21890077,-8.088635,0.1842818,1.0,1.0169387,0.0,-78.31895,-99.85835,3.6188872,-8.763423,106.310715,0.7024628,-78.09868,-99.85438,0.05994409,0.0013388619899749755,489.26721143722534,215000
29.42663,-0.31917113,-8.022487,0.16774459,1.0,0.86850935,0.0,-77.6583,-110.73455,10.030206,-9.329596,134.19283,-0.37533885,-77.46639,-110.84471,0.047465198,0.001326542329788208,495.8999276161194,220000
22.164356,-0.4489686,-7.9416375,0.14753231,1.0,0.8712831,0.0,-78.748856,-101.73549,9.604622,-15.106275,151.88416,0.24546824,-78.440125,-101.75399,0.06206136,0.0013692578792572022,502.7462213039398,225000
36.689915,-0.27981392,-8.023808,0.168075,1.0,0.4716028,0.0,-77.36537,-96.94774,12.639431,-6.172839,116.411766,0.5935701,-77.21557,-96.916885,0.04034201,0.0013396849632263184,509.444650888443,230000
76.449646,-0.17966762,-7.9958825,0.16109355,1.0,0.8637794,0.0,-79.2867,-99.03928,15.889407,-8.242168,192.67061,-0.43434322,-79.05386,-99.07387,0.055308867,0.0013673857688903809,516.2815837860107,235000
