training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
15.078441,-0.6883198,-9.215134,0.4659063,1.0,0.6483859,0.0,-21.842464,-23.896343,6.3581347,-4.37936,96.31249,-3.0090744,-21.105211,-23.130888,0.016555868,0.015551939868927002,77.75970268249512,5000
24.238625,-0.8469113,-8.868818,0.37932748,1.0,1.1312947,0.0,-35.911457,-41.19828,16.02985,-11.284937,198.90288,-1.7689536,-35.31286,-40.606194,0.026597558,0.0013271695137023925,84.39555358886719,10000
0.4833241,-0.7807056,-8.540945,0.29735902,1.0,0.7725445,0.0,-46.785583,-55.118813,9.541536,-5.763532,91.58096,-1.7690144,-46.253723,-54.661953,0.051234253,0.0013822168350219727,91.30664134025574,15000
31.430801,-0.48633656,-8.367574,0.2540164,1.0,1.1332012,0.0,-53.21013,-65.86211,8.697529,-8.725682,162.5797,-0.95379156,-52.74583,-65.51104,0.036619708,0.0013244810104370117,97.92904996871948,20000
159.52826,-0.026608145,-8.274225,0.23067933,1.0,2.7591724,0.0,-59.393173,-73.66581,20.830835,-40.42378,480.79544,1.3508476,-59.10188,-73.406944,0.12113679,0.0013283634662628174,104.57087087631226,25000
126.88966,-0.17225273,-8.216412,0.21622577,1.0,1.4114193,0.0,-63.976677,-79.519516,12.385632,-11.145466,253.05162,-1.0406299,-63.572807,-79.33434,0.066192046,0.0012959123611450195,111.05043601989746,30000
30.426289,-0.5483508,-8.13242,0.19522774,1.0,1.2675598,0.0,-64.40393,-84.59082,14.249096,-26.50044,191.69107,-0.69162905,-64.06056,-84.49403,0.045528993,0.001333079195022583,117.71583580970764,35000
36.091137,-0.5047686,-8.224713,0.21830137,1.0,0.7622521,0.0,-67.82749,-89.86431,3.060481,-7.779715,111.145744,0.19174299,-67.50649,-89.769325,0.03793723,0.001332507038116455,124.37837386131287,40000
77.42946,-0.9254096,-8.133399,0.19547275,1.0,5.318496,-3.1203423,-68.0957,-99.519806,71.5589,-40.071762,554.02454,-2.1094694,-67.770096,-99.51307,0.1837281,0.0013351877689361572,131.05431652069092,45000
64.839676,-0.52036846,-8.080434,0.1822315,1.0,2.5149684,0.0,-72.35225,-114.74004,47.60149,-24.5899,348.40427,-3.6704617,-72.1407,-114.89067,0.12570016,0.00129734263420105,137.54103255271912,50000
