training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
0.0022091665,-1.0217102,-9.588579,0.55926794,1.0,0.21315134,-3.0509763,-19.311176,-21.890284,3.6378727,-2.4229593,48.33156,-2.221172,-18.492565,-21.076843,0.008282412,0.012821899318695068,64.10949993133545,5000
4.4740524,-0.8858597,-9.098907,0.43684983,1.0,1.3357227,0.0,-33.046608,-37.97967,7.392856,-3.297381,97.57189,-0.6925708,-32.443096,-37.28378,0.018101115,0.0007642455101013184,67.93073463439941,10000
22.734728,-0.6200187,-8.886257,0.38368714,1.0,0.8977406,0.0,-43.420956,-50.18675,3.1351295,-2.8555489,65.12385,2.2009504,-42.899017,-49.668438,0.027198792,0.0007937041759490967,71.89926028251648,15000
187.30362,0.096662946,-8.5975685,0.31151503,1.0,1.8584375,0.0,-52.266197,-60.076324,19.948736,-33.35066,519.48883,0.13823926,-51.78383,-59.722603,0.049110018,0.0008032620906829834,75.9155740737915,20000
132.51683,-0.20711789,-8.420588,0.2672696,1.0,2.4502692,0.0,-56.92775,-67.31824,28.67771,-51.76138,586.5019,-0.8276752,-56.530804,-67.36239,0.07138139,0.0008105069637298584,79.9681122303009,25000
7.7187014,-0.58740413,-8.36668,0.253793,1.0,0.8889427,1.8726163,-61.495544,-73.078835,6.7810497,-4.502548,136.72607,2.9845335,-61.12523,-72.82002,0.040679216,0.0007870660305023193,83.90345287322998,30000
29.84602,-0.5482421,-8.2788925,0.23184605,1.0,2.530271,3.3545518,-63.787136,-77.10369,6.4602003,-9.813331,169.47026,4.993438,-63.403824,-76.885185,0.05324096,0.0007879534721374512,87.84322738647461,35000
29.18945,-0.6066545,-8.223874,0.21809147,1.0,1.4851395,0.4149896,-65.65195,-80.983826,3.850648,-5.2294455,128.42615,1.4257076,-65.31727,-80.79597,0.07440562,0.0007783717632293701,91.73508906364441,40000
17.689697,-0.7599065,-8.31333,0.24045542,1.0,1.8834283,0.0,-68.21902,-84.06975,13.673152,-6.955599,196.33786,4.4097433,-67.84434,-83.85914,0.10093306,0.0007832128047943115,95.6511561870575,45000
7.5850687,-0.9976841,-8.302396,0.23772183,1.0,2.9215848,0.0,-67.96048,-84.837166,27.750696,-17.868992,390.33047,2.929059,-67.63475,-84.81384,0.10219954,0.0007928513526916504,99.61541676521301,50000
50.45097,-0.5540757,-8.114251,0.1906858,1.0,1.7511454,0.0,-68.186584,-87.749344,7.4637427,-16.943844,170.4096,0.6370039,-67.785126,-87.64353,0.07971141,0.0007799797534942627,103.51531982421875,55000
143.0873,-0.06691814,-8.190439,0.20973264,1.0,2.2777846,2.2993476,-68.7793,-88.14235,9.07568,-12.662728,254.91496,1.9190592,-68.521515,-88.021416,0.069678694,0.0007762757301330567,107.3967022895813,60000
8.340954,-0.9844166,-8.103656,0.1880368,1.0,2.2412248,0.0,-69.01849,-88.81565,22.086905,-9.759224,284.80847,2.6343842,-68.6734,-88.7697,0.07004336,0.0007577441692352295,111.18543004989624,65000
109.574745,-0.3854489,-8.144337,0.19820732,1.0,1.7667452,0.0,-66.58672,-88.86896,10.747838,-9.057232,205.5083,1.3593454,-66.332085,-88.757126,0.07447363,0.000754500436782837,114.95793557167053,70000
20.852186,-0.8561333,-8.166403,0.20372377,1.0,2.21267,-1.0586232,-70.15488,-88.69655,21.105154,-9.54252,313.3343,-0.6926062,-69.89374,-88.588936,0.088819265,0.0007628761291503906,118.77231955528259,75000
68.89222,-0.52684605,-8.152668,0.20029011,1.0,2.3957329,0.0,-66.42088,-88.89827,8.186824,-9.451546,172.39189,0.9646222,-66.10576,-88.851204,0.10504848,0.0007573557376861572,122.55910181999207,80000
180.94608,-0.09419294,-8.08943,0.1844805,1.0,1.7217305,0.064206004,-70.12699,-89.060295,7.609182,-23.55499,284.8346,1.6431814,-69.85177,-88.95342,0.05477346,0.0007592658042907715,126.35543370246887,85000
98.042015,-0.3690374,-8.132791,0.19532065,1.0,2.8992984,0.0,-68.27506,-88.548416,12.924138,-6.7657857,168.64085,1.515486,-68.019585,-88.35649,0.07561821,0.0008036347389221191,130.37361097335815,90000
51.146576,-0.5065264,-8.128653,0.19428618,1.0,1.3718609,0.0,-70.33184,-89.04775,5.427113,-6.983383,138.39812,-2.9909708,-70.0287,-88.96466,0.08256081,0.0007705332279205323,134.22628116607666,95000
286.17828,0.071560174,-8.118782,0.19181842,1.0,2.8656473,0.0,-69.23277,-88.84939,13.737616,-17.510223,359.47064,-3.0452683,-69.07969,-88.71062,0.067597054,0.0007664417266845703,138.05849313735962,100000
80.45651,-0.29805702,-8.150447,0.19973479,1.0,1.9136226,1.7276525,-69.81794,-88.84949,12.959753,-6.742995,179.74689,2.220819,-69.55322,-88.71442,0.090681404,0.008054223155975341,178.32961249351501,105000
205.26682,0.037610266,-8.165329,0.20345522,1.0,2.3298416,0.0,-71.996895,-90.650566,13.30687,-11.285654,336.81372,2.1446753,-71.65085,-90.61201,0.0774635,0.0007713337421417236,182.1862850189209,110000
27.29706,-0.905741,-8.121235,0.19243167,1.0,5.7601094,1.0051119,-71.648186,-88.763214,78.431915,-27.608557,544.60376,-1.1707189,-71.42761,-88.59211,0.114097565,0.0007688075542449951,186.0303294658661,115000
68.33737,-0.29107612,-8.126017,0.19362704,1.0,1.4712796,0.0,-70.14763,-88.99753,13.677652,-16.507542,294.95648,3.255037,-69.83651,-88.88355,0.06156807,0.0008043818950653076,190.05224442481995,120000
97.58415,-0.25232372,-8.040833,0.17233151,1.0,1.2876489,0.0,-72.55877,-89.46457,9.304191,-7.689687,179.0907,1.51788,-72.37514,-89.35415,0.06477287,0.0008216761589050292,194.1606285572052,125000
281.0726,0.11748562,-8.079516,0.1820021,1.0,2.4087665,0.0,-71.62262,-89.9202,18.7854,-28.53339,495.5649,-2.6466656,-71.37922,-89.81744,0.08851022,0.0008040150165557861,198.1807062625885,130000
69.71001,-0.55351865,-8.134238,0.19568262,1.0,2.5150754,0.0,-71.21408,-89.24483,27.886295,-21.210222,319.0763,0.9970982,-70.9234,-89.00164,0.08321352,0.0008030941009521484,202.19618034362793,135000
64.369675,-0.59932446,-8.126323,0.1937036,1.0,2.2453263,0.0,-71.37738,-89.509544,33.89925,-21.9625,324.76865,3.2296925,-71.10922,-89.527306,0.077756956,0.0008170523643493652,206.2814450263977,140000
20.418808,-0.710685,-8.03802,0.17162798,1.0,1.1411119,-4.2748575,-71.548355,-91.0344,9.741644,-5.9697046,158.07335,-0.5328871,-71.1797,-90.810555,0.09299587,0.0007656398296356201,210.10964822769165,145000
20.716053,-0.6233069,-8.127463,0.19398898,1.0,1.3643007,0.0,-69.02652,-89.15637,8.711522,-8.16965,149.123,3.9811406,-68.70004,-89.08415,0.07394087,0.0008098959445953369,214.15913105010986,150000
116.28359,-0.15996197,-8.101464,0.18748906,1.0,2.1732252,0.0,-69.45033,-89.168465,18.480595,-47.305347,385.02338,-0.39198864,-69.21462,-89.13786,0.12212522,0.0008065845966339112,218.19205737113953,155000
176.34897,-0.15418468,-8.06803,0.17913045,1.0,2.5006166,0.0,-71.41383,-90.08379,23.392462,-18.379013,337.3147,-3.2811146,-71.09537,-89.98273,0.10241784,0.0008078613758087158,222.23136734962463,160000
27.565357,-0.9745203,-8.163123,0.20290375,1.0,2.3461685,0.0,-70.97809,-89.55056,15.346284,-10.709227,308.6681,-0.3239151,-70.75043,-88.76391,0.09530133,0.0008216501235961914,226.33962154388428,165000
89.67846,-0.26547998,-8.01185,0.16508543,1.0,2.0592036,0.0,-69.85571,-89.61191,14.264546,-12.019755,266.46118,1.2144457,-69.715385,-89.38286,0.09254342,0.0008898248672485351,230.78875136375427,170000
186.18222,-0.072687805,-8.108067,0.18913954,1.0,1.9565045,0.0,-71.03726,-89.104416,7.92525,-14.212535,246.47423,1.8923535,-70.788055,-88.994225,0.10359965,0.0008900883674621582,235.23919677734375,175000
15.6774235,-0.79119444,-8.119341,0.1919581,1.0,2.072145,0.0,-70.695496,-89.023865,12.602923,-6.3946233,174.46153,0.86876976,-70.35249,-88.92682,0.07836558,0.0009210638999938965,239.8445188999176,180000
