training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
20.06663,-0.58750916,-9.552374,0.55021656,1.0,0.6913941,0.0,-18.891685,-22.504288,4.1567664,-4.681399,116.02088,-1.7457492,-18.125956,-21.658762,0.007707796,0.014266442012786866,71.33221292495728,5000
4.115891,-0.65341586,-9.053147,0.42540982,1.0,0.8191773,0.0,-33.58077,-38.70173,4.1955824,-1.9576737,55.433136,0.49505228,-32.96315,-38.096523,0.010324419,0.0008206938743591308,75.4356861114502,10000
0.058798365,-0.76307815,-8.676328,0.33120474,1.0,1.2060881,0.0,-45.15076,-51.158936,15.890622,-9.974257,150.89452,-0.62027067,-44.683758,-50.635845,0.010931376,0.0008315056800842285,79.59321784973145,15000
4.590074,-0.7504204,-8.555031,0.30088055,1.0,1.1549602,0.0,-52.34211,-60.896492,13.405782,-8.2836,208.32704,0.3895647,-51.985077,-60.489872,0.024918744,0.0008419755458831787,83.80309963226318,20000
8.39171,-0.3763145,-8.405806,0.26357418,1.0,0.3430842,0.0,-60.3792,-68.381454,6.907768,-10.372796,116.11451,0.4309147,-59.963875,-68.1167,0.012070339,0.00083966064453125,88.0014066696167,25000
12.905088,-0.49854606,-8.4244,0.2682229,1.0,1.0954425,0.0,-63.88707,-73.881516,11.498797,-14.254398,143.70448,0.5946692,-63.5997,-73.67944,0.014926093,0.0008463666915893554,92.233243227005,30000
31.776917,-0.33988628,-8.365034,0.25338155,1.0,0.63460666,0.0,-68.30895,-78.395294,5.782552,-8.162358,110.74914,-0.3559183,-68.00667,-78.21263,0.01881618,0.0008323121070861816,96.3948073387146,35000
120.50859,0.063722774,-8.276801,0.23132321,1.0,1.0311048,0.0,-70.26772,-81.86074,12.082239,-19.558418,360.81512,-0.6194048,-70.0263,-81.622345,0.023003107,0.0008444174289703369,100.61689805984497,40000
2.737852,-0.38561076,-8.246315,0.22370163,1.0,0.48240697,0.00072288513,-74.466484,-83.78663,4.647078,-3.960311,73.89093,0.6258043,-74.20028,-83.62356,0.019695407,0.0008302106380462646,104.7679545879364,45000
11.69696,-0.30226502,-8.224068,0.21813992,1.0,0.4517188,0.0,-74.09456,-85.619446,4.9368253,-2.927112,60.620182,0.40084216,-73.84894,-85.43046,0.018384498,0.00082579345703125,108.89692735671997,50000
75.12155,-0.24776141,-8.238628,0.22178015,1.0,1.4061587,0.0,-73.81376,-87.01806,20.698223,-21.47175,328.97003,0.31549758,-73.50386,-86.95069,0.041008703,0.0008278803825378418,113.03633332252502,55000
5.76707,-0.7145719,-8.154073,0.20064133,1.0,1.173794,0.0,-76.16585,-88.44592,21.821957,-16.634071,333.68274,1.5664512,-75.88701,-88.16042,0.06052061,0.0008269666671752929,117.17116975784302,60000
68.42362,-0.20026085,-8.15286,0.2003378,1.0,1.457844,0.0,-76.98716,-89.05198,10.606649,-15.5628395,160.64711,1.939877,-76.767235,-88.998,0.023696376,0.0008299334049224853,121.32083988189697,65000
180.69046,0.12077705,-8.200403,0.21222368,1.0,1.0301906,0.0,-75.775314,-90.719475,9.998743,-21.569244,346.95285,0.11360338,-75.57016,-90.625854,0.033452693,0.0007473010063171387,125.05734825134277,70000
23.89346,-0.29827204,-8.171766,0.2050645,1.0,0.7397681,0.0,-78.44106,-90.30793,8.889589,-5.9484944,120.02931,-0.27376318,-78.29883,-90.18035,0.023964874,0.0007252674579620362,128.68368911743164,75000
49.525772,-0.4949568,-8.172726,0.20530453,1.0,1.6105111,0.5322999,-74.42642,-89.96898,24.353247,-16.729374,263.3908,2.188861,-74.17496,-89.81878,0.03775458,0.0007890731811523437,132.62905955314636,80000
25.087498,-0.32584563,-8.27489,0.2308456,1.0,0.6307694,0.24346936,-78.35313,-90.95342,8.133803,-6.1217456,112.90531,-0.0691431,-78.139725,-90.859695,0.028263161,0.0008675032138824463,136.96657967567444,85000
140.24852,-0.015047362,-8.137756,0.19656208,1.0,0.9516653,0.0,-76.940254,-91.045944,13.109787,-14.751403,314.5942,0.123473704,-76.70595,-90.998375,0.04212099,0.0008359708309173584,141.14643716812134,90000
159.92026,0.029675264,-8.16054,0.20225783,1.0,1.3672643,0.0,-77.64969,-90.89046,11.636922,-17.227598,309.49008,-0.67928725,-77.41034,-90.80252,0.035433933,0.0007879374504089356,145.0861279964447,95000
59.170715,-0.28687805,-8.156864,0.20133916,1.0,0.9228889,0.0,-73.970764,-91.48224,8.748622,-9.595356,138.82613,0.6801202,-73.763245,-91.39698,0.045199595,0.0008199352264404297,149.18580842018127,100000
