training/actor/actor_loss,training/actor/distill_loss,training/actor/mse,training/actor/next_ob_flow_loss,training/actor/q,training/actor/q_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,time/epoch_time,time/total_time,step
24.667007,0.17391023,0.17186302,0.66535753,-23.1321,23.1321,0.2847938,-5.922237,-23.135681,-24.358818,2.868779,-2.2323484,42.34955,0.021681827878952026,108.40914583206177,5000
41.66573,0.15201867,0.14768338,0.58215594,-40.32348,40.32348,0.4427747,-7.779552,-40.390762,-43.06052,26.393967,-24.573704,223.8408,0.0019142813682556153,117.98055672645569,10000
55.506477,0.16384235,0.16256589,0.5534035,-54.13386,54.13386,0.3751346,-13.236019,-54.218845,-57.904125,9.69931,-10.445309,126.612175,0.0018328528881072998,127.14482498168945,15000
63.41501,0.14981422,0.14846563,0.491564,-62.174374,62.174374,0.4983477,0.25466132,-62.306553,-68.96498,4.726392,-5.458172,62.991066,0.0026042316913604735,140.16598677635193,20000
69.08869,0.1702626,0.16326645,0.483872,-67.75351,67.75351,0.8479073,-11.157193,-68.00859,-77.851555,10.3426075,-11.454321,122.892075,0.0017745502948760985,149.0387420654297,25000
70.46562,0.15617196,0.15345159,0.4731671,-69.21159,69.21159,0.4136032,-0.89802253,-69.37012,-84.87666,6.032397,-4.190877,62.016884,0.001340111780166626,155.73930501937866,30000
75.21529,0.16398889,0.16279423,0.4683505,-73.926994,73.926994,0.4164213,-3.1133506,-74.17325,-89.968666,2.9678338,-2.8634377,39.676056,0.0013446159839630126,162.462388753891,35000
76.715485,0.14213027,0.13939375,0.45403838,-75.5508,75.5508,1.3176861,-2.2516356,-75.721115,-94.626816,17.896181,-14.745294,149.40637,0.0013753318309783936,169.3390510082245,40000
78.34088,0.15492949,0.15272716,0.45522583,-77.11101,77.11101,0.447624,-4.367185,-77.29735,-98.315506,1.2830294,-1.2122875,31.539326,0.001573228120803833,177.20519876480103,45000
80.128395,0.13509607,0.13046932,0.4268808,-79.02603,79.02603,0.6099518,-9.965284,-79.23115,-100.55924,3.4150972,-1.4587889,38.06369,0.0015050329208374023,184.73036694526672,50000
79.985504,0.14280623,0.14072655,0.38509396,-78.886375,78.886375,0.5890801,-2.7177718,-79.100494,-102.000046,6.0498285,-6.1559286,64.799736,0.0015240424156188965,192.35058307647705,55000
79.31111,0.13816047,0.1363208,0.44349158,-78.17682,78.17682,1.1280612,-3.0525224,-78.44992,-103.81001,5.804919,-4.847562,65.480225,0.0015139238357543944,199.92020535469055,60000
80.8487,0.14664137,0.14289209,0.4289417,-79.686554,79.686554,0.64308894,-14.976202,-79.954506,-104.20971,7.7235537,-7.8939123,75.48565,0.001510707139968872,207.47374486923218,65000
