training/actor/actor_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
0.67956275,0.6313732,0.0,-19.366991,-22.436312,5.141555,-6.875398,77.64633,-1.016155,-18.56562,-21.652885,0.010900113,0.01966892771720886,98.3446409702301,5000
0.55012006,1.3757468,0.0,-34.363586,-40.121815,10.010581,-11.658041,158.57646,-2.5233984,-33.757164,-39.51402,0.056058023,0.0013612894535064697,105.1511013507843,10000
0.51984954,0.92039263,0.0,-47.053177,-55.128433,6.5153313,-5.061697,78.62282,-1.2678564,-46.52676,-54.63871,0.029727727,0.0013695456504821777,111.99883437156677,15000
0.55879813,0.7546435,0.0,-53.927635,-66.87776,2.387081,-2.5721714,49.091885,-2.3279061,-53.50188,-66.55218,0.035182685,0.001324903392791748,118.62335443496704,20000
0.53822803,1.7567431,0.0,-58.274002,-75.149956,13.391395,-11.623737,136.88466,0.4899607,-58.066704,-74.8953,0.07185529,0.001357575559616089,125.41123557090759,25000
0.52461785,1.3883792,0.0,-62.305965,-80.869385,16.026756,-12.404654,146.87257,-1.1992748,-61.873604,-80.68816,0.039623808,0.0013811521530151367,132.31700253486633,30000
0.50263524,2.108392,0.0,-64.345566,-86.20823,14.562772,-15.755747,159.03972,0.7071576,-64.026825,-86.07081,0.06643069,0.0013926667690277099,139.28034234046936,35000
0.4919858,1.4789801,0.0,-65.86197,-90.40882,22.592966,-16.156921,156.13705,0.0590904,-65.57666,-90.14822,0.04103846,0.0013517880439758302,146.03928542137146,40000
0.47856036,1.101413,-2.5870726,-68.78862,-94.27636,6.925523,-7.9564285,76.05965,-1.4713953,-68.61105,-94.1098,0.04510521,0.00134502854347229,152.76443147659302,45000
0.5042125,1.4348599,0.0,-71.79925,-108.08304,11.378386,-8.947441,98.038246,-1.2436341,-71.67922,-108.17626,0.06902847,0.0013118162155151367,159.32351660728455,50000
0.50215375,1.6837432,0.0,-70.580734,-130.0489,14.203479,-10.266896,159.66281,-0.15960662,-70.33724,-130.46373,0.08967333,0.001381476879119873,166.23090624809265,55000
0.49649507,1.5909908,0.0,-72.39305,-145.00546,6.4110627,-4.29127,86.30785,-1.2892203,-72.08911,-145.282,0.17397806,0.001340517520904541,172.93349885940552,60000
0.56013757,1.9231713,-8.440609,-74.87269,-149.99574,26.81808,-17.425537,179.79202,-7.34299,-74.63229,-150.50755,0.061316445,0.0013763029098510743,179.81501698493958,65000
0.44285595,1.0674466,0.0,-74.81464,-153.41765,7.806277,-4.0343637,72.142006,0.47827977,-74.60812,-153.95662,0.05791757,0.0013290231704711913,186.46013689041138,70000
0.47404534,1.2317185,-4.481928,-73.27628,-144.23207,6.265539,-8.550034,93.180435,-4.246252,-72.97139,-144.44391,0.1029962,0.0013648255348205566,193.28426790237427,75000
0.50385606,1.0615258,0.0,-72.89415,-148.18367,16.34997,-10.236439,124.01907,-0.22706302,-72.6886,-148.68704,0.083821625,0.0013415220260620116,199.991881608963,80000
0.4713833,1.7729163,0.0,-75.80907,-137.25896,13.974158,-19.590368,142.74046,-0.6122619,-75.58531,-137.702,0.070605844,0.001318304443359375,206.58340764045715,85000
0.46937162,0.8731971,0.0,-75.71776,-127.06276,10.088735,-20.268032,123.89681,-1.4309305,-75.4423,-127.27105,0.12961447,0.001331630849838257,213.24156618118286,90000
0.42698306,1.9315324,0.0,-73.75548,-120.49427,23.970877,-37.81004,239.51472,0.31823936,-73.50421,-120.70114,0.0594711,0.0013560773849487305,220.02195620536804,95000
0.44238132,1.2363708,0.0,-74.05359,-124.86255,6.413327,-10.160259,121.23338,-1.2004019,-73.80078,-125.30936,0.13767737,0.0013514603137969971,226.77926421165466,100000
0.48039028,1.1720872,-4.441774,-74.16705,-133.56644,10.402047,-18.566029,123.880516,-3.0931523,-73.92366,-133.91423,0.076214135,0.016387950372695925,308.7190239429474,105000
