training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,time/epoch_time,time/total_time,step
25.430304,-0.7100582,-9.2438345,0.47308153,1.0,0.53329945,0.0,-21.93848,-23.87288,2.7058146,-2.9124293,82.74817,-3.3775995,-21.194744,-23.114096,0.015388351,0.01608552131652832,80.42760944366455,5000
15.028547,-0.77621555,-8.814709,0.36579996,1.0,0.7371844,0.0,-35.89238,-40.936573,8.687129,-6.9415007,115.45049,-1.7611918,-35.319057,-40.33837,0.03554366,0.0013792559623718261,87.32389330863953,10000
25.588882,-0.65284145,-8.521528,0.29250515,1.0,1.2338383,0.0,-46.50695,-55.04816,7.5017295,-6.406424,130.43445,-2.0336766,-45.94181,-54.591217,0.054714628,0.0013804936885833741,94.22636723518372,15000
45.851727,-0.3969355,-8.351238,0.24993248,1.0,1.399765,0.0,-53.02726,-65.91448,8.933774,-6.256361,159.93636,-1.0956988,-52.566204,-65.56168,0.05709713,0.0013666893482208251,101.05982041358948,20000
41.157036,-0.48057756,-8.280323,0.23220387,1.0,1.3604674,0.0,-59.024643,-73.61348,8.923486,-9.6543455,159.24948,0.3536184,-58.72203,-73.35581,0.07336784,0.0013481264114379883,107.80045986175537,25000
47.481213,-0.43404186,-8.1977005,0.2115481,1.0,1.0828366,0.0,-63.75236,-79.23321,9.344322,-6.5534477,127.40038,-0.56188905,-63.342224,-79.0233,0.060754944,0.0013273048877716065,114.43699026107788,30000
110.39432,-0.29473406,-8.162274,0.20269158,1.0,2.036623,0.0,-64.47523,-83.97423,29.316397,-46.928833,435.70477,-1.343952,-64.15094,-83.83404,0.07123384,0.0013628774642944336,121.251384973526,35000
28.498951,-0.66660184,-8.215801,0.21607335,1.0,1.2608805,0.0,-67.95682,-86.97723,12.999297,-13.07158,224.36426,-0.16951054,-67.66647,-86.82232,0.056291107,0.001346943759918213,127.98610973358154,40000
83.34802,-0.7181828,-8.169188,0.20441996,1.0,5.7757263,-2.062407,-68.55736,-102.85602,70.36374,-37.81055,503.4658,-1.1686021,-68.23696,-102.20562,0.14323789,0.001369449520111084,134.8333649635315,45000
75.53894,-0.50358915,-8.10186,0.18758778,1.0,3.2905421,0.0,-72.58021,-121.79864,46.817184,-26.732256,352.99847,-3.60755,-72.3493,-122.02049,0.06459798,0.0013956370830535889,141.81155371665955,50000
82.16269,-0.3314426,-8.165575,0.20351675,1.0,0.93613505,-2.5870986,-71.81394,-95.31464,7.2525926,-8.379707,167.89484,-1.263375,-71.50551,-95.28148,0.082497776,0.0014405760288238526,149.01444125175476,55000
62.031544,-0.3811586,-8.037323,0.17145382,1.0,1.1112342,0.0,-72.679794,-97.2994,7.786412,-9.478443,157.20288,1.0564198,-72.390366,-97.48562,0.1006442,0.0013452443122863769,155.74067068099976,60000
54.75839,-0.50665617,-8.013079,0.16539267,1.0,2.7479806,0.0,-73.99474,-99.30072,8.144985,-6.7089453,157.23988,2.058894,-73.741455,-99.293655,0.0870268,0.0012526857376098633,162.00410223007202,65000
134.2977,-0.045015097,-8.032831,0.17033088,1.0,1.4233427,0.0,-75.19774,-105.16873,7.8311815,-12.235384,206.18561,-1.9890742,-75.02057,-104.972404,0.037081953,0.0012875280857086182,168.44174647331238,70000
190.04495,-0.018854927,-8.020379,0.16721772,1.0,2.2447453,0.0,-75.17775,-102.054825,28.266027,-31.810009,401.7974,-1.4164855,-74.960304,-101.9234,0.1802911,0.0013047428607940673,174.96546363830566,75000
28.729195,-0.4423285,-8.135415,0.19597681,1.0,0.9032767,0.0,-74.67781,-131.55675,5.1067553,-2.9164307,86.040695,0.044680327,-74.4034,-131.99268,0.08173462,0.0013228367805480958,181.5796513557434,80000
157.12254,-0.42240006,-8.060112,0.17715092,1.0,4.4445257,0.0,-74.96982,-138.12479,70.142876,-56.08681,575.5682,-2.7453759,-74.681274,-138.69994,0.51669633,0.001290039825439453,188.02985668182373,85000
104.020004,-0.17447299,-8.015184,0.16591893,1.0,1.1882684,0.0,-76.475006,-145.76845,21.056496,-31.283945,267.7226,-1.1355348,-76.241165,-146.38008,0.06630342,0.0012369677066802979,194.21469926834106,90000
48.595177,-0.43182576,-8.085869,0.18359007,1.0,2.1888454,-1.2447671,-77.70951,-128.54018,6.7151275,-9.518231,171.26117,-1.0338215,-77.4254,-128.81314,0.20067766,0.0012925109386444091,200.67726135253906,95000
119.44551,-0.38170254,-8.056691,0.1762957,1.0,2.283132,0.0,-73.737976,-106.73721,11.710743,-9.509413,248.49438,-0.12136844,-73.56544,-106.67868,0.1864107,0.001281098461151123,207.08276081085205,100000
25.823025,-0.33911413,-8.093131,0.18540569,1.0,0.8132852,-3.8969543,-76.27075,-116.163414,6.1785727,-15.048538,134.11743,-3.137705,-76.00826,-116.17978,0.045948617,0.012995764970779419,272.06158924102783,105000
80.59688,-0.23973489,-8.086641,0.18378311,1.0,2.075498,0.0,-76.65544,-109.66717,60.46395,-29.52463,363.94922,-1.8354185,-76.417854,-109.82898,0.092338756,0.0013146229267120362,278.634708404541,110000
123.469055,-0.30401963,-8.065067,0.1783897,1.0,1.5889735,0.0,-75.83948,-107.79907,15.868729,-15.1315365,257.66992,0.101190835,-75.59164,-107.95244,0.101433896,0.0013623176097869872,285.446302652359,115000
91.216934,-0.27895498,-7.975822,0.15607843,1.0,1.2037103,-2.2239594,-75.252914,-101.28781,12.338792,-9.947518,177.5444,-1.3446138,-75.04732,-101.27865,0.08798188,0.0013149057865142822,292.02083563804626,120000
58.843468,-0.35387567,-7.9826574,0.15778726,1.0,1.2229134,0.0,-74.06543,-119.22862,38.20585,-31.883724,301.37955,-0.33565617,-73.79768,-119.79523,0.08266355,0.001324915885925293,298.64541888237,125000
42.405403,-0.3896868,-8.102184,0.18766895,1.0,1.0787357,0.0,-74.87461,-99.841606,25.708918,-20.435356,180.20847,-0.06819822,-74.62808,-99.84008,0.05595263,0.001373153829574585,305.5111916065216,130000
63.024147,-0.40735734,-7.988533,0.15925612,1.0,1.144708,0.0,-75.403076,-98.26328,19.383333,-10.852738,191.92323,0.06822616,-75.11431,-98.243195,0.05686219,0.001358121919631958,312.30180525779724,135000
68.20742,-0.24534157,-8.005829,0.16358006,1.0,0.8632749,0.0,-75.31285,-109.81784,11.285513,-9.088948,176.12032,0.42155564,-75.05876,-109.96691,0.053333066,0.0013508072376251221,319.05584502220154,140000
39.387756,-0.50576437,-8.022162,0.16766366,1.0,1.3787605,-3.4371586,-77.85833,-98.98104,16.137495,-14.182911,189.4512,-2.4348974,-77.60276,-98.93595,0.18232325,0.0013626113414764403,325.8689057826996,145000
99.582085,-0.2881686,-8.087906,0.18409947,1.0,1.8323691,0.0,-76.30802,-118.02414,46.07911,-19.152359,272.37662,-1.9556261,-76.11424,-118.20973,0.06039632,0.0013666961193084717,332.7023892402649,150000
48.70969,-0.30025965,-8.0439415,0.17310841,1.0,0.67260325,-1.479157,-77.50244,-97.55912,3.691006,-3.2635431,105.24797,-1.3103423,-77.222755,-97.53862,0.046969548,0.0013518132209777833,339.4614589214325,155000
42.05612,-0.39940768,-8.04014,0.17215797,1.0,0.88943785,0.0,-75.74751,-117.66215,18.184149,-21.230171,185.96272,-0.7071619,-75.543106,-117.843376,0.06718416,0.0013544455528259277,346.23369240760803,160000
51.968067,-0.4062264,-8.106242,0.1886835,1.0,1.5864793,0.0,-74.48945,-116.02049,37.516964,-33.88794,274.86823,1.2440389,-74.1999,-116.23822,0.10150042,0.0013746061325073241,353.1067271232605,165000
38.148285,-0.5280806,-8.003063,0.16288888,1.0,1.5974569,0.0,-76.01475,-107.403275,24.23355,-27.565947,255.68103,-0.6191919,-75.7303,-107.45356,0.24120976,0.0013464661598205567,359.8390610218048,170000
43.633064,-0.42067492,-7.9741964,0.15567204,1.0,0.9985967,0.0,-74.99609,-100.60852,15.51188,-16.332308,173.4606,-0.5238409,-74.71268,-100.622246,0.09246253,0.001305424118041992,366.3661849498749,175000
47.73137,-0.47040442,-8.019921,0.16710337,1.0,1.8715172,0.0,-75.515,-98.17155,16.278637,-29.92092,265.54715,-1.5748508,-75.29272,-98.168,0.1258823,0.0013526180267333984,373.1292791366577,180000
39.65942,-0.27658725,-7.9798183,0.15707749,1.0,0.60270363,0.0,-75.58806,-98.571304,10.070468,-15.797965,151.97595,0.29313508,-75.35321,-98.551285,0.051520947,0.0013572246074676515,379.91540908813477,185000
73.22891,-0.36941117,-7.967208,0.15392499,1.0,1.575383,-2.223742,-77.30056,-97.01066,11.216253,-13.576741,201.12018,-1.8170449,-76.99368,-96.98106,0.22019957,0.0013654390811920166,386.74260807037354,190000
79.11136,-0.34879434,-7.9618974,0.15259732,1.0,1.5239878,0.0,-77.024124,-109.62877,28.671234,-25.1458,262.2355,-1.046477,-76.74208,-109.78083,0.106208235,0.0013676908969879151,393.5810663700104,195000
43.00972,-0.3632449,-7.940321,0.1472033,1.0,0.9138206,0.0,-73.791245,-108.03068,13.731826,-24.14454,190.36162,0.041325748,-73.57152,-108.22304,0.051368974,0.00135967059135437,400.3794229030609,200000
54.42547,-0.34361672,-8.091143,0.18490885,1.0,1.2323004,-1.2694824,-76.15021,-96.432556,28.390184,-11.184118,193.00877,-1.1490716,-75.88638,-96.396164,0.07690978,0.01344348497390747,467.5968527793884,205000
61.109924,-0.49331665,-8.006973,0.16386612,1.0,1.3786491,0.0,-73.6492,-102.62899,29.300432,-21.186876,248.29755,-2.31213,-73.45824,-102.618004,0.111670405,0.0013383093357086182,474.28840494155884,210000
45.03598,-0.3568694,-8.0109215,0.1648533,1.0,1.0763102,0.0,-74.42864,-102.05915,25.400045,-26.479555,221.21422,0.8627115,-74.22121,-102.251564,0.058683507,0.0013087754249572754,480.8322854042053,215000
56.39358,-0.24273771,-7.9016347,0.13753162,1.0,0.88204056,0.0,-77.233215,-106.38566,11.81687,-17.87799,170.19057,0.35675603,-77.03367,-106.458046,0.07323155,0.0013144869327545165,487.40472412109375,220000
68.19882,-0.3245538,-8.033152,0.17041075,1.0,1.482035,-2.372511,-74.427574,-101.35044,58.121212,-80.028046,414.99023,-0.49016678,-74.10738,-101.50741,0.105910845,0.0013072636604309082,493.941045999527,225000
98.45715,-0.43649176,-8.023781,0.16806826,1.0,1.697639,0.0,-74.32011,-98.81383,14.565513,-23.819317,202.62096,0.8685219,-74.124275,-98.79249,0.11118437,0.001269975471496582,500.2909269332886,230000
36.47364,-0.35971835,-8.027994,0.1691216,1.0,0.8061175,0.0,-75.193054,-98.53259,20.865412,-11.792024,153.61502,-0.54374284,-74.93872,-98.27173,0.0721918,0.0013052221298217774,506.81704092025757,235000
33.4499,-0.37228018,-7.9730277,0.15537986,1.0,0.8306444,0.0,-77.01184,-100.617584,10.436995,-18.838894,182.95862,0.39136606,-76.81306,-100.61804,0.08575905,0.0013003106117248535,513.3186011314392,240000
47.873848,-0.23955007,-8.043882,0.17309344,1.0,0.46870455,0.0,-78.48014,-107.00291,5.7524433,-5.747878,93.88498,-0.023693427,-78.26188,-106.817825,0.0501016,0.0012848497867584228,519.7428531646729,245000
32.901012,-0.38090754,-7.998185,0.16166939,1.0,0.63926476,0.0,-76.489136,-101.53422,8.829927,-8.291636,91.524536,-1.4130117,-76.19862,-101.54905,0.11189784,0.0013016361236572265,526.2510368824005,250000
30.378843,-0.38426536,-8.000903,0.16234879,1.0,0.9332559,-3.348536,-75.996376,-99.15638,16.925924,-10.870893,158.89182,-1.9521706,-75.722565,-99.147675,0.056859504,0.0013025940418243409,532.7640106678009,255000
38.706444,-0.27403545,-8.0371475,0.17140998,1.0,0.8213383,-2.3281507,-78.37807,-96.98105,8.768761,-7.1909614,121.763275,-3.0789218,-78.14047,-96.812225,0.047048636,0.0013325575828552246,539.4268023967743,260000
35.641182,-0.2841134,-7.949849,0.14958525,1.0,1.4094849,0.0,-76.67305,-101.20913,23.383228,-36.958473,244.42291,0.22727187,-76.43517,-101.192406,0.09597534,0.001317647886276245,546.0150456428528,265000
12.64967,-0.6096977,-7.988164,0.15916401,1.0,0.69424534,0.0,-74.13196,-99.74052,5.514895,-3.9521122,86.07646,0.13835114,-73.8434,-99.81189,0.11148399,0.0013019468307495117,552.524783372879,270000
43.54726,-0.33828574,-8.034069,0.1706403,1.0,0.65109015,-0.883701,-77.70508,-99.28477,8.7681675,-10.427737,143.74004,-1.3902329,-77.53604,-99.27739,0.06849074,0.0013068750858306886,559.0591623783112,275000
54.336105,-0.33835572,-7.9537888,0.15057014,1.0,1.412457,-3.9820275,-75.29902,-96.85015,5.035658,-5.3060045,122.62808,-4.31421,-75.06532,-96.81854,0.081825964,0.0013085631847381592,565.6019816398621,280000
48.766308,-0.29027274,-8.0553465,0.17595953,1.0,0.7744754,0.0,-77.98697,-99.60407,9.862235,-13.31044,162.6094,-1.723505,-77.76312,-99.59806,0.07853952,0.0012886831760406494,572.0454003810883,285000
44.679802,-0.28966933,-7.96197,0.15261532,1.0,0.5306012,0.0,-77.37137,-99.47718,4.444907,-4.610997,93.099815,0.695676,-77.16946,-99.48821,0.092353955,0.0012866879940032958,578.4788439273834,290000
35.150658,-0.47559667,-8.050795,0.1748214,1.0,0.8752455,-1.8003991,-75.50371,-99.70986,8.390082,-5.6435237,113.04961,-2.2209911,-75.203186,-99.75335,0.07958971,0.001311859941482544,585.0381507873535,295000
41.76955,-0.3655381,-7.9662476,0.15368484,1.0,0.7672537,0.0,-77.30205,-100.00428,9.296501,-11.878259,147.79715,-0.57299083,-77.03711,-100.00316,0.1365609,0.0013083985805511474,591.5801475048065,300000
18.26072,-0.43661144,-7.9347563,0.14581205,1.0,0.56597805,0.0,-76.981674,-95.39122,3.104518,-2.7100337,68.43399,-0.6253865,-76.74071,-95.41793,0.08439647,0.013214711380004882,657.6537084579468,305000
