training/actor/actor_loss,training/actor/bc_flow_loss,training/actor/distill_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,time/epoch_time,time/total_time,step
80.32585,0.446787,0.051674128,0.2730465,-79.724045,79.724045,0.94656116,-0.16789095,-79.923485,-118.01219,11.208632,-21.08784,127.39228,0.001329465103149414,165.00630283355713,55000
82.50001,0.47733366,0.04581099,0.25235114,-81.88524,81.88524,0.44009447,0.25173765,-82.015854,-99.509155,6.1761284,-2.0493577,46.876526,0.0013598425388336181,171.80551886558533,60000
83.97488,0.47130543,0.042791527,0.26309204,-83.3752,83.3752,0.37605464,0.09240037,-83.53789,-101.92288,10.000501,-3.3609464,60.82998,0.0013511434078216553,178.56123900413513,65000
82.57442,0.47153565,0.04818015,0.27546865,-81.95834,81.95834,0.30191767,-0.55394334,-82.13107,-104.63867,2.0914037,-2.5344336,26.96454,0.0013535433292388916,185.32895874977112,70000
85.67607,0.5200256,0.040608052,0.2531801,-85.03422,85.03422,0.4489398,0.8726231,-85.11781,-129.9607,3.3748093,-7.6174355,49.9872,0.0013341780662536622,191.99985218048096,75000
80.62583,0.48204595,0.0504774,0.26615804,-79.992355,79.992355,0.55171,0.3218264,-80.19785,-102.83498,7.4254913,-22.658958,111.69158,0.0013277036190032958,198.63837361335754,80000
84.833694,0.44080797,0.04307247,0.2716688,-84.26367,84.26367,0.26654997,0.24276854,-84.42114,-108.99032,3.03002,-7.6624436,42.937782,0.001327156114578247,205.27415895462036,85000
83.3183,0.41664135,0.054255076,0.25053012,-82.73889,82.73889,0.2713805,0.19667067,-82.96385,-139.3795,5.735192,-4.149391,38.662697,0.0013375502109527588,211.9619128704071,90000
83.68443,0.46922803,0.04650907,0.2435428,-83.075676,83.075676,0.661758,-0.60984915,-83.27091,-108.74594,10.752001,-8.34037,75.03552,0.0013205832004547118,218.56483221054077,95000
80.55436,0.48446608,0.05720401,0.26141664,-79.898285,79.898285,0.7119741,0.0719278,-80.09539,-110.17488,21.188564,-56.708572,253.07812,0.0013317985057830811,225.22382807731628,100000
83.72186,0.45712638,0.04483139,0.24308313,-83.13024,83.13024,0.29090416,0.16352984,-83.27522,-108.68343,16.519974,-5.817287,77.67769,0.012003136205673217,285.23951530456543,105000
81.92644,0.46258014,0.05388114,0.25247076,-81.302216,81.302216,0.31333077,0.2090868,-81.45615,-108.68842,3.1174512,-1.2057635,27.832085,0.0014687541007995606,292.58329129219055,110000
84.25408,0.47260728,0.0486926,0.2754014,-83.6354,83.6354,0.16133675,-0.6756758,-83.802,-108.87048,0.8779482,-2.7550619,21.087797,0.0014704671382904052,299.93563318252563,115000
84.90763,0.46707305,0.044166617,0.21656549,-84.30806,84.30806,0.22687784,-2.9405444,-84.465164,-104.20789,8.850924,-2.478187,54.710594,0.001470503807067871,307.28815603256226,120000
82.78107,0.4640234,0.048572436,0.2358785,-82.171326,82.171326,0.343194,-0.285428,-82.323746,-108.848595,2.9345767,-4.7049985,31.924791,0.0014593888282775878,314.58510398864746,125000
84.97118,0.43070513,0.046307247,0.23710625,-84.40156,84.40156,0.43701822,0.11230327,-84.54646,-102.32001,2.3336942,-4.346484,35.74273,0.0014425243854522705,321.79772996902466,130000
82.649315,0.44467828,0.053945616,0.25649524,-82.0428,82.0428,0.31698844,0.38483915,-82.2597,-104.69849,3.2710943,-1.9207386,34.286324,0.0014408777713775635,329.00212240219116,135000
84.99008,0.47307968,0.04863163,0.25259763,-84.37111,84.37111,0.26466775,0.22538328,-84.585754,-127.736725,7.8809414,-4.496804,46.294548,0.0014397793292999267,336.20102286338806,140000
81.23254,0.43291223,0.052357186,0.28612727,-80.642555,80.642555,0.34163225,0.82032377,-80.83548,-104.01785,1.0375706,-2.2950182,30.402576,0.0014391099452972411,343.3965759277344,145000
83.35234,0.43766838,0.04341068,0.22751401,-82.78444,82.78444,0.40114307,0.33248487,-82.9852,-111.9205,2.8817508,-6.291989,50.965084,0.0014409489631652833,350.60132360458374,150000
83.77795,0.45363823,0.044011034,0.22131479,-83.192276,83.192276,0.27939874,0.058247313,-83.35004,-104.24341,3.570749,-5.7151165,35.311474,0.0014681275844573975,357.941965341568,155000
83.361206,0.42069423,0.049017984,0.23432308,-82.79346,82.79346,0.18644679,0.23223197,-82.95968,-103.62721,1.3131187,-3.0379736,24.905384,0.0014739998817443847,365.31196784973145,160000
83.46575,0.50038576,0.039895352,0.24089362,-82.84568,82.84568,0.25190657,0.22754619,-82.95524,-113.08941,1.5435292,-3.581616,32.99221,0.0014721664905548097,372.67280626296997,165000
83.602196,0.4501562,0.050877802,0.23227951,-82.999405,82.999405,0.22220525,0.08462256,-83.14728,-112.306015,0.6766101,-1.9740889,23.662283,0.0014748308181762695,380.04696440696716,170000
83.456825,0.4502821,0.04709652,0.2366583,-82.86526,82.86526,0.23496944,0.0033236742,-82.98689,-101.84499,1.7700018,-4.6251087,29.768396,0.001480185079574585,387.4478933811188,175000
82.15758,0.45160285,0.048701767,0.23491979,-81.55987,81.55987,0.29564238,0.16901505,-81.75818,-139.62813,3.9625204,-6.9926915,43.923664,0.0014831883430480957,394.8638391494751,180000
84.3082,0.4222086,0.046245582,0.22964153,-83.74725,83.74725,0.21313609,-0.066011146,-83.87268,-103.6452,1.6244086,-6.608326,38.410995,0.001469117832183838,402.2094316482544,185000
84.85403,0.39028102,0.046849687,0.22454062,-84.3232,84.3232,0.11959532,0.21153189,-84.44365,-104.81962,0.65064114,-1.1894244,15.111695,0.00147480788230896,409.5834743976593,190000
85.51286,0.43900332,0.045383483,0.21018636,-84.937706,84.937706,0.31758565,0.26291472,-85.06967,-105.26218,2.7307942,-2.1655483,27.513432,0.0016463163375854493,417.8150591850281,195000
84.76844,0.42338058,0.05504503,0.2333152,-84.179924,84.179924,0.41208053,-0.122391924,-84.36084,-101.93382,6.242476,-3.7348,40.04962,0.0014792990684509278,425.21155762672424,200000
81.11284,0.4304221,0.054300193,0.22860298,-80.519516,80.519516,0.35448104,-0.09601425,-80.729195,-103.23258,11.649543,-4.0107822,56.304527,0.00897910590171814,470.1070909500122,205000
83.08507,0.41297954,0.059246354,0.22740297,-82.49435,82.49435,0.5368362,0.33677167,-82.706085,-108.160034,12.421655,-5.2786484,68.39962,0.0014948157787322998,477.5811734199524,210000
85.22709,0.40783185,0.05083739,0.21914601,-84.66675,84.66675,0.28257433,0.0015629679,-84.83405,-101.76377,11.803684,-3.7573397,68.46135,0.0014778878211975097,484.97061586380005,215000
83.3864,0.444354,0.052026495,0.23794545,-82.785965,82.785965,0.23076439,0.14842907,-82.96092,-106.455956,5.3356,-2.9343548,32.29662,0.0014733563423156737,492.3374009132385,220000
84.43745,0.4078829,0.041045144,0.20333727,-83.906425,83.906425,0.20183374,-0.048430264,-84.03316,-104.83711,3.3940976,-1.3704791,24.511564,0.0014609265327453613,499.6420376300812,225000
83.96398,0.45347053,0.05162642,0.24200782,-83.35563,83.35563,0.29536408,0.45724717,-83.52797,-103.083595,4.827389,-2.6756613,34.793934,0.0014570791244506835,506.9274389743805,230000
81.351654,0.41987568,0.052869298,0.24312489,-80.77317,80.77317,0.23677552,-0.0069682896,-80.97802,-101.176544,2.1075146,-4.477028,28.329954,0.001501059341430664,514.4327394962311,235000
82.199585,0.43497083,0.052418783,0.2251669,-81.60736,81.60736,0.29521328,-0.026714638,-81.795044,-104.46817,3.5221682,-3.30151,31.505573,0.0014578567028045654,521.7220261096954,240000
83.57523,0.43116748,0.055413116,0.24717711,-82.97783,82.97783,0.3295827,0.228559,-83.19585,-101.284355,3.7476313,-4.3693137,31.556774,0.0014987944602966308,529.2160019874573,245000
83.73355,0.4067706,0.06333049,0.22812977,-83.13679,83.13679,0.11627641,0.051687717,-83.31348,-105.534164,0.6815101,-2.9223917,19.362696,0.0014188156604766845,536.3100838661194,250000
83.424934,0.36219746,0.055758674,0.20339143,-82.89546,82.89546,0.22475983,-0.18128483,-83.049614,-104.91873,16.746107,-5.6938853,73.37542,0.0014686773300170899,543.6534740924835,255000
82.64851,0.4695698,0.053235065,0.26103395,-82.01924,82.01924,0.16801262,0.20393492,-82.184235,-106.926414,0.9726343,-1.569997,17.734468,0.0014308258533477782,550.8076059818268,260000
84.91381,0.44262016,0.058851488,0.24845901,-84.29464,84.29464,0.20314434,0.030519307,-84.55406,-106.94541,4.2639356,-2.7252934,26.858433,0.0014941948413848877,558.2785837650299,265000
82.87137,0.39069355,0.053134307,0.23024845,-82.32127,82.32127,0.15527502,0.07484625,-82.47229,-105.11237,1.7666656,-0.72588116,17.06213,0.0014423598289489746,565.4903860092163,270000
81.711716,0.43149406,0.056166597,0.22808348,-81.111725,81.111725,0.37258148,0.19077022,-81.32333,-104.068184,6.5425253,-10.311124,54.123848,0.0014940876007080077,572.9608278274536,275000
82.09553,0.4502997,0.05277412,0.22246794,-81.48691,81.48691,0.3582834,0.4827,-81.65028,-103.091286,9.497008,-3.003577,45.011814,0.0014422433376312257,580.1720504760742,280000
85.611145,0.39593774,0.042834178,0.23581672,-85.08671,85.08671,0.142479,0.096518934,-85.2316,-104.39586,2.7937868,-1.0056702,22.413557,0.001497948932647705,587.6617999076843,285000
82.77468,0.4516127,0.054723956,0.2166571,-82.1589,82.1589,0.18803285,0.35467154,-82.32393,-103.854164,5.8767176,-1.2425183,33.936634,0.0014504603385925292,594.9141056537628,290000
81.989586,0.38689473,0.049797267,0.21871355,-81.4533,81.4533,0.2534238,0.28846973,-81.6316,-102.87965,2.6625626,-6.2339926,42.151024,0.0014886560440063477,602.3573896884918,295000
82.19245,0.41237172,0.051015668,0.23237187,-81.62703,81.62703,0.23801596,0.1267109,-81.7637,-102.14609,6.8772535,-2.7088153,46.398315,0.0014275232315063477,609.4950091838837,300000
81.62101,0.40192568,0.048930626,0.22733478,-81.07229,81.07229,0.2359478,0.25944442,-81.24521,-101.15972,4.1212497,-3.7348614,30.485085,0.008597929096221923,652.4846577644348,305000
82.54235,0.43954617,0.052409362,0.20425794,-81.94558,81.94558,0.19732216,-0.34356815,-82.146835,-101.225235,2.5195467,-6.6328073,32.85016,0.0014759809017181396,659.8645658493042,310000
82.847305,0.36292866,0.06356382,0.23504943,-82.293686,82.293686,0.18410283,-0.03345892,-82.5226,-101.72502,2.5647035,-6.2002,34.314243,0.0015308112621307372,667.5186262130737,315000
79.93877,0.41822588,0.06546499,0.2415196,-79.32414,79.32414,0.20054221,0.34809774,-79.49959,-101.44343,3.7269776,-3.1258037,30.068428,0.0014961119651794434,674.9991888999939,320000
81.11566,0.47060788,0.0564183,0.24967895,-80.4758,80.4758,0.20219713,0.61389405,-80.666,-107.50992,1.5046395,-3.9822667,30.494625,0.0015355815410614015,682.6771001815796,325000
83.69895,0.38262266,0.053773828,0.22725263,-83.15501,83.15501,0.15906361,0.24219805,-83.378586,-104.57878,1.7779164,-0.96631795,18.08831,0.001492780303955078,690.1410055160522,330000
80.66508,0.41573268,0.055439647,0.21587826,-80.08302,80.08302,0.1670489,0.30458057,-80.26104,-100.83791,1.091294,-3.5679734,23.796673,0.001542403793334961,697.8530280590057,335000
84.23361,0.45763266,0.048398122,0.23116866,-83.63078,83.63078,0.13422751,-0.9291866,-83.80336,-104.013054,0.7704795,-0.96186113,14.315939,0.0014924376010894776,705.3152194023132,340000
82.095695,0.43751603,0.046063744,0.22071508,-81.51999,81.51999,0.2644738,0.101165146,-81.64043,-101.255585,3.10485,-2.447447,25.507206,0.0015406110286712647,713.0182790756226,345000
80.81872,0.42330232,0.052241057,0.229017,-80.23869,80.23869,0.20510665,0.16836655,-80.42616,-103.72172,2.069189,-0.85884035,18.992105,0.0014923146724700929,720.4798579216003,350000
83.14718,0.426653,0.053631164,0.21904768,-82.55963,82.55963,0.1133803,0.22420233,-82.6996,-103.22909,1.6281657,-1.5427476,17.859732,0.0015609823703765869,728.284773349762,355000
81.15845,0.42616963,0.050370526,0.20037857,-80.58117,80.58117,0.18207207,0.29198313,-80.71632,-100.95273,1.2946429,-1.7594826,20.224928,0.0015475553512573242,736.0225534439087,360000
81.36721,0.41473114,0.062431633,0.23603523,-80.76518,80.76518,0.34197792,0.40496945,-80.986694,-102.235176,1.2300707,-2.3227997,23.45537,0.001538463020324707,743.7148718833923,365000
83.053925,0.34801966,0.05273901,0.20905754,-82.54769,82.54769,0.5399624,1.0368885,-82.73192,-102.49494,9.3066435,-4.1354847,54.322758,0.0015231886863708497,751.3308186531067,370000
83.31182,0.43843114,0.052583396,0.239243,-82.71564,82.71564,0.14312518,0.47741938,-82.88974,-104.973854,1.0942706,-1.6741389,16.485033,0.0015223742008209228,758.9426925182343,375000
80.119995,0.43777844,0.048563484,0.25439757,-79.53653,79.53653,0.22304063,0.25325474,-79.693886,-103.46878,1.4833844,-3.4919631,29.102276,0.0015256303787231445,766.5708479881287,380000
79.20522,0.39217764,0.05345133,0.23091576,-78.652695,78.652695,0.22084148,0.5456773,-78.80454,-103.67783,3.3482113,-2.595829,29.45393,0.0015277239799499512,774.2094707489014,385000
78.633385,0.4384005,0.057575833,0.22346589,-78.022255,78.022255,0.2366896,0.20337757,-78.19189,-100.96437,3.6635695,-2.6460094,32.77266,0.0014882388591766357,781.6506683826447,390000
83.40991,0.39039153,0.049664862,0.22753924,-82.87053,82.87053,0.33166295,0.2808244,-83.02767,-103.07975,3.173321,-8.270954,55.41575,0.0014805794715881347,789.0535762310028,395000
81.83488,0.4125368,0.057660617,0.21608564,-81.24936,81.24936,0.15509623,0.18008842,-81.40025,-101.84669,1.6249597,-2.1373749,16.60147,0.0014710733890533447,796.4089462757111,400000
82.455154,0.41933537,0.050381232,0.21609035,-81.884674,81.884674,2.8149977,0.046526223,-82.04259,-100.7835,31.098825,-29.918154,167.60208,0.009037932062149048,841.5986130237579,405000
81.57251,0.42096183,0.05623229,0.2259031,-80.98285,80.98285,0.29754233,0.27817917,-81.18024,-101.05654,1.8312154,-1.8139892,24.907387,0.001445455026626587,848.825893163681,410000
81.74025,0.42028156,0.059384514,0.22071168,-81.141815,81.141815,0.21306479,0.16751136,-81.36401,-100.696594,1.3947546,-4.2708497,32.819683,0.0014743741989135743,856.1977694034576,415000
78.58113,0.39135867,0.0549523,0.20863536,-78.02492,78.02492,0.16249056,0.008717686,-78.20302,-102.21769,0.90185076,-1.6718119,19.690432,0.0014489553451538086,863.442549943924,420000
83.72185,0.37257376,0.050437015,0.21783444,-83.19796,83.19796,0.10752813,-0.14446482,-83.36189,-100.7035,0.9320568,-0.94577014,16.061047,0.0014825906753540038,870.8555071353912,425000
79.84445,0.41200075,0.06346973,0.2279745,-79.24204,79.24204,0.16845797,0.32151455,-79.459335,-101.49105,2.4930637,-1.1463865,20.685896,0.0014647967338562013,878.1794941425323,430000
83.41449,0.40516698,0.05118761,0.20547405,-82.85576,82.85576,0.20061207,-0.12429519,-82.99071,-101.72687,2.7843254,-2.886532,25.482523,0.0014586967945098878,885.4729816913605,435000
82.97659,0.39448225,0.054678038,0.22728975,-82.418076,82.418076,0.13508046,0.22483388,-82.60352,-102.10564,1.4515663,-1.9206172,18.032686,0.001393883466720581,892.4424018859863,440000
81.366806,0.39795786,0.058217824,0.22532108,-80.7942,80.7942,0.17254978,0.11832942,-80.97429,-100.820404,3.1868002,-2.0101833,30.40099,0.0013836658954620362,899.3607349395752,445000
81.451,0.39469084,0.059423454,0.23543191,-80.87804,80.87804,0.2524541,-0.003038004,-81.065216,-100.76324,2.112929,-0.7707961,23.471704,0.0014183410167694093,906.4524428844452,450000
81.78857,0.38178003,0.0639748,0.22849157,-81.21486,81.21486,0.3903666,0.022219747,-81.45041,-102.109406,4.436344,-2.057687,33.567818,0.0014093904495239258,913.4993982315063,455000
81.283745,0.38866067,0.053695247,0.21694082,-80.734,80.734,0.16993012,0.30462146,-80.92119,-101.258644,2.8345923,-2.1098332,22.460375,0.0014146942138671874,920.5728733539581,460000
81.53499,0.42222506,0.059916858,0.22896856,-80.933014,80.933014,0.124153525,0.097447544,-81.17647,-102.34634,1.952614,-1.2025158,20.97869,0.0014145665168762208,927.6457092761993,465000
79.65871,0.35719824,0.056949813,0.20213315,-79.13066,79.13066,0.2595314,0.04258682,-79.32576,-101.40938,3.493051,-3.1738434,33.92251,0.001399363088607788,934.6425275802612,470000
76.38523,0.42950988,0.073740736,0.23515314,-75.7345,75.7345,0.21440288,0.27928942,-76.00623,-103.41636,2.6947553,-4.100336,32.04922,0.0014063340187072755,941.6742010116577,475000
79.45591,0.38211828,0.056568563,0.2278155,-78.90408,78.90408,0.24874881,0.15142164,-79.087555,-102.792175,5.5165534,-2.8100076,39.549767,0.001403285026550293,948.6906313896179,480000
81.240875,0.43345392,0.05924105,0.23468995,-80.6297,80.6297,0.23147547,0.37693876,-80.853294,-100.65671,1.5538324,-0.7659231,21.134604,0.0014823371410369872,956.102322101593,485000
85.01763,0.42397755,0.055931922,0.22024417,-84.42586,84.42586,0.19739965,0.006407261,-84.59246,-101.79165,1.257692,-1.2309654,22.47993,0.0015097967624664306,963.6513092517853,490000
83.7034,0.4213556,0.052742872,0.20108098,-83.12382,83.12382,0.15487123,0.065561265,-83.34848,-103.17221,1.8206733,-1.0643995,17.624718,0.0015029902458190917,971.1662638187408,495000
80.90719,0.35915127,0.054937497,0.21130896,-80.383224,80.383224,0.24870263,0.18981351,-80.60396,-101.95411,3.5171013,-1.9788171,25.3002,0.0014727010726928711,978.5297722816467,500000
